start time,end time,data source
2025-11-01T00:08:00Z,2025-11-01T00:29:00Z,Fitbit App
2025-11-01T01:51:00Z,2025-11-01T02:10:00Z,Fitbit App
2025-11-01T02:18:00Z,2025-11-01T03:09:00Z,Fitbit App
2025-11-01T04:46:00Z,2025-11-01T05:55:00Z,Fitbit App
2025-11-01T06:48:00Z,2025-11-01T07:00:00Z,Fitbit App
2025-11-01T07:00:00Z,2025-11-01T07:37:00Z,Fitbit App
2025-11-01T13:27:00Z,2025-11-01T13:46:00Z,Fitbit App
2025-11-01T13:47:00Z,2025-11-01T14:18:00Z,Fitbit App
2025-11-01T15:00:00Z,2025-11-01T15:10:00Z,Fitbit App
2025-11-01T15:19:00Z,2025-11-01T15:37:00Z,Fitbit App
2025-11-01T18:40:00Z,2025-11-01T18:56:00Z,Fitbit App
2025-11-01T19:03:00Z,2025-11-01T19:31:00Z,Fitbit App
2025-11-01T20:42:00Z,2025-11-01T20:54:00Z,Fitbit App
2025-11-01T20:55:00Z,2025-11-01T21:36:00Z,Fitbit App
2025-11-01T21:40:00Z,2025-11-01T22:06:00Z,Fitbit App
2025-11-01T23:54:00Z,2025-11-02T00:11:00Z,Fitbit App
