timestamp,latitude,longitude,altitude,data source
2025-09-21T20:53:25Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:26Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:27Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:28Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:29Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:30Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:31Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:32Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:33Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:34Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:35Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:36Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:37Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:38Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:39Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:40Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:41Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:42Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:43Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:44Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:45Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:46Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:47Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:48Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:49Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:50Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:51Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:52Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:53Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:54Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:55Z,34.438422,-119.877155,37.9,Charge 6
2025-09-21T20:53:56Z,34.438402,-119.877163,36.699,Charge 6
