timestamp,beats per minute,data source
2025-10-10T00:00:00Z,68.0,Charge 6
2025-10-10T00:00:03Z,68.0,Charge 6
2025-10-10T00:00:06Z,68.0,Charge 6
2025-10-10T00:00:09Z,68.0,Charge 6
2025-10-10T00:00:12Z,68.0,Charge 6
2025-10-10T00:00:15Z,68.0,Charge 6
2025-10-10T00:00:18Z,68.0,Charge 6
2025-10-10T00:00:21Z,68.0,Charge 6
2025-10-10T00:00:24Z,69.0,Charge 6
2025-10-10T00:00:26Z,68.0,Charge 6
2025-10-10T00:00:28Z,69.0,Charge 6
2025-10-10T00:00:31Z,69.0,Charge 6
2025-10-10T00:00:34Z,69.0,Charge 6
2025-10-10T00:00:37Z,69.0,Charge 6
2025-10-10T00:00:39Z,68.0,Charge 6
2025-10-10T00:00:42Z,68.0,Charge 6
2025-10-10T00:00:43Z,69.0,Charge 6
2025-10-10T00:00:46Z,69.0,Charge 6
2025-10-10T00:00:47Z,69.0,Charge 6
2025-10-10T00:00:49Z,68.0,Charge 6
2025-10-10T00:00:51Z,67.0,Charge 6
2025-10-10T00:00:53Z,66.0,Charge 6
2025-10-10T00:00:56Z,66.0,Charge 6
2025-10-10T00:00:58Z,68.0,Charge 6
2025-10-10T00:01:01Z,68.0,Charge 6
2025-10-10T00:01:04Z,68.0,Charge 6
2025-10-10T00:01:07Z,68.0,Charge 6
2025-10-10T00:01:10Z,68.0,Charge 6
2025-10-10T00:01:13Z,68.0,Charge 6
2025-10-10T00:01:16Z,66.0,Charge 6
2025-10-10T00:01:19Z,66.0,Charge 6
2025-10-10T00:01:22Z,66.0,Charge 6
2025-10-10T00:01:25Z,66.0,Charge 6
2025-10-10T00:01:28Z,66.0,Charge 6
2025-10-10T00:01:29Z,67.0,Charge 6
2025-10-10T00:01:31Z,68.0,Charge 6
2025-10-10T00:01:34Z,68.0,Charge 6
2025-10-10T00:01:37Z,68.0,Charge 6
2025-10-10T00:01:40Z,68.0,Charge 6
2025-10-10T00:01:43Z,68.0,Charge 6
2025-10-10T00:01:45Z,67.0,Charge 6
2025-10-10T00:01:46Z,66.0,Charge 6
2025-10-10T00:01:49Z,66.0,Charge 6
2025-10-10T00:01:52Z,67.0,Charge 6
2025-10-10T00:01:54Z,68.0,Charge 6
2025-10-10T00:01:56Z,68.0,Charge 6
2025-10-10T00:01:59Z,68.0,Charge 6
2025-10-10T00:02:02Z,68.0,Charge 6
2025-10-10T00:02:05Z,68.0,Charge 6
2025-10-10T00:02:06Z,66.0,Charge 6
2025-10-10T00:02:09Z,66.0,Charge 6
2025-10-10T00:02:11Z,65.0,Charge 6
2025-10-10T00:02:13Z,66.0,Charge 6
2025-10-10T00:02:16Z,66.0,Charge 6
2025-10-10T00:02:19Z,66.0,Charge 6
2025-10-10T00:02:22Z,66.0,Charge 6
2025-10-10T00:02:25Z,67.0,Charge 6
2025-10-10T00:02:27Z,68.0,Charge 6
2025-10-10T00:02:30Z,68.0,Charge 6
2025-10-10T00:02:33Z,68.0,Charge 6
2025-10-10T00:02:36Z,68.0,Charge 6
2025-10-10T00:02:39Z,68.0,Charge 6
2025-10-10T00:02:40Z,67.0,Charge 6
2025-10-10T00:02:42Z,66.0,Charge 6
2025-10-10T00:02:44Z,65.0,Charge 6
2025-10-10T00:02:46Z,64.0,Charge 6
2025-10-10T00:02:49Z,64.0,Charge 6
2025-10-10T00:02:52Z,64.0,Charge 6
2025-10-10T00:02:55Z,64.0,Charge 6
2025-10-10T00:02:56Z,65.0,Charge 6
2025-10-10T00:02:58Z,66.0,Charge 6
2025-10-10T00:03:01Z,67.0,Charge 6
2025-10-10T00:03:03Z,67.0,Charge 6
2025-10-10T00:03:06Z,67.0,Charge 6
2025-10-10T00:03:07Z,68.0,Charge 6
2025-10-10T00:03:10Z,68.0,Charge 6
2025-10-10T00:03:13Z,68.0,Charge 6
