start time,end time,data source
2025-08-30T02:53:00Z,2025-08-30T03:09:00Z,Fitbit App
2025-08-30T03:10:00Z,2025-08-30T03:46:00Z,Fitbit App
2025-08-30T03:47:00Z,2025-08-30T04:03:00Z,Fitbit App
2025-08-30T04:04:00Z,2025-08-30T05:54:00Z,Fitbit App
2025-08-30T06:08:00Z,2025-08-30T06:54:00Z,Fitbit App
2025-08-30T07:00:00Z,2025-08-30T07:12:00Z,Fitbit App
2025-08-30T07:18:00Z,2025-08-30T07:35:00Z,Fitbit App
2025-08-30T15:40:00Z,2025-08-30T16:38:00Z,Fitbit App
2025-08-30T16:45:00Z,2025-08-30T17:14:00Z,Fitbit App
2025-08-30T17:28:00Z,2025-08-30T17:42:00Z,Fitbit App
2025-08-30T17:45:00Z,2025-08-30T18:01:00Z,Fitbit App
2025-08-30T18:05:00Z,2025-08-30T18:19:00Z,Fitbit App
2025-08-30T18:57:00Z,2025-08-30T20:05:00Z,Fitbit App
2025-08-30T21:15:00Z,2025-08-30T21:26:00Z,Fitbit App
2025-08-30T21:28:00Z,2025-08-30T21:40:00Z,Fitbit App
2025-08-30T21:41:00Z,2025-08-30T21:55:00Z,Fitbit App
2025-08-30T21:59:00Z,2025-08-30T22:26:00Z,Fitbit App
