start time,end time,data source
2025-11-15T00:05:00Z,2025-11-15T00:16:00Z,Fitbit App
2025-11-15T00:51:00Z,2025-11-15T01:04:00Z,Fitbit App
2025-11-15T02:32:00Z,2025-11-15T02:42:00Z,Fitbit App
2025-11-15T03:05:00Z,2025-11-15T03:23:00Z,Fitbit App
2025-11-15T03:45:00Z,2025-11-15T04:06:00Z,Fitbit App
2025-11-15T04:11:00Z,2025-11-15T04:24:00Z,Fitbit App
2025-11-15T04:30:00Z,2025-11-15T04:45:00Z,Fitbit App
2025-11-15T04:46:00Z,2025-11-15T05:12:00Z,Fitbit App
2025-11-15T06:13:00Z,2025-11-15T06:41:00Z,Fitbit App
2025-11-15T08:21:00Z,2025-11-15T08:31:00Z,Fitbit App
2025-11-15T15:23:00Z,2025-11-15T15:38:00Z,Fitbit App
2025-11-15T16:29:00Z,2025-11-15T16:45:00Z,Fitbit App
2025-11-15T16:50:00Z,2025-11-15T17:28:00Z,Fitbit App
2025-11-15T18:05:00Z,2025-11-15T18:17:00Z,Fitbit App
2025-11-15T18:37:00Z,2025-11-15T18:51:00Z,Fitbit App
2025-11-15T18:55:00Z,2025-11-15T19:19:00Z,Fitbit App
2025-11-15T19:20:00Z,2025-11-15T20:49:00Z,Fitbit App
2025-11-15T20:50:00Z,2025-11-15T21:07:00Z,Fitbit App
2025-11-15T22:57:00Z,2025-11-15T23:56:00Z,Fitbit App
