timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-01-29T20:25:01Z,1,0,0,Charge 6
2026-01-29T20:25:02Z,3,210,0,Charge 6
2026-01-29T20:25:03Z,3,540,0,Charge 6
2026-01-29T20:25:04Z,3,910,0,Charge 6
2026-01-29T20:25:05Z,2,1240,0,Charge 6
2026-01-29T20:25:06Z,3,2910,0,Charge 6
2026-01-29T20:25:07Z,3,3240,0,Charge 6
2026-01-29T20:25:08Z,3,3410,0,Charge 6
2026-01-29T20:25:09Z,3,3500,0,Charge 6
2026-01-29T20:25:10Z,3,3680,0,Charge 6
2026-01-29T20:25:11Z,2,3620,0,Charge 6
2026-01-29T20:25:12Z,3,3600,0,Charge 6
2026-01-29T20:25:13Z,3,3600,0,Charge 6
2026-01-29T20:25:14Z,3,3580,0,Charge 6
2026-01-29T20:25:15Z,3,3590,0,Charge 6
2026-01-29T20:25:16Z,2,3580,0,Charge 6
2026-01-29T20:25:17Z,3,3590,0,Charge 6
2026-01-29T20:25:18Z,3,3590,0,Charge 6
2026-01-29T20:25:19Z,3,3580,0,Charge 6
2026-01-29T20:25:20Z,2,3460,0,Charge 6
2026-01-29T20:25:21Z,3,3520,0,Charge 6
2026-01-29T20:25:22Z,3,3550,0,Charge 6
2026-01-29T20:25:23Z,3,3570,0,Charge 6
2026-01-29T20:25:24Z,3,3570,0,Charge 6
2026-01-29T20:25:25Z,3,3580,0,Charge 6
2026-01-29T20:25:26Z,2,3580,0,Charge 6
2026-01-29T20:25:27Z,3,3580,0,Charge 6
2026-01-29T20:25:28Z,3,3580,0,Charge 6
2026-01-29T20:25:29Z,3,3580,0,Charge 6
2026-01-29T20:25:30Z,3,3570,0,Charge 6
2026-01-29T20:25:31Z,3,3600,0,Charge 6
2026-01-29T20:25:32Z,3,3610,0,Charge 6
2026-01-29T20:25:33Z,2,3610,0,Charge 6
2026-01-29T20:25:34Z,3,3600,0,Charge 6
2026-01-29T20:25:35Z,3,3600,0,Charge 6
2026-01-29T20:25:36Z,3,3600,0,Charge 6
2026-01-29T20:25:37Z,2,3590,0,Charge 6
2026-01-29T20:25:38Z,3,3580,0,Charge 6
2026-01-29T20:25:39Z,3,3590,0,Charge 6
2026-01-29T20:25:40Z,3,3580,0,Charge 6
2026-01-29T20:25:41Z,3,3590,0,Charge 6
2026-01-29T20:25:42Z,2,3590,0,Charge 6
2026-01-29T20:25:43Z,3,3580,0,Charge 6
2026-01-29T20:25:44Z,3,3590,0,Charge 6
2026-01-29T20:25:45Z,3,3580,0,Charge 6
2026-01-29T20:25:46Z,2,3580,0,Charge 6
