start time,end time,data source
2026-01-11T02:17:00Z,2026-01-11T03:04:00Z,Fitbit App
2026-01-11T03:05:00Z,2026-01-11T03:17:00Z,Fitbit App
2026-01-11T05:47:00Z,2026-01-11T06:05:00Z,Fitbit App
2026-01-11T08:54:00Z,2026-01-11T09:23:00Z,Fitbit App
2026-01-11T09:30:00Z,2026-01-11T09:49:00Z,Fitbit App
2026-01-11T09:53:00Z,2026-01-11T10:27:00Z,Fitbit App
2026-01-11T15:56:00Z,2026-01-11T16:12:00Z,Fitbit App
2026-01-11T16:45:00Z,2026-01-11T17:03:00Z,Fitbit App
2026-01-11T17:05:00Z,2026-01-11T17:15:00Z,Fitbit App
2026-01-11T17:23:00Z,2026-01-11T18:16:00Z,Fitbit App
2026-01-11T20:09:00Z,2026-01-11T20:32:00Z,Fitbit App
2026-01-11T20:37:00Z,2026-01-11T20:49:00Z,Fitbit App
2026-01-11T20:53:00Z,2026-01-11T21:32:00Z,Fitbit App
2026-01-11T22:45:00Z,2026-01-11T23:07:00Z,Fitbit App
