timestamp,beats per minute,data source
2025-11-30T00:00:00Z,78.0,Charge 6
2025-11-30T00:00:02Z,80.0,Charge 6
2025-11-30T00:00:05Z,80.0,Charge 6
2025-11-30T00:00:08Z,80.0,Charge 6
2025-11-30T00:00:10Z,79.0,Charge 6
2025-11-30T00:00:13Z,79.0,Charge 6
2025-11-30T00:00:14Z,77.0,Charge 6
2025-11-30T00:00:16Z,75.0,Charge 6
2025-11-30T00:00:19Z,75.0,Charge 6
2025-11-30T00:00:20Z,74.0,Charge 6
2025-11-30T00:00:22Z,71.0,Charge 6
2025-11-30T00:00:24Z,70.0,Charge 6
2025-11-30T00:00:25Z,69.0,Charge 6
2025-11-30T00:00:28Z,68.0,Charge 6
2025-11-30T00:00:29Z,70.0,Charge 6
2025-11-30T00:00:31Z,69.0,Charge 6
2025-11-30T00:00:33Z,67.0,Charge 6
2025-11-30T00:00:35Z,69.0,Charge 6
2025-11-30T00:00:38Z,69.0,Charge 6
2025-11-30T00:00:39Z,72.0,Charge 6
2025-11-30T00:00:41Z,76.0,Charge 6
2025-11-30T00:00:44Z,76.0,Charge 6
2025-11-30T00:00:45Z,75.0,Charge 6
2025-11-30T00:00:47Z,86.0,Charge 6
2025-11-30T00:00:49Z,88.0,Charge 6
2025-11-30T00:00:51Z,88.0,Charge 6
2025-11-30T00:00:54Z,87.0,Charge 6
2025-11-30T00:00:56Z,85.0,Charge 6
2025-11-30T00:00:58Z,84.0,Charge 6
2025-11-30T00:01:01Z,84.0,Charge 6
2025-11-30T00:01:02Z,86.0,Charge 6
2025-11-30T00:01:05Z,86.0,Charge 6
2025-11-30T00:01:06Z,88.0,Charge 6
2025-11-30T00:01:09Z,88.0,Charge 6
2025-11-30T00:01:10Z,87.0,Charge 6
2025-11-30T00:01:12Z,85.0,Charge 6
2025-11-30T00:01:14Z,84.0,Charge 6
2025-11-30T00:01:16Z,85.0,Charge 6
2025-11-30T00:01:17Z,86.0,Charge 6
2025-11-30T00:01:19Z,85.0,Charge 6
2025-11-30T00:01:22Z,85.0,Charge 6
2025-11-30T00:01:25Z,86.0,Charge 6
2025-11-30T00:01:27Z,87.0,Charge 6
2025-11-30T00:01:29Z,86.0,Charge 6
2025-11-30T00:01:31Z,85.0,Charge 6
2025-11-30T00:01:34Z,85.0,Charge 6
2025-11-30T00:01:35Z,84.0,Charge 6
2025-11-30T00:01:37Z,85.0,Charge 6
2025-11-30T00:01:40Z,85.0,Charge 6
2025-11-30T00:01:41Z,84.0,Charge 6
2025-11-30T00:01:42Z,82.0,Charge 6
2025-11-30T00:01:44Z,81.0,Charge 6
2025-11-30T00:01:46Z,80.0,Charge 6
2025-11-30T00:01:48Z,79.0,Charge 6
2025-11-30T00:01:50Z,78.0,Charge 6
