start time,end time,data source
2026-01-02T01:35:00Z,2026-01-02T03:48:00Z,Fitbit App
2026-01-02T04:08:00Z,2026-01-02T05:42:00Z,Fitbit App
2026-01-02T05:49:00Z,2026-01-02T06:18:00Z,Fitbit App
2026-01-02T06:40:00Z,2026-01-02T07:02:00Z,Fitbit App
2026-01-02T07:03:00Z,2026-01-02T07:38:00Z,Fitbit App
2026-01-02T15:38:00Z,2026-01-02T16:23:00Z,Fitbit App
2026-01-02T16:29:00Z,2026-01-02T17:08:00Z,Fitbit App
2026-01-02T17:13:00Z,2026-01-02T17:48:00Z,Fitbit App
2026-01-02T17:57:00Z,2026-01-02T18:27:00Z,Fitbit App
2026-01-02T18:28:00Z,2026-01-02T18:41:00Z,Fitbit App
2026-01-02T19:50:00Z,2026-01-02T20:08:00Z,Fitbit App
2026-01-02T20:19:00Z,2026-01-02T20:29:00Z,Fitbit App
2026-01-02T21:13:00Z,2026-01-02T21:23:00Z,Fitbit App
2026-01-02T21:26:00Z,2026-01-02T22:21:00Z,Fitbit App
2026-01-02T22:27:00Z,2026-01-02T23:36:00Z,Fitbit App
2026-01-02T23:56:00Z,2026-01-03T00:44:00Z,Fitbit App
