start time,end time,data source
2025-12-28T01:00:00Z,2025-12-28T01:21:00Z,Fitbit App
2025-12-28T01:31:00Z,2025-12-28T01:52:00Z,Fitbit App
2025-12-28T02:02:00Z,2025-12-28T02:30:00Z,Fitbit App
2025-12-28T04:24:00Z,2025-12-28T04:52:00Z,Fitbit App
2025-12-28T04:53:00Z,2025-12-28T06:03:00Z,Fitbit App
2025-12-28T06:27:00Z,2025-12-28T07:05:00Z,Fitbit App
2025-12-28T13:03:00Z,2025-12-28T13:35:00Z,Fitbit App
2025-12-28T16:42:00Z,2025-12-28T17:11:00Z,Fitbit App
2025-12-28T17:15:00Z,2025-12-28T17:33:00Z,Fitbit App
2025-12-28T18:12:00Z,2025-12-28T19:30:00Z,Fitbit App
2025-12-28T19:59:00Z,2025-12-28T20:53:00Z,Fitbit App
2025-12-28T21:05:00Z,2025-12-28T21:46:00Z,Fitbit App
2025-12-28T22:46:00Z,2025-12-28T23:09:00Z,Fitbit App
2025-12-28T23:14:00Z,2025-12-28T23:31:00Z,Fitbit App
2025-12-28T23:34:00Z,2025-12-28T23:47:00Z,Fitbit App
2025-12-28T23:58:00Z,2025-12-29T00:12:00Z,Fitbit App
