start time,end time,data source
2026-01-08T00:16:00Z,2026-01-08T00:39:00Z,Fitbit App
2026-01-08T00:45:00Z,2026-01-08T01:04:00Z,Fitbit App
2026-01-08T01:05:00Z,2026-01-08T02:39:00Z,Fitbit App
2026-01-08T02:55:00Z,2026-01-08T03:09:00Z,Fitbit App
2026-01-08T03:34:00Z,2026-01-08T03:53:00Z,Fitbit App
2026-01-08T04:28:00Z,2026-01-08T04:38:00Z,Fitbit App
2026-01-08T04:44:00Z,2026-01-08T04:56:00Z,Fitbit App
2026-01-08T07:19:00Z,2026-01-08T07:30:00Z,Fitbit App
2026-01-08T16:25:00Z,2026-01-08T16:45:00Z,Fitbit App
2026-01-08T17:25:00Z,2026-01-08T17:39:00Z,Fitbit App
2026-01-08T17:45:00Z,2026-01-08T18:03:00Z,Fitbit App
2026-01-08T18:49:00Z,2026-01-08T19:45:00Z,Fitbit App
2026-01-08T19:58:00Z,2026-01-08T20:21:00Z,Fitbit App
2026-01-08T20:34:00Z,2026-01-08T21:45:00Z,Fitbit App
2026-01-08T22:58:00Z,2026-01-09T00:02:00Z,Fitbit App
