start time,end time,data source
2026-01-04T00:24:00Z,2026-01-04T00:54:00Z,Fitbit App
2026-01-04T00:55:00Z,2026-01-04T02:20:00Z,Fitbit App
2026-01-04T02:21:00Z,2026-01-04T04:45:00Z,Fitbit App
2026-01-04T05:30:00Z,2026-01-04T05:54:00Z,Fitbit App
2026-01-04T06:36:00Z,2026-01-04T06:55:00Z,Fitbit App
2026-01-04T06:56:00Z,2026-01-04T08:00:00Z,Fitbit App
2026-01-04T08:32:00Z,2026-01-04T08:42:00Z,Fitbit App
2026-01-04T08:43:00Z,2026-01-04T09:08:00Z,Fitbit App
2026-01-04T16:43:00Z,2026-01-04T17:16:00Z,Fitbit App
2026-01-04T20:19:00Z,2026-01-04T20:30:00Z,Fitbit App
2026-01-04T20:42:00Z,2026-01-04T20:54:00Z,Fitbit App
2026-01-04T21:16:00Z,2026-01-04T21:33:00Z,Fitbit App
2026-01-04T22:38:00Z,2026-01-04T23:16:00Z,Fitbit App
2026-01-04T23:36:00Z,2026-01-05T00:00:00Z,Fitbit App
