timestamp,level,data source
2025-09-01T02:12:00Z,SEDENTARY,Fitbit App
2025-09-01T02:13:00Z,SEDENTARY,Fitbit App
2025-09-01T02:15:00Z,SEDENTARY,Fitbit App
2025-09-01T02:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:17:00Z,SEDENTARY,Fitbit App
2025-09-01T02:18:00Z,SEDENTARY,Fitbit App
2025-09-01T02:19:00Z,SEDENTARY,Fitbit App
2025-09-01T02:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:21:00Z,SEDENTARY,Fitbit App
2025-09-01T02:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:27:00Z,SEDENTARY,Fitbit App
2025-09-01T02:29:00Z,SEDENTARY,Fitbit App
2025-09-01T02:33:00Z,SEDENTARY,Fitbit App
2025-09-01T02:35:00Z,SEDENTARY,Fitbit App
2025-09-01T02:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T02:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:46:00Z,SEDENTARY,Fitbit App
2025-09-01T05:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:53:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T05:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T05:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:10:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T06:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:13:00Z,SEDENTARY,Fitbit App
2025-09-01T06:14:00Z,SEDENTARY,Fitbit App
2025-09-01T06:15:00Z,SEDENTARY,Fitbit App
2025-09-01T06:16:00Z,SEDENTARY,Fitbit App
2025-09-01T06:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:19:00Z,SEDENTARY,Fitbit App
2025-09-01T06:20:00Z,SEDENTARY,Fitbit App
2025-09-01T06:21:00Z,SEDENTARY,Fitbit App
2025-09-01T06:22:00Z,SEDENTARY,Fitbit App
2025-09-01T06:23:00Z,SEDENTARY,Fitbit App
2025-09-01T06:24:00Z,SEDENTARY,Fitbit App
2025-09-01T06:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:26:00Z,SEDENTARY,Fitbit App
2025-09-01T06:27:00Z,SEDENTARY,Fitbit App
2025-09-01T06:28:00Z,SEDENTARY,Fitbit App
2025-09-01T06:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:37:00Z,SEDENTARY,Fitbit App
2025-09-01T06:38:00Z,SEDENTARY,Fitbit App
2025-09-01T06:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:40:00Z,SEDENTARY,Fitbit App
2025-09-01T06:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:42:00Z,SEDENTARY,Fitbit App
2025-09-01T06:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:44:00Z,SEDENTARY,Fitbit App
2025-09-01T06:45:00Z,SEDENTARY,Fitbit App
2025-09-01T06:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:50:00Z,SEDENTARY,Fitbit App
2025-09-01T06:51:00Z,SEDENTARY,Fitbit App
2025-09-01T06:52:00Z,SEDENTARY,Fitbit App
2025-09-01T06:54:00Z,SEDENTARY,Fitbit App
2025-09-01T06:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:56:00Z,SEDENTARY,Fitbit App
2025-09-01T06:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T06:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:03:00Z,SEDENTARY,Fitbit App
2025-09-01T07:05:00Z,SEDENTARY,Fitbit App
2025-09-01T07:06:00Z,SEDENTARY,Fitbit App
2025-09-01T07:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:08:00Z,SEDENTARY,Fitbit App
2025-09-01T07:09:00Z,SEDENTARY,Fitbit App
2025-09-01T07:10:00Z,SEDENTARY,Fitbit App
2025-09-01T07:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:12:00Z,SEDENTARY,Fitbit App
2025-09-01T07:13:00Z,SEDENTARY,Fitbit App
2025-09-01T07:14:00Z,SEDENTARY,Fitbit App
2025-09-01T07:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:17:00Z,SEDENTARY,Fitbit App
2025-09-01T07:22:00Z,SEDENTARY,Fitbit App
2025-09-01T07:23:00Z,SEDENTARY,Fitbit App
2025-09-01T07:25:00Z,SEDENTARY,Fitbit App
2025-09-01T07:35:00Z,SEDENTARY,Fitbit App
2025-09-01T07:38:00Z,SEDENTARY,Fitbit App
2025-09-01T07:39:00Z,SEDENTARY,Fitbit App
2025-09-01T07:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:45:00Z,SEDENTARY,Fitbit App
2025-09-01T07:46:00Z,SEDENTARY,Fitbit App
2025-09-01T07:47:00Z,SEDENTARY,Fitbit App
2025-09-01T07:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T07:53:00Z,SEDENTARY,Fitbit App
2025-09-01T08:02:00Z,SEDENTARY,Fitbit App
2025-09-01T08:19:00Z,SEDENTARY,Fitbit App
2025-09-01T09:00:00Z,SEDENTARY,Fitbit App
2025-09-01T09:08:00Z,SEDENTARY,Fitbit App
2025-09-01T09:37:00Z,SEDENTARY,Fitbit App
2025-09-01T10:14:00Z,SEDENTARY,Fitbit App
2025-09-01T10:19:00Z,SEDENTARY,Fitbit App
2025-09-01T10:32:00Z,SEDENTARY,Fitbit App
2025-09-01T10:48:00Z,SEDENTARY,Fitbit App
2025-09-01T10:59:00Z,SEDENTARY,Fitbit App
2025-09-01T11:09:00Z,SEDENTARY,Fitbit App
2025-09-01T11:11:00Z,SEDENTARY,Fitbit App
2025-09-01T11:15:00Z,SEDENTARY,Fitbit App
2025-09-01T11:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T11:24:00Z,SEDENTARY,Fitbit App
2025-09-01T11:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T11:38:00Z,SEDENTARY,Fitbit App
2025-09-01T11:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T11:59:00Z,SEDENTARY,Fitbit App
2025-09-01T12:15:00Z,SEDENTARY,Fitbit App
2025-09-01T12:21:00Z,SEDENTARY,Fitbit App
2025-09-01T12:50:00Z,SEDENTARY,Fitbit App
2025-09-01T12:51:00Z,SEDENTARY,Fitbit App
2025-09-01T12:53:00Z,SEDENTARY,Fitbit App
2025-09-01T13:07:00Z,SEDENTARY,Fitbit App
2025-09-01T13:18:00Z,SEDENTARY,Fitbit App
2025-09-01T13:25:00Z,SEDENTARY,Fitbit App
2025-09-01T13:37:00Z,SEDENTARY,Fitbit App
2025-09-01T13:51:00Z,SEDENTARY,Fitbit App
2025-09-01T14:03:00Z,SEDENTARY,Fitbit App
2025-09-01T14:22:00Z,SEDENTARY,Fitbit App
2025-09-01T14:40:00Z,SEDENTARY,Fitbit App
2025-09-01T14:50:00Z,SEDENTARY,Fitbit App
2025-09-01T14:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T14:53:00Z,SEDENTARY,Fitbit App
2025-09-01T15:14:00Z,SEDENTARY,Fitbit App
2025-09-01T15:16:00Z,SEDENTARY,Fitbit App
2025-09-01T15:18:00Z,SEDENTARY,Fitbit App
2025-09-01T15:19:00Z,SEDENTARY,Fitbit App
2025-09-01T15:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:23:00Z,SEDENTARY,Fitbit App
2025-09-01T15:25:00Z,SEDENTARY,Fitbit App
2025-09-01T15:26:00Z,SEDENTARY,Fitbit App
2025-09-01T15:27:00Z,SEDENTARY,Fitbit App
2025-09-01T15:28:00Z,SEDENTARY,Fitbit App
2025-09-01T15:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:30:00Z,SEDENTARY,Fitbit App
2025-09-01T15:31:00Z,SEDENTARY,Fitbit App
2025-09-01T15:32:00Z,SEDENTARY,Fitbit App
2025-09-01T15:33:00Z,SEDENTARY,Fitbit App
2025-09-01T15:34:00Z,SEDENTARY,Fitbit App
2025-09-01T15:35:00Z,SEDENTARY,Fitbit App
2025-09-01T15:36:00Z,SEDENTARY,Fitbit App
2025-09-01T15:37:00Z,SEDENTARY,Fitbit App
2025-09-01T15:38:00Z,SEDENTARY,Fitbit App
2025-09-01T15:39:00Z,SEDENTARY,Fitbit App
2025-09-01T15:40:00Z,SEDENTARY,Fitbit App
2025-09-01T15:42:00Z,SEDENTARY,Fitbit App
2025-09-01T15:43:00Z,SEDENTARY,Fitbit App
2025-09-01T15:44:00Z,SEDENTARY,Fitbit App
2025-09-01T15:45:00Z,SEDENTARY,Fitbit App
2025-09-01T15:47:00Z,SEDENTARY,Fitbit App
2025-09-01T15:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:49:00Z,SEDENTARY,Fitbit App
2025-09-01T15:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:51:00Z,SEDENTARY,Fitbit App
2025-09-01T15:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:54:00Z,SEDENTARY,Fitbit App
2025-09-01T15:55:00Z,SEDENTARY,Fitbit App
2025-09-01T15:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T15:58:00Z,SEDENTARY,Fitbit App
2025-09-01T15:59:00Z,SEDENTARY,Fitbit App
2025-09-01T16:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:02:00Z,SEDENTARY,Fitbit App
2025-09-01T16:03:00Z,SEDENTARY,Fitbit App
2025-09-01T16:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:05:00Z,SEDENTARY,Fitbit App
2025-09-01T16:06:00Z,SEDENTARY,Fitbit App
2025-09-01T16:07:00Z,SEDENTARY,Fitbit App
2025-09-01T16:08:00Z,SEDENTARY,Fitbit App
2025-09-01T16:09:00Z,SEDENTARY,Fitbit App
2025-09-01T16:10:00Z,SEDENTARY,Fitbit App
2025-09-01T16:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:14:00Z,SEDENTARY,Fitbit App
2025-09-01T16:17:00Z,SEDENTARY,Fitbit App
2025-09-01T16:19:00Z,SEDENTARY,Fitbit App
2025-09-01T16:22:00Z,SEDENTARY,Fitbit App
2025-09-01T16:23:00Z,SEDENTARY,Fitbit App
2025-09-01T16:24:00Z,SEDENTARY,Fitbit App
2025-09-01T16:26:00Z,SEDENTARY,Fitbit App
2025-09-01T16:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:28:00Z,SEDENTARY,Fitbit App
2025-09-01T16:29:00Z,SEDENTARY,Fitbit App
2025-09-01T16:30:00Z,SEDENTARY,Fitbit App
2025-09-01T16:31:00Z,SEDENTARY,Fitbit App
2025-09-01T16:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:33:00Z,SEDENTARY,Fitbit App
2025-09-01T16:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T16:50:00Z,SEDENTARY,Fitbit App
2025-09-01T16:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:07:00Z,SEDENTARY,Fitbit App
2025-09-01T17:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:11:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T17:12:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:13:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:14:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:15:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:16:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:17:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:18:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:19:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:20:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:21:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T17:22:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T17:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:24:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:25:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T17:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:27:00Z,SEDENTARY,Fitbit App
2025-09-01T17:28:00Z,SEDENTARY,Fitbit App
2025-09-01T17:29:00Z,SEDENTARY,Fitbit App
2025-09-01T17:30:00Z,SEDENTARY,Fitbit App
2025-09-01T17:31:00Z,SEDENTARY,Fitbit App
2025-09-01T17:32:00Z,SEDENTARY,Fitbit App
2025-09-01T17:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T17:34:00Z,SEDENTARY,Fitbit App
2025-09-01T17:36:00Z,SEDENTARY,Fitbit App
2025-09-01T17:37:00Z,SEDENTARY,Fitbit App
2025-09-01T17:39:00Z,SEDENTARY,Fitbit App
2025-09-01T17:40:00Z,SEDENTARY,Fitbit App
2025-09-01T17:42:00Z,SEDENTARY,Fitbit App
2025-09-01T17:43:00Z,SEDENTARY,Fitbit App
2025-09-01T17:44:00Z,SEDENTARY,Fitbit App
2025-09-01T17:45:00Z,SEDENTARY,Fitbit App
2025-09-01T17:46:00Z,SEDENTARY,Fitbit App
2025-09-01T17:47:00Z,SEDENTARY,Fitbit App
2025-09-01T17:48:00Z,SEDENTARY,Fitbit App
2025-09-01T17:50:00Z,SEDENTARY,Fitbit App
2025-09-01T17:52:00Z,SEDENTARY,Fitbit App
2025-09-01T17:53:00Z,SEDENTARY,Fitbit App
2025-09-01T17:54:00Z,SEDENTARY,Fitbit App
2025-09-01T17:56:00Z,SEDENTARY,Fitbit App
2025-09-01T17:57:00Z,SEDENTARY,Fitbit App
2025-09-01T17:58:00Z,SEDENTARY,Fitbit App
2025-09-01T17:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:01:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T18:02:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T18:03:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T18:04:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T18:05:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T18:06:00Z,VERY_ACTIVE,Fitbit App
2025-09-01T18:07:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T18:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:09:00Z,MODERATELY_ACTIVE,Fitbit App
2025-09-01T18:10:00Z,SEDENTARY,Fitbit App
2025-09-01T18:12:00Z,SEDENTARY,Fitbit App
2025-09-01T18:13:00Z,SEDENTARY,Fitbit App
2025-09-01T18:14:00Z,SEDENTARY,Fitbit App
2025-09-01T18:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:17:00Z,SEDENTARY,Fitbit App
2025-09-01T18:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-09-01T18:19:00Z,SEDENTARY,Fitbit App
2025-09-01T18:20:00Z,SEDENTARY,Fitbit App
2025-09-01T18:23:00Z,SEDENTARY,Fitbit App
2025-09-01T18:24:00Z,SEDENTARY,Fitbit App
