timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-11-19T06:18:11Z,0,0,0,Charge 6
2025-11-19T06:18:12Z,2,0,0,Charge 6
2025-11-19T06:18:13Z,2,180,0,Charge 6
2025-11-19T06:18:14Z,2,290,0,Charge 6
2025-11-19T06:18:15Z,2,440,0,Charge 6
2025-11-19T06:18:16Z,2,610,0,Charge 6
2025-11-19T06:18:17Z,1,710,0,Charge 6
2025-11-19T06:18:18Z,2,790,0,Charge 6
2025-11-19T06:18:19Z,2,860,0,Charge 6
2025-11-19T06:18:20Z,1,870,0,Charge 6
2025-11-19T06:18:21Z,2,900,0,Charge 6
2025-11-19T06:18:22Z,2,940,0,Charge 6
2025-11-19T06:18:23Z,0,1130,0,Charge 6
2025-11-19T06:18:24Z,1,1110,0,Charge 6
2025-11-19T06:18:25Z,2,1100,0,Charge 6
2025-11-19T06:18:26Z,0,1080,0,Charge 6
2025-11-19T06:18:27Z,0,1720,0,Charge 6
2025-11-19T06:18:28Z,0,0,0,Charge 6
2025-11-19T06:18:29Z,0,0,0,Charge 6
2025-11-19T06:18:30Z,0,0,0,Charge 6
2025-11-19T06:18:31Z,0,0,0,Charge 6
2025-11-19T06:18:32Z,0,0,0,Charge 6
2025-11-19T06:18:33Z,0,0,0,Charge 6
2025-11-19T06:18:34Z,0,0,0,Charge 6
2025-11-19T06:18:35Z,0,0,0,Charge 6
2025-11-19T06:18:36Z,0,0,0,Charge 6
2025-11-19T06:18:37Z,0,0,0,Charge 6
2025-11-19T06:18:38Z,1,0,0,Charge 6
2025-11-19T06:18:39Z,2,0,0,Charge 6
2025-11-19T06:18:40Z,1,0,0,Charge 6
2025-11-19T06:18:41Z,2,0,0,Charge 6
2025-11-19T06:18:42Z,1,130,0,Charge 6
2025-11-19T06:18:43Z,1,250,0,Charge 6
2025-11-19T06:18:44Z,2,420,0,Charge 6
2025-11-19T06:18:45Z,1,570,0,Charge 6
2025-11-19T06:18:46Z,0,690,0,Charge 6
2025-11-19T06:18:47Z,1,640,0,Charge 6
