start time,end time,data source
2025-08-25T02:24:00Z,2025-08-25T03:43:00Z,Fitbit App
2025-08-25T04:07:00Z,2025-08-25T04:18:00Z,Fitbit App
2025-08-25T04:37:00Z,2025-08-25T04:48:00Z,Fitbit App
2025-08-25T04:49:00Z,2025-08-25T05:17:00Z,Fitbit App
2025-08-25T05:36:00Z,2025-08-25T06:01:00Z,Fitbit App
2025-08-25T06:19:00Z,2025-08-25T06:31:00Z,Fitbit App
2025-08-25T06:46:00Z,2025-08-25T07:00:00Z,Fitbit App
2025-08-25T07:00:00Z,2025-08-25T07:58:00Z,Fitbit App
2025-08-25T08:11:00Z,2025-08-25T09:13:00Z,Fitbit App
2025-08-25T09:30:00Z,2025-08-25T10:27:00Z,Fitbit App
2025-08-25T16:02:00Z,2025-08-25T16:32:00Z,Fitbit App
2025-08-25T16:56:00Z,2025-08-25T17:20:00Z,Fitbit App
2025-08-25T18:08:00Z,2025-08-25T18:41:00Z,Fitbit App
2025-08-25T18:50:00Z,2025-08-25T19:17:00Z,Fitbit App
2025-08-25T19:32:00Z,2025-08-25T20:36:00Z,Fitbit App
2025-08-25T21:03:00Z,2025-08-25T21:19:00Z,Fitbit App
2025-08-25T21:34:00Z,2025-08-25T21:45:00Z,Fitbit App
2025-08-25T21:56:00Z,2025-08-25T22:57:00Z,Fitbit App
