start time,end time,data source
2025-09-05T00:26:00Z,2025-09-05T00:53:00Z,Fitbit App
2025-09-05T01:28:00Z,2025-09-05T01:42:00Z,Fitbit App
2025-09-05T02:20:00Z,2025-09-05T02:39:00Z,Fitbit App
2025-09-05T03:22:00Z,2025-09-05T05:44:00Z,Fitbit App
2025-09-05T05:48:00Z,2025-09-05T06:33:00Z,Fitbit App
2025-09-05T09:03:00Z,2025-09-05T10:43:00Z,Fitbit App
2025-09-05T12:12:00Z,2025-09-05T12:27:00Z,Fitbit App
2025-09-05T13:15:00Z,2025-09-05T13:38:00Z,Fitbit App
2025-09-05T14:07:00Z,2025-09-05T14:24:00Z,Fitbit App
2025-09-05T14:57:00Z,2025-09-05T15:13:00Z,Fitbit App
2025-09-05T15:22:00Z,2025-09-05T15:52:00Z,Fitbit App
2025-09-05T15:57:00Z,2025-09-05T16:48:00Z,Fitbit App
2025-09-05T16:53:00Z,2025-09-05T17:23:00Z,Fitbit App
2025-09-05T17:25:00Z,2025-09-05T18:07:00Z,Fitbit App
2025-09-05T19:05:00Z,2025-09-05T20:01:00Z,Fitbit App
2025-09-05T20:02:00Z,2025-09-05T20:33:00Z,Fitbit App
2025-09-05T20:34:00Z,2025-09-05T21:06:00Z,Fitbit App
