start time,end time,data source
2026-01-10T00:21:00Z,2026-01-10T00:35:00Z,Fitbit App
2026-01-10T02:12:00Z,2026-01-10T02:49:00Z,Fitbit App
2026-01-10T05:05:00Z,2026-01-10T05:18:00Z,Fitbit App
2026-01-10T05:19:00Z,2026-01-10T05:33:00Z,Fitbit App
2026-01-10T05:44:00Z,2026-01-10T06:05:00Z,Fitbit App
2026-01-10T17:57:00Z,2026-01-10T18:07:00Z,Fitbit App
2026-01-10T18:19:00Z,2026-01-10T18:32:00Z,Fitbit App
2026-01-10T18:34:00Z,2026-01-10T19:02:00Z,Fitbit App
2026-01-10T19:09:00Z,2026-01-10T19:29:00Z,Fitbit App
2026-01-10T19:41:00Z,2026-01-10T20:01:00Z,Fitbit App
