start time,end time,data source
2025-10-24T01:26:00Z,2025-10-24T01:39:00Z,Fitbit App
2025-10-24T02:23:00Z,2025-10-24T03:21:00Z,Fitbit App
2025-10-24T05:27:00Z,2025-10-24T06:04:00Z,Fitbit App
2025-10-24T06:21:00Z,2025-10-24T06:31:00Z,Fitbit App
2025-10-24T15:48:00Z,2025-10-24T16:25:00Z,Fitbit App
2025-10-24T16:30:00Z,2025-10-24T17:10:00Z,Fitbit App
2025-10-24T17:29:00Z,2025-10-24T18:18:00Z,Fitbit App
2025-10-24T18:25:00Z,2025-10-24T18:51:00Z,Fitbit App
2025-10-24T19:00:00Z,2025-10-24T19:55:00Z,Fitbit App
2025-10-24T20:00:00Z,2025-10-24T20:50:00Z,Fitbit App
2025-10-24T20:54:00Z,2025-10-24T22:10:00Z,Fitbit App
2025-10-24T22:26:00Z,2025-10-24T23:21:00Z,Fitbit App
2025-10-24T23:46:00Z,2025-10-25T00:05:00Z,Fitbit App
