start time,end time,data source
2025-10-17T00:27:00Z,2025-10-17T00:37:00Z,Fitbit App
2025-10-17T01:09:00Z,2025-10-17T02:36:00Z,Fitbit App
2025-10-17T04:42:00Z,2025-10-17T04:59:00Z,Fitbit App
2025-10-17T05:00:00Z,2025-10-17T05:49:00Z,Fitbit App
2025-10-17T05:50:00Z,2025-10-17T07:00:00Z,Fitbit App
2025-10-17T07:00:00Z,2025-10-17T08:00:00Z,Fitbit App
2025-10-17T08:06:00Z,2025-10-17T08:19:00Z,Fitbit App
2025-10-17T08:30:00Z,2025-10-17T09:08:00Z,Fitbit App
2025-10-17T09:15:00Z,2025-10-17T09:25:00Z,Fitbit App
2025-10-17T09:37:00Z,2025-10-17T10:53:00Z,Fitbit App
2025-10-17T10:58:00Z,2025-10-17T11:17:00Z,Fitbit App
2025-10-17T11:18:00Z,2025-10-17T11:36:00Z,Fitbit App
2025-10-17T17:00:00Z,2025-10-17T17:47:00Z,Fitbit App
2025-10-17T17:56:00Z,2025-10-17T18:54:00Z,Fitbit App
2025-10-17T19:18:00Z,2025-10-17T19:41:00Z,Fitbit App
2025-10-17T19:46:00Z,2025-10-17T21:00:00Z,Fitbit App
2025-10-17T21:01:00Z,2025-10-17T22:26:00Z,Fitbit App
2025-10-17T22:43:00Z,2025-10-17T22:54:00Z,Fitbit App
2025-10-17T23:26:00Z,2025-10-18T00:38:00Z,Fitbit App
