start time,end time,data source
2025-11-21T00:14:00Z,2025-11-21T00:54:00Z,Fitbit App
2025-11-21T00:56:00Z,2025-11-21T02:05:00Z,Fitbit App
2025-11-21T02:41:00Z,2025-11-21T02:56:00Z,Fitbit App
2025-11-21T03:02:00Z,2025-11-21T03:28:00Z,Fitbit App
2025-11-21T03:31:00Z,2025-11-21T03:52:00Z,Fitbit App
2025-11-21T03:58:00Z,2025-11-21T05:00:00Z,Fitbit App
2025-11-21T06:32:00Z,2025-11-21T06:53:00Z,Fitbit App
2025-11-21T07:02:00Z,2025-11-21T07:16:00Z,Fitbit App
2025-11-21T07:27:00Z,2025-11-21T08:00:00Z,Fitbit App
2025-11-21T08:00:00Z,2025-11-21T09:23:00Z,Fitbit App
2025-11-21T09:24:00Z,2025-11-21T09:41:00Z,Fitbit App
2025-11-21T09:46:00Z,2025-11-21T10:12:00Z,Fitbit App
2025-11-21T10:16:00Z,2025-11-21T10:39:00Z,Fitbit App
2025-11-21T17:36:00Z,2025-11-21T18:12:00Z,Fitbit App
2025-11-21T18:54:00Z,2025-11-21T19:24:00Z,Fitbit App
2025-11-21T19:25:00Z,2025-11-21T19:39:00Z,Fitbit App
2025-11-21T19:40:00Z,2025-11-21T19:52:00Z,Fitbit App
2025-11-21T20:14:00Z,2025-11-21T20:54:00Z,Fitbit App
2025-11-21T21:01:00Z,2025-11-21T21:54:00Z,Fitbit App
2025-11-21T22:04:00Z,2025-11-21T23:05:00Z,Fitbit App
2025-11-21T23:15:00Z,2025-11-22T01:34:00Z,Fitbit App
