timestamp,beats per minute,data source
2026-01-16T00:00:02Z,97.0,Charge 6
2026-01-16T00:00:05Z,98.0,Charge 6
2026-01-16T00:00:08Z,99.0,Charge 6
2026-01-16T00:00:10Z,98.0,Charge 6
2026-01-16T00:00:13Z,98.0,Charge 6
2026-01-16T00:00:16Z,99.0,Charge 6
2026-01-16T00:00:19Z,100.0,Charge 6
2026-01-16T00:00:21Z,101.0,Charge 6
2026-01-16T00:00:23Z,100.0,Charge 6
2026-01-16T00:00:26Z,100.0,Charge 6
2026-01-16T00:00:29Z,100.0,Charge 6
2026-01-16T00:00:32Z,100.0,Charge 6
2026-01-16T00:00:35Z,100.0,Charge 6
2026-01-16T00:00:38Z,101.0,Charge 6
2026-01-16T00:00:40Z,100.0,Charge 6
2026-01-16T00:00:42Z,92.0,Charge 6
2026-01-16T00:00:44Z,91.0,Charge 6
2026-01-16T00:00:46Z,92.0,Charge 6
2026-01-16T00:00:48Z,90.0,Charge 6
2026-01-16T00:00:50Z,92.0,Charge 6
2026-01-16T00:00:52Z,94.0,Charge 6
2026-01-16T00:00:54Z,97.0,Charge 6
2026-01-16T00:00:56Z,96.0,Charge 6
2026-01-16T00:00:57Z,97.0,Charge 6
2026-01-16T00:00:59Z,98.0,Charge 6
2026-01-16T00:01:02Z,98.0,Charge 6
2026-01-16T00:01:03Z,99.0,Charge 6
2026-01-16T00:01:05Z,100.0,Charge 6
2026-01-16T00:01:08Z,100.0,Charge 6
2026-01-16T00:01:11Z,100.0,Charge 6
2026-01-16T00:01:14Z,100.0,Charge 6
2026-01-16T00:01:15Z,102.0,Charge 6
2026-01-16T00:01:17Z,104.0,Charge 6
2026-01-16T00:01:19Z,106.0,Charge 6
2026-01-16T00:01:21Z,108.0,Charge 6
2026-01-16T00:01:22Z,107.0,Charge 6
2026-01-16T00:01:24Z,106.0,Charge 6
2026-01-16T00:01:26Z,105.0,Charge 6
2026-01-16T00:01:28Z,103.0,Charge 6
2026-01-16T00:01:30Z,104.0,Charge 6
2026-01-16T00:01:32Z,105.0,Charge 6
2026-01-16T00:01:34Z,105.0,Charge 6
2026-01-16T00:01:36Z,104.0,Charge 6
2026-01-16T00:01:38Z,103.0,Charge 6
2026-01-16T00:01:40Z,101.0,Charge 6
2026-01-16T00:01:43Z,101.0,Charge 6
2026-01-16T00:01:44Z,100.0,Charge 6
2026-01-16T00:01:45Z,99.0,Charge 6
2026-01-16T00:01:47Z,97.0,Charge 6
2026-01-16T00:01:50Z,97.0,Charge 6
2026-01-16T00:01:51Z,96.0,Charge 6
2026-01-16T00:01:54Z,96.0,Charge 6
2026-01-16T00:01:55Z,95.0,Charge 6
2026-01-16T00:01:58Z,95.0,Charge 6
2026-01-16T00:02:01Z,96.0,Charge 6
2026-01-16T00:02:03Z,97.0,Charge 6
2026-01-16T00:02:06Z,97.0,Charge 6
2026-01-16T00:02:09Z,97.0,Charge 6
2026-01-16T00:02:12Z,99.0,Charge 6
2026-01-16T00:02:14Z,100.0,Charge 6
2026-01-16T00:02:16Z,102.0,Charge 6
2026-01-16T00:02:18Z,104.0,Charge 6
2026-01-16T00:02:20Z,103.0,Charge 6
2026-01-16T00:02:22Z,101.0,Charge 6
2026-01-16T00:02:25Z,101.0,Charge 6
2026-01-16T00:02:26Z,99.0,Charge 6
2026-01-16T00:02:28Z,98.0,Charge 6
2026-01-16T00:02:30Z,99.0,Charge 6
2026-01-16T00:02:32Z,98.0,Charge 6
2026-01-16T00:02:33Z,96.0,Charge 6
2026-01-16T00:02:35Z,98.0,Charge 6
2026-01-16T00:02:37Z,99.0,Charge 6
2026-01-16T00:02:40Z,99.0,Charge 6
2026-01-16T00:02:41Z,100.0,Charge 6
2026-01-16T00:02:44Z,100.0,Charge 6
2026-01-16T00:02:45Z,98.0,Charge 6
2026-01-16T00:02:47Z,96.0,Charge 6
2026-01-16T00:02:50Z,96.0,Charge 6
2026-01-16T00:02:53Z,96.0,Charge 6
2026-01-16T00:02:55Z,98.0,Charge 6
2026-01-16T00:02:57Z,94.0,Charge 6
2026-01-16T00:02:58Z,95.0,Charge 6
2026-01-16T00:03:00Z,96.0,Charge 6
2026-01-16T00:03:02Z,94.0,Charge 6
2026-01-16T00:03:04Z,95.0,Charge 6
2026-01-16T00:03:06Z,97.0,Charge 6
2026-01-16T00:03:08Z,92.0,Charge 6
2026-01-16T00:03:10Z,95.0,Charge 6
2026-01-16T00:03:12Z,96.0,Charge 6
2026-01-16T00:03:15Z,96.0,Charge 6
2026-01-16T00:03:16Z,103.0,Charge 6
2026-01-16T00:03:18Z,107.0,Charge 6
2026-01-16T00:03:21Z,109.0,Charge 6
2026-01-16T00:03:23Z,111.0,Charge 6
2026-01-16T00:03:25Z,113.0,Charge 6
2026-01-16T00:03:27Z,113.0,Charge 6
2026-01-16T00:03:29Z,111.0,Charge 6
2026-01-16T00:03:31Z,110.0,Charge 6
2026-01-16T00:03:33Z,108.0,Charge 6
2026-01-16T00:03:35Z,103.0,Charge 6
2026-01-16T00:03:37Z,101.0,Charge 6
2026-01-16T00:03:39Z,103.0,Charge 6
2026-01-16T00:03:41Z,107.0,Charge 6
2026-01-16T00:03:43Z,112.0,Charge 6
2026-01-16T00:03:45Z,118.0,Charge 6
2026-01-16T00:03:48Z,115.0,Charge 6
2026-01-16T00:03:50Z,109.0,Charge 6
2026-01-16T00:03:52Z,100.0,Charge 6
2026-01-16T00:03:54Z,98.0,Charge 6
2026-01-16T00:03:57Z,98.0,Charge 6
2026-01-16T00:04:00Z,101.0,Charge 6
2026-01-16T00:04:02Z,93.0,Charge 6
2026-01-16T00:04:04Z,95.0,Charge 6
2026-01-16T00:04:06Z,91.0,Charge 6
2026-01-16T00:04:08Z,90.0,Charge 6
2026-01-16T00:04:09Z,89.0,Charge 6
2026-01-16T00:04:11Z,88.0,Charge 6
2026-01-16T00:04:14Z,88.0,Charge 6
2026-01-16T00:04:15Z,87.0,Charge 6
2026-01-16T00:04:17Z,88.0,Charge 6
2026-01-16T00:04:20Z,88.0,Charge 6
2026-01-16T00:04:21Z,88.0,Charge 6
2026-01-16T00:04:23Z,87.0,Charge 6
2026-01-16T00:04:25Z,93.0,Charge 6
2026-01-16T00:04:27Z,87.0,Charge 6
2026-01-16T00:04:30Z,87.0,Charge 6
2026-01-16T00:04:33Z,86.0,Charge 6
2026-01-16T00:04:34Z,85.0,Charge 6
2026-01-16T00:04:37Z,85.0,Charge 6
2026-01-16T00:04:38Z,84.0,Charge 6
2026-01-16T00:04:41Z,84.0,Charge 6
2026-01-16T00:04:42Z,88.0,Charge 6
2026-01-16T00:04:44Z,91.0,Charge 6
2026-01-16T00:04:46Z,93.0,Charge 6
2026-01-16T00:04:48Z,92.0,Charge 6
2026-01-16T00:04:51Z,92.0,Charge 6
2026-01-16T00:04:52Z,93.0,Charge 6
2026-01-16T00:04:54Z,94.0,Charge 6
2026-01-16T00:04:57Z,94.0,Charge 6
2026-01-16T00:04:59Z,95.0,Charge 6
2026-01-16T00:05:01Z,96.0,Charge 6
2026-01-16T00:05:03Z,94.0,Charge 6
2026-01-16T00:05:06Z,94.0,Charge 6
2026-01-16T00:05:07Z,93.0,Charge 6
2026-01-16T00:05:09Z,90.0,Charge 6
2026-01-16T00:05:12Z,90.0,Charge 6
2026-01-16T00:05:13Z,89.0,Charge 6
2026-01-16T00:05:15Z,90.0,Charge 6
2026-01-16T00:05:17Z,92.0,Charge 6
2026-01-16T00:05:19Z,94.0,Charge 6
2026-01-16T00:05:22Z,94.0,Charge 6
2026-01-16T00:05:25Z,94.0,Charge 6
2026-01-16T00:05:26Z,95.0,Charge 6
2026-01-16T00:05:28Z,92.0,Charge 6
2026-01-16T00:05:30Z,88.0,Charge 6
2026-01-16T00:05:32Z,93.0,Charge 6
2026-01-16T00:05:34Z,90.0,Charge 6
2026-01-16T00:05:36Z,88.0,Charge 6
2026-01-16T00:05:38Z,86.0,Charge 6
2026-01-16T00:05:40Z,90.0,Charge 6
2026-01-16T00:05:42Z,91.0,Charge 6
2026-01-16T00:05:44Z,94.0,Charge 6
2026-01-16T00:05:47Z,92.0,Charge 6
2026-01-16T00:05:49Z,91.0,Charge 6
2026-01-16T00:05:51Z,89.0,Charge 6
2026-01-16T00:05:53Z,84.0,Charge 6
2026-01-16T00:05:55Z,85.0,Charge 6
2026-01-16T00:05:57Z,88.0,Charge 6
2026-01-16T00:05:59Z,90.0,Charge 6
2026-01-16T00:06:01Z,92.0,Charge 6
2026-01-16T00:06:03Z,91.0,Charge 6
2026-01-16T00:06:06Z,91.0,Charge 6
2026-01-16T00:06:09Z,90.0,Charge 6
2026-01-16T00:06:10Z,89.0,Charge 6
2026-01-16T00:06:13Z,89.0,Charge 6
2026-01-16T00:06:14Z,90.0,Charge 6
2026-01-16T00:06:16Z,89.0,Charge 6
2026-01-16T00:06:18Z,88.0,Charge 6
2026-01-16T00:06:20Z,87.0,Charge 6
2026-01-16T00:06:22Z,89.0,Charge 6
2026-01-16T00:06:24Z,91.0,Charge 6
2026-01-16T00:06:26Z,93.0,Charge 6
2026-01-16T00:06:28Z,96.0,Charge 6
2026-01-16T00:06:31Z,96.0,Charge 6
2026-01-16T00:06:32Z,91.0,Charge 6
2026-01-16T00:06:33Z,89.0,Charge 6
2026-01-16T00:06:35Z,88.0,Charge 6
2026-01-16T00:06:37Z,87.0,Charge 6
2026-01-16T00:06:40Z,87.0,Charge 6
2026-01-16T00:06:43Z,89.0,Charge 6
2026-01-16T00:06:45Z,90.0,Charge 6
2026-01-16T00:06:48Z,90.0,Charge 6
2026-01-16T00:06:49Z,89.0,Charge 6
2026-01-16T00:06:51Z,90.0,Charge 6
2026-01-16T00:06:53Z,89.0,Charge 6
2026-01-16T00:06:55Z,90.0,Charge 6
2026-01-16T00:06:57Z,91.0,Charge 6
2026-01-16T00:06:58Z,89.0,Charge 6
2026-01-16T00:07:00Z,88.0,Charge 6
2026-01-16T00:07:02Z,87.0,Charge 6
2026-01-16T00:07:05Z,87.0,Charge 6
2026-01-16T00:07:08Z,88.0,Charge 6
2026-01-16T00:07:10Z,88.0,Charge 6
2026-01-16T00:07:13Z,88.0,Charge 6
2026-01-16T00:07:14Z,89.0,Charge 6
2026-01-16T00:07:16Z,88.0,Charge 6
2026-01-16T00:07:18Z,89.0,Charge 6
2026-01-16T00:07:20Z,90.0,Charge 6
2026-01-16T00:07:21Z,92.0,Charge 6
2026-01-16T00:07:23Z,93.0,Charge 6
2026-01-16T00:07:25Z,94.0,Charge 6
2026-01-16T00:07:27Z,95.0,Charge 6
2026-01-16T00:07:30Z,95.0,Charge 6
2026-01-16T00:07:33Z,96.0,Charge 6
2026-01-16T00:07:35Z,102.0,Charge 6
2026-01-16T00:07:37Z,100.0,Charge 6
2026-01-16T00:07:39Z,95.0,Charge 6
2026-01-16T00:07:41Z,93.0,Charge 6
2026-01-16T00:07:43Z,90.0,Charge 6
2026-01-16T00:07:45Z,88.0,Charge 6
2026-01-16T00:07:46Z,89.0,Charge 6
2026-01-16T00:07:48Z,88.0,Charge 6
2026-01-16T00:07:50Z,91.0,Charge 6
2026-01-16T00:07:53Z,91.0,Charge 6
2026-01-16T00:07:54Z,79.0,Charge 6
2026-01-16T00:07:56Z,80.0,Charge 6
2026-01-16T00:07:58Z,81.0,Charge 6
2026-01-16T00:08:00Z,80.0,Charge 6
2026-01-16T00:08:02Z,79.0,Charge 6
2026-01-16T00:08:04Z,81.0,Charge 6
2026-01-16T00:08:06Z,82.0,Charge 6
2026-01-16T00:08:09Z,80.0,Charge 6
2026-01-16T00:08:12Z,80.0,Charge 6
2026-01-16T00:08:13Z,87.0,Charge 6
2026-01-16T00:08:15Z,88.0,Charge 6
2026-01-16T00:08:17Z,87.0,Charge 6
2026-01-16T00:08:19Z,84.0,Charge 6
2026-01-16T00:08:22Z,84.0,Charge 6
2026-01-16T00:08:23Z,79.0,Charge 6
2026-01-16T00:08:25Z,78.0,Charge 6
2026-01-16T00:08:27Z,76.0,Charge 6
2026-01-16T00:08:29Z,74.0,Charge 6
2026-01-16T00:08:31Z,73.0,Charge 6
2026-01-16T00:08:33Z,72.0,Charge 6
2026-01-16T00:08:34Z,71.0,Charge 6
2026-01-16T00:08:37Z,71.0,Charge 6
2026-01-16T00:08:38Z,70.0,Charge 6
2026-01-16T00:08:40Z,69.0,Charge 6
2026-01-16T00:08:43Z,69.0,Charge 6
2026-01-16T00:08:44Z,70.0,Charge 6
2026-01-16T00:08:47Z,70.0,Charge 6
2026-01-16T00:08:48Z,71.0,Charge 6
2026-01-16T00:08:50Z,72.0,Charge 6
2026-01-16T00:08:52Z,73.0,Charge 6
2026-01-16T00:08:54Z,72.0,Charge 6
2026-01-16T00:08:56Z,71.0,Charge 6
2026-01-16T00:08:57Z,70.0,Charge 6
2026-01-16T00:09:00Z,70.0,Charge 6
2026-01-16T00:09:01Z,70.0,Charge 6
2026-01-16T00:09:03Z,70.0,Charge 6
2026-01-16T00:09:06Z,70.0,Charge 6
2026-01-16T00:09:07Z,69.0,Charge 6
2026-01-16T00:09:10Z,69.0,Charge 6
2026-01-16T00:09:11Z,70.0,Charge 6
2026-01-16T00:09:14Z,70.0,Charge 6
2026-01-16T00:09:15Z,71.0,Charge 6
2026-01-16T00:09:17Z,72.0,Charge 6
2026-01-16T00:09:19Z,73.0,Charge 6
2026-01-16T00:09:22Z,73.0,Charge 6
2026-01-16T00:09:25Z,73.0,Charge 6
2026-01-16T00:09:28Z,74.0,Charge 6
2026-01-16T00:09:30Z,75.0,Charge 6
2026-01-16T00:09:32Z,76.0,Charge 6
2026-01-16T00:09:34Z,75.0,Charge 6
2026-01-16T00:09:36Z,76.0,Charge 6
2026-01-16T00:09:39Z,76.0,Charge 6
2026-01-16T00:09:42Z,77.0,Charge 6
2026-01-16T00:09:45Z,76.0,Charge 6
2026-01-16T00:09:47Z,76.0,Charge 6
2026-01-16T00:09:49Z,77.0,Charge 6
2026-01-16T00:09:52Z,77.0,Charge 6
2026-01-16T00:09:53Z,80.0,Charge 6
2026-01-16T00:09:55Z,81.0,Charge 6
2026-01-16T00:09:58Z,81.0,Charge 6
2026-01-16T00:09:59Z,79.0,Charge 6
2026-01-16T00:10:01Z,76.0,Charge 6
2026-01-16T00:10:04Z,76.0,Charge 6
2026-01-16T00:10:05Z,75.0,Charge 6
2026-01-16T00:10:07Z,76.0,Charge 6
2026-01-16T00:10:09Z,81.0,Charge 6
2026-01-16T00:10:12Z,81.0,Charge 6
2026-01-16T00:10:15Z,81.0,Charge 6
2026-01-16T00:10:16Z,80.0,Charge 6
2026-01-16T00:10:19Z,80.0,Charge 6
2026-01-16T00:10:22Z,80.0,Charge 6
2026-01-16T00:10:24Z,78.0,Charge 6
2026-01-16T00:10:26Z,77.0,Charge 6
2026-01-16T00:10:28Z,76.0,Charge 6
2026-01-16T00:10:30Z,74.0,Charge 6
2026-01-16T00:10:33Z,74.0,Charge 6
2026-01-16T00:10:36Z,74.0,Charge 6
2026-01-16T00:10:39Z,74.0,Charge 6
2026-01-16T00:10:41Z,77.0,Charge 6
2026-01-16T00:10:43Z,78.0,Charge 6
2026-01-16T00:10:45Z,77.0,Charge 6
2026-01-16T00:10:47Z,75.0,Charge 6
2026-01-16T00:10:49Z,74.0,Charge 6
2026-01-16T00:10:51Z,73.0,Charge 6
2026-01-16T00:10:53Z,74.0,Charge 6
2026-01-16T00:10:55Z,75.0,Charge 6
2026-01-16T00:10:58Z,75.0,Charge 6
2026-01-16T00:11:00Z,74.0,Charge 6
2026-01-16T00:11:03Z,74.0,Charge 6
2026-01-16T00:11:04Z,73.0,Charge 6
2026-01-16T00:11:07Z,73.0,Charge 6
2026-01-16T00:11:08Z,73.0,Charge 6
2026-01-16T00:11:10Z,72.0,Charge 6
2026-01-16T00:11:12Z,73.0,Charge 6
2026-01-16T00:11:14Z,74.0,Charge 6
2026-01-16T00:11:17Z,74.0,Charge 6
2026-01-16T00:11:20Z,74.0,Charge 6
2026-01-16T00:11:21Z,73.0,Charge 6
2026-01-16T00:11:24Z,73.0,Charge 6
2026-01-16T00:11:27Z,73.0,Charge 6
2026-01-16T00:11:30Z,73.0,Charge 6
2026-01-16T00:11:31Z,74.0,Charge 6
2026-01-16T00:11:34Z,74.0,Charge 6
2026-01-16T00:11:37Z,74.0,Charge 6
2026-01-16T00:11:39Z,75.0,Charge 6
2026-01-16T00:11:41Z,76.0,Charge 6
