timestamp,beats per minute,data source
2025-08-14T00:00:02Z,76.0,Charge 6
2025-08-14T00:00:04Z,77.0,Charge 6
2025-08-14T00:00:07Z,77.0,Charge 6
2025-08-14T00:00:10Z,76.0,Charge 6
2025-08-14T00:00:12Z,75.0,Charge 6
2025-08-14T00:00:14Z,74.0,Charge 6
2025-08-14T00:00:16Z,73.0,Charge 6
2025-08-14T00:00:17Z,72.0,Charge 6
2025-08-14T00:00:19Z,71.0,Charge 6
2025-08-14T00:00:21Z,70.0,Charge 6
2025-08-14T00:00:24Z,70.0,Charge 6
2025-08-14T00:00:25Z,70.0,Charge 6
2025-08-14T00:00:27Z,71.0,Charge 6
2025-08-14T00:00:29Z,72.0,Charge 6
2025-08-14T00:00:31Z,73.0,Charge 6
2025-08-14T00:00:33Z,71.0,Charge 6
2025-08-14T00:00:35Z,70.0,Charge 6
2025-08-14T00:00:37Z,70.0,Charge 6
2025-08-14T00:00:39Z,69.0,Charge 6
2025-08-14T00:00:42Z,70.0,Charge 6
2025-08-14T00:00:45Z,70.0,Charge 6
2025-08-14T00:00:46Z,72.0,Charge 6
2025-08-14T00:00:48Z,74.0,Charge 6
2025-08-14T00:00:50Z,75.0,Charge 6
2025-08-14T00:00:53Z,75.0,Charge 6
2025-08-14T00:00:56Z,75.0,Charge 6
2025-08-14T00:00:58Z,76.0,Charge 6
2025-08-14T00:01:00Z,75.0,Charge 6
2025-08-14T00:01:02Z,74.0,Charge 6
2025-08-14T00:01:05Z,75.0,Charge 6
2025-08-14T00:01:07Z,76.0,Charge 6
2025-08-14T00:01:09Z,75.0,Charge 6
2025-08-14T00:01:11Z,73.0,Charge 6
2025-08-14T00:01:13Z,72.0,Charge 6
2025-08-14T00:01:16Z,72.0,Charge 6
2025-08-14T00:01:17Z,71.0,Charge 6
2025-08-14T00:01:19Z,74.0,Charge 6
2025-08-14T00:01:21Z,70.0,Charge 6
2025-08-14T00:01:23Z,76.0,Charge 6
2025-08-14T00:01:25Z,80.0,Charge 6
2025-08-14T00:01:27Z,77.0,Charge 6
2025-08-14T00:01:29Z,73.0,Charge 6
2025-08-14T00:01:30Z,71.0,Charge 6
2025-08-14T00:01:32Z,70.0,Charge 6
2025-08-14T00:01:34Z,71.0,Charge 6
2025-08-14T00:01:36Z,74.0,Charge 6
2025-08-14T00:01:38Z,75.0,Charge 6
2025-08-14T00:01:41Z,75.0,Charge 6
2025-08-14T00:01:42Z,76.0,Charge 6
2025-08-14T00:01:45Z,76.0,Charge 6
2025-08-14T00:01:48Z,76.0,Charge 6
2025-08-14T00:01:50Z,72.0,Charge 6
2025-08-14T00:01:52Z,75.0,Charge 6
2025-08-14T00:01:55Z,73.0,Charge 6
2025-08-14T00:01:57Z,72.0,Charge 6
2025-08-14T00:02:00Z,72.0,Charge 6
2025-08-14T00:02:01Z,70.0,Charge 6
2025-08-14T00:02:04Z,70.0,Charge 6
2025-08-14T00:02:07Z,71.0,Charge 6
2025-08-14T00:02:10Z,71.0,Charge 6
2025-08-14T00:02:11Z,72.0,Charge 6
2025-08-14T00:02:13Z,71.0,Charge 6
2025-08-14T00:02:16Z,71.0,Charge 6
