timestamp,oxygen saturation percentage,data source
2025-09-01T09:39:34Z,95.9,Charge 6
2025-09-01T09:41:34Z,96.1,Charge 6
2025-09-01T09:42:34Z,96.2,Charge 6
2025-09-01T09:43:34Z,96.3,Charge 6
2025-09-01T09:44:34Z,96.4,Charge 6
2025-09-01T09:45:34Z,96.4,Charge 6
2025-09-01T09:46:34Z,96.5,Charge 6
2025-09-01T09:47:34Z,96.6,Charge 6
2025-09-01T09:48:34Z,96.6,Charge 6
2025-09-01T09:49:34Z,96.6,Charge 6
2025-09-01T09:50:34Z,96.7,Charge 6
2025-09-01T09:51:34Z,96.6,Charge 6
2025-09-01T09:52:34Z,96.6,Charge 6
2025-09-01T09:53:34Z,96.6,Charge 6
2025-09-01T09:54:34Z,96.6,Charge 6
2025-09-01T09:55:34Z,96.6,Charge 6
2025-09-01T09:56:34Z,96.6,Charge 6
2025-09-01T09:57:34Z,96.7,Charge 6
2025-09-01T09:58:34Z,96.7,Charge 6
2025-09-01T09:59:34Z,96.7,Charge 6
2025-09-01T10:00:34Z,96.7,Charge 6
2025-09-01T10:01:34Z,96.7,Charge 6
2025-09-01T10:02:34Z,96.8,Charge 6
2025-09-01T10:03:34Z,96.9,Charge 6
2025-09-01T10:04:34Z,96.9,Charge 6
2025-09-01T10:05:34Z,96.8,Charge 6
2025-09-01T10:06:34Z,96.9,Charge 6
2025-09-01T10:07:34Z,97.0,Charge 6
2025-09-01T10:09:34Z,96.9,Charge 6
2025-09-01T10:10:34Z,96.9,Charge 6
2025-09-01T10:11:34Z,96.9,Charge 6
2025-09-01T10:12:34Z,96.9,Charge 6
2025-09-01T10:15:34Z,96.8,Charge 6
2025-09-01T10:16:34Z,96.6,Charge 6
2025-09-01T10:17:34Z,96.5,Charge 6
2025-09-01T10:19:34Z,96.6,Charge 6
2025-09-01T10:20:34Z,96.8,Charge 6
2025-09-01T10:21:34Z,97.0,Charge 6
2025-09-01T10:22:34Z,97.1,Charge 6
2025-09-01T10:24:34Z,97.2,Charge 6
2025-09-01T10:27:34Z,97.2,Charge 6
2025-09-01T10:28:34Z,97.1,Charge 6
2025-09-01T10:29:34Z,97.0,Charge 6
2025-09-01T10:30:34Z,96.8,Charge 6
2025-09-01T10:31:34Z,96.8,Charge 6
2025-09-01T10:33:34Z,96.7,Charge 6
2025-09-01T10:34:34Z,96.9,Charge 6
2025-09-01T10:35:34Z,97.1,Charge 6
2025-09-01T10:36:34Z,97.3,Charge 6
2025-09-01T10:37:34Z,97.4,Charge 6
2025-09-01T10:38:34Z,97.5,Charge 6
2025-09-01T10:39:34Z,97.5,Charge 6
2025-09-01T10:40:34Z,97.5,Charge 6
2025-09-01T10:41:34Z,97.6,Charge 6
2025-09-01T10:42:34Z,97.5,Charge 6
2025-09-01T10:43:34Z,97.5,Charge 6
2025-09-01T10:44:34Z,97.5,Charge 6
2025-09-01T10:45:34Z,97.3,Charge 6
2025-09-01T10:46:34Z,97.2,Charge 6
2025-09-01T10:48:34Z,97.0,Charge 6
2025-09-01T10:49:34Z,97.1,Charge 6
2025-09-01T10:50:34Z,97.1,Charge 6
2025-09-01T10:51:34Z,97.0,Charge 6
2025-09-01T10:52:34Z,97.0,Charge 6
2025-09-01T10:53:34Z,96.9,Charge 6
2025-09-01T10:54:34Z,96.8,Charge 6
2025-09-01T10:55:34Z,96.8,Charge 6
2025-09-01T10:56:34Z,96.9,Charge 6
2025-09-01T11:16:34Z,92.0,Charge 6
2025-09-01T11:17:34Z,92.3,Charge 6
2025-09-01T11:18:34Z,92.5,Charge 6
2025-09-01T11:19:34Z,93.0,Charge 6
2025-09-01T11:20:34Z,93.1,Charge 6
2025-09-01T11:21:34Z,93.0,Charge 6
2025-09-01T11:22:34Z,93.1,Charge 6
2025-09-01T11:23:34Z,92.8,Charge 6
2025-09-01T11:25:34Z,94.7,Charge 6
2025-09-01T11:27:34Z,95.5,Charge 6
2025-09-01T11:29:34Z,95.5,Charge 6
2025-09-01T11:30:34Z,95.5,Charge 6
2025-09-01T11:31:34Z,95.6,Charge 6
2025-09-01T11:32:34Z,95.7,Charge 6
2025-09-01T11:33:34Z,95.8,Charge 6
2025-09-01T11:34:34Z,95.9,Charge 6
2025-09-01T11:35:34Z,96.0,Charge 6
2025-09-01T11:36:34Z,96.0,Charge 6
2025-09-01T11:38:34Z,96.1,Charge 6
2025-09-01T11:39:34Z,95.9,Charge 6
2025-09-01T11:40:34Z,95.8,Charge 6
2025-09-01T11:41:34Z,95.6,Charge 6
2025-09-01T11:42:34Z,96.0,Charge 6
2025-09-01T11:44:34Z,96.2,Charge 6
2025-09-01T11:45:34Z,96.2,Charge 6
2025-09-01T11:46:34Z,96.4,Charge 6
2025-09-01T11:48:34Z,96.5,Charge 6
2025-09-01T11:49:34Z,96.3,Charge 6
2025-09-01T11:50:34Z,96.0,Charge 6
2025-09-01T11:51:34Z,95.9,Charge 6
2025-09-01T11:52:34Z,96.4,Charge 6
2025-09-01T11:54:34Z,96.9,Charge 6
2025-09-01T12:01:34Z,94.7,Charge 6
2025-09-01T12:03:34Z,93.4,Charge 6
2025-09-01T12:05:34Z,93.6,Charge 6
2025-09-01T12:06:34Z,94.4,Charge 6
2025-09-01T12:08:34Z,95.0,Charge 6
2025-09-01T12:09:34Z,95.6,Charge 6
2025-09-01T12:10:34Z,96.0,Charge 6
2025-09-01T12:11:34Z,96.4,Charge 6
2025-09-01T12:13:34Z,96.1,Charge 6
2025-09-01T12:14:34Z,95.9,Charge 6
2025-09-01T12:16:34Z,95.2,Charge 6
2025-09-01T12:17:34Z,93.0,Charge 6
2025-09-01T12:18:34Z,91.9,Charge 6
2025-09-01T12:19:34Z,91.6,Charge 6
2025-09-01T12:21:34Z,92.5,Charge 6
2025-09-01T12:22:34Z,93.0,Charge 6
2025-09-01T12:23:34Z,93.5,Charge 6
2025-09-01T12:24:34Z,94.1,Charge 6
2025-09-01T12:25:34Z,94.5,Charge 6
2025-09-01T12:26:34Z,94.8,Charge 6
2025-09-01T12:27:34Z,95.0,Charge 6
2025-09-01T12:28:34Z,95.2,Charge 6
2025-09-01T12:29:34Z,95.4,Charge 6
2025-09-01T12:30:34Z,95.6,Charge 6
2025-09-01T12:31:34Z,95.7,Charge 6
2025-09-01T12:32:34Z,95.8,Charge 6
2025-09-01T12:33:34Z,95.9,Charge 6
2025-09-01T12:34:34Z,96.0,Charge 6
2025-09-01T12:35:34Z,96.1,Charge 6
2025-09-01T12:36:34Z,96.1,Charge 6
2025-09-01T12:37:34Z,96.2,Charge 6
2025-09-01T12:38:34Z,96.3,Charge 6
2025-09-01T12:39:34Z,96.3,Charge 6
2025-09-01T12:40:34Z,96.3,Charge 6
2025-09-01T12:41:34Z,96.3,Charge 6
2025-09-01T12:42:34Z,96.3,Charge 6
2025-09-01T12:43:34Z,96.3,Charge 6
2025-09-01T12:44:34Z,96.3,Charge 6
2025-09-01T12:45:34Z,96.3,Charge 6
2025-09-01T12:46:34Z,96.4,Charge 6
2025-09-01T12:47:34Z,96.3,Charge 6
2025-09-01T12:48:34Z,96.4,Charge 6
2025-09-01T12:49:34Z,96.3,Charge 6
2025-09-01T12:51:34Z,96.3,Charge 6
2025-09-01T12:54:34Z,96.2,Charge 6
2025-09-01T12:55:34Z,96.1,Charge 6
2025-09-01T12:56:34Z,96.1,Charge 6
2025-09-01T12:57:34Z,96.2,Charge 6
2025-09-01T12:58:34Z,96.3,Charge 6
2025-09-01T12:59:34Z,96.3,Charge 6
2025-09-01T13:00:34Z,96.4,Charge 6
2025-09-01T13:01:34Z,96.5,Charge 6
2025-09-01T13:02:34Z,96.5,Charge 6
2025-09-01T13:04:34Z,96.4,Charge 6
2025-09-01T13:05:34Z,96.1,Charge 6
2025-09-01T13:25:34Z,94.6,Charge 6
2025-09-01T13:28:34Z,95.3,Charge 6
2025-09-01T13:29:34Z,95.6,Charge 6
2025-09-01T13:30:34Z,95.8,Charge 6
2025-09-01T13:34:34Z,95.3,Charge 6
2025-09-01T13:35:34Z,95.4,Charge 6
2025-09-01T13:37:34Z,95.6,Charge 6
2025-09-01T13:48:34Z,96.8,Charge 6
2025-09-01T13:49:34Z,96.9,Charge 6
2025-09-01T13:51:34Z,97.0,Charge 6
2025-09-01T13:52:34Z,96.8,Charge 6
2025-09-01T13:53:34Z,96.7,Charge 6
2025-09-01T13:54:34Z,96.6,Charge 6
2025-09-01T13:55:34Z,96.5,Charge 6
2025-09-01T13:56:34Z,96.5,Charge 6
2025-09-01T13:57:34Z,96.5,Charge 6
2025-09-01T13:58:34Z,96.4,Charge 6
2025-09-01T13:59:34Z,96.5,Charge 6
2025-09-01T14:00:34Z,96.5,Charge 6
2025-09-01T14:01:34Z,96.5,Charge 6
2025-09-01T14:03:34Z,96.5,Charge 6
2025-09-01T14:04:34Z,96.2,Charge 6
2025-09-01T14:05:34Z,96.1,Charge 6
2025-09-01T14:06:34Z,95.9,Charge 6
2025-09-01T14:07:34Z,95.9,Charge 6
2025-09-01T14:08:34Z,95.8,Charge 6
2025-09-01T14:09:34Z,95.8,Charge 6
2025-09-01T14:10:34Z,95.7,Charge 6
2025-09-01T14:11:34Z,95.7,Charge 6
2025-09-01T14:12:34Z,95.8,Charge 6
2025-09-01T14:13:34Z,95.8,Charge 6
2025-09-01T14:14:34Z,95.8,Charge 6
2025-09-01T14:15:34Z,96.0,Charge 6
2025-09-01T14:16:34Z,96.1,Charge 6
2025-09-01T14:17:34Z,96.1,Charge 6
2025-09-01T14:18:34Z,96.1,Charge 6
2025-09-01T14:19:34Z,96.1,Charge 6
2025-09-01T14:20:34Z,96.1,Charge 6
2025-09-01T14:22:34Z,96.1,Charge 6
2025-09-01T14:23:34Z,96.1,Charge 6
2025-09-01T14:24:34Z,96.2,Charge 6
2025-09-01T14:25:34Z,96.2,Charge 6
2025-09-01T14:26:34Z,96.2,Charge 6
2025-09-01T14:28:34Z,96.2,Charge 6
2025-09-01T14:29:34Z,95.7,Charge 6
2025-09-01T14:30:34Z,95.1,Charge 6
2025-09-01T14:31:34Z,94.6,Charge 6
2025-09-01T14:32:34Z,93.9,Charge 6
2025-09-01T14:33:34Z,93.2,Charge 6
2025-09-01T14:34:34Z,93.2,Charge 6
2025-09-01T14:36:34Z,94.0,Charge 6
2025-09-01T14:37:34Z,94.8,Charge 6
2025-09-01T14:38:34Z,95.3,Charge 6
2025-09-01T14:40:34Z,95.9,Charge 6
2025-09-01T14:41:34Z,96.1,Charge 6
2025-09-01T14:42:34Z,96.3,Charge 6
2025-09-01T14:43:34Z,96.4,Charge 6
2025-09-01T14:44:34Z,96.5,Charge 6
2025-09-01T14:45:34Z,96.5,Charge 6
2025-09-01T14:46:34Z,96.5,Charge 6
2025-09-01T14:47:34Z,96.5,Charge 6
2025-09-01T14:48:34Z,96.4,Charge 6
2025-09-01T14:51:34Z,94.2,Charge 6
2025-09-01T14:53:34Z,94.7,Charge 6
2025-09-01T14:55:34Z,95.4,Charge 6
2025-09-01T14:56:34Z,96.1,Charge 6
2025-09-01T14:57:34Z,96.6,Charge 6
2025-09-01T14:58:34Z,96.7,Charge 6
2025-09-01T14:59:34Z,96.6,Charge 6
2025-09-01T15:00:34Z,95.5,Charge 6
2025-09-01T15:02:34Z,95.6,Charge 6
2025-09-01T15:04:34Z,95.7,Charge 6
2025-09-01T15:07:34Z,95.6,Charge 6
2025-09-01T15:08:34Z,95.5,Charge 6
2025-09-01T15:09:34Z,95.6,Charge 6
2025-09-01T15:10:34Z,95.8,Charge 6
2025-09-01T15:11:34Z,95.9,Charge 6
2025-09-01T15:19:34Z,96.1,Charge 6
2025-09-02T08:00:03Z,96.5,Charge 6
2025-09-02T08:01:03Z,96.3,Charge 6
2025-09-02T08:02:03Z,96.2,Charge 6
2025-09-02T08:03:03Z,96.0,Charge 6
2025-09-02T08:04:03Z,95.9,Charge 6
2025-09-02T08:05:03Z,95.7,Charge 6
2025-09-02T08:06:03Z,95.5,Charge 6
2025-09-02T08:08:33Z,93.0,Charge 6
2025-09-02T08:09:33Z,93.8,Charge 6
2025-09-02T08:10:33Z,94.3,Charge 6
2025-09-02T08:11:33Z,94.6,Charge 6
2025-09-02T08:19:33Z,91.4,Charge 6
2025-09-02T08:20:33Z,92.5,Charge 6
2025-09-02T08:21:33Z,93.3,Charge 6
2025-09-02T08:22:33Z,93.9,Charge 6
2025-09-02T08:23:33Z,94.1,Charge 6
2025-09-02T08:24:33Z,94.5,Charge 6
2025-09-02T08:25:33Z,94.7,Charge 6
2025-09-02T08:26:33Z,94.7,Charge 6
2025-09-02T08:27:33Z,94.7,Charge 6
2025-09-02T08:28:33Z,94.7,Charge 6
2025-09-02T08:29:33Z,94.8,Charge 6
2025-09-02T08:30:33Z,94.8,Charge 6
2025-09-02T08:31:33Z,94.9,Charge 6
2025-09-02T08:32:33Z,94.9,Charge 6
2025-09-02T08:33:33Z,95.0,Charge 6
2025-09-02T08:34:33Z,95.2,Charge 6
2025-09-02T08:35:33Z,95.4,Charge 6
2025-09-02T08:36:33Z,95.4,Charge 6
2025-09-02T08:37:33Z,95.4,Charge 6
2025-09-02T08:38:33Z,95.4,Charge 6
2025-09-02T08:41:33Z,94.8,Charge 6
2025-09-02T08:42:33Z,94.7,Charge 6
2025-09-02T08:44:33Z,94.4,Charge 6
2025-09-02T08:47:33Z,95.4,Charge 6
2025-09-02T08:48:33Z,95.6,Charge 6
2025-09-02T08:49:33Z,95.6,Charge 6
2025-09-02T08:50:33Z,95.7,Charge 6
2025-09-02T08:51:33Z,95.8,Charge 6
2025-09-02T08:52:33Z,95.9,Charge 6
2025-09-02T08:53:33Z,95.9,Charge 6
2025-09-02T08:54:33Z,95.9,Charge 6
2025-09-02T08:55:33Z,95.9,Charge 6
2025-09-02T08:56:33Z,95.9,Charge 6
2025-09-02T08:57:33Z,95.9,Charge 6
2025-09-02T08:58:33Z,95.9,Charge 6
2025-09-02T08:59:33Z,95.8,Charge 6
2025-09-02T09:00:33Z,95.8,Charge 6
2025-09-02T09:02:33Z,95.9,Charge 6
2025-09-02T09:03:33Z,95.9,Charge 6
2025-09-02T09:04:33Z,95.9,Charge 6
2025-09-02T09:05:33Z,95.9,Charge 6
2025-09-02T09:06:33Z,96.0,Charge 6
2025-09-02T09:07:33Z,96.0,Charge 6
2025-09-02T09:08:33Z,96.1,Charge 6
2025-09-02T09:09:33Z,96.1,Charge 6
2025-09-02T09:10:33Z,96.2,Charge 6
2025-09-02T09:11:33Z,96.3,Charge 6
2025-09-02T09:12:33Z,96.3,Charge 6
2025-09-02T09:13:33Z,96.3,Charge 6
2025-09-02T09:14:33Z,96.3,Charge 6
2025-09-02T09:15:33Z,96.3,Charge 6
2025-09-02T09:16:33Z,96.4,Charge 6
2025-09-02T09:17:33Z,96.4,Charge 6
2025-09-02T09:18:33Z,96.5,Charge 6
2025-09-02T09:19:33Z,96.4,Charge 6
2025-09-02T09:20:33Z,96.4,Charge 6
2025-09-02T09:21:33Z,96.5,Charge 6
2025-09-02T09:22:33Z,96.5,Charge 6
2025-09-02T09:23:33Z,96.5,Charge 6
2025-09-02T09:24:33Z,96.6,Charge 6
2025-09-02T09:25:33Z,96.6,Charge 6
2025-09-02T09:26:33Z,96.6,Charge 6
2025-09-02T09:27:33Z,96.6,Charge 6
2025-09-02T09:28:33Z,96.6,Charge 6
2025-09-02T09:29:33Z,96.7,Charge 6
2025-09-02T09:30:33Z,96.7,Charge 6
2025-09-02T09:31:33Z,96.6,Charge 6
2025-09-02T09:32:33Z,96.6,Charge 6
2025-09-02T09:33:33Z,96.6,Charge 6
2025-09-02T09:34:33Z,96.7,Charge 6
2025-09-02T09:35:33Z,96.7,Charge 6
2025-09-02T09:38:33Z,96.8,Charge 6
2025-09-02T09:39:33Z,97.2,Charge 6
2025-09-02T09:40:33Z,97.6,Charge 6
2025-09-02T09:41:33Z,97.8,Charge 6
2025-09-02T09:42:33Z,98.1,Charge 6
2025-09-02T09:43:33Z,98.3,Charge 6
2025-09-02T09:44:33Z,98.5,Charge 6
2025-09-02T09:45:33Z,98.6,Charge 6
2025-09-02T09:46:33Z,98.7,Charge 6
2025-09-02T09:47:33Z,98.7,Charge 6
2025-09-02T09:48:33Z,98.7,Charge 6
2025-09-02T09:49:33Z,98.7,Charge 6
2025-09-02T09:50:33Z,98.7,Charge 6
2025-09-02T09:52:33Z,97.8,Charge 6
2025-09-02T09:53:33Z,97.6,Charge 6
2025-09-02T09:54:33Z,96.5,Charge 6
2025-09-02T09:55:33Z,95.9,Charge 6
2025-09-02T09:56:33Z,95.4,Charge 6
2025-09-02T09:57:33Z,95.1,Charge 6
2025-09-02T09:59:33Z,95.1,Charge 6
2025-09-02T10:00:33Z,95.1,Charge 6
2025-09-02T10:01:33Z,95.1,Charge 6
2025-09-02T10:02:33Z,95.2,Charge 6
2025-09-02T10:03:33Z,95.4,Charge 6
2025-09-02T10:06:33Z,95.7,Charge 6
2025-09-02T10:07:33Z,96.0,Charge 6
2025-09-02T10:08:33Z,96.2,Charge 6
2025-09-02T10:09:33Z,96.3,Charge 6
2025-09-02T10:11:33Z,96.4,Charge 6
2025-09-02T10:12:33Z,96.5,Charge 6
2025-09-02T10:13:33Z,96.6,Charge 6
2025-09-02T10:15:33Z,96.7,Charge 6
2025-09-02T10:16:33Z,96.7,Charge 6
2025-09-02T10:17:33Z,96.7,Charge 6
2025-09-02T10:18:33Z,96.6,Charge 6
2025-09-02T10:19:33Z,96.6,Charge 6
2025-09-02T10:20:33Z,96.5,Charge 6
2025-09-02T10:22:33Z,96.2,Charge 6
2025-09-02T10:24:33Z,95.4,Charge 6
2025-09-02T10:26:33Z,94.0,Charge 6
2025-09-02T10:27:33Z,92.6,Charge 6
2025-09-02T10:38:33Z,90.9,Charge 6
2025-09-02T10:39:33Z,91.0,Charge 6
2025-09-02T10:40:33Z,91.4,Charge 6
2025-09-02T10:41:33Z,91.7,Charge 6
2025-09-02T10:42:33Z,91.9,Charge 6
2025-09-02T10:43:33Z,91.9,Charge 6
2025-09-02T10:44:33Z,91.8,Charge 6
2025-09-02T10:45:33Z,91.9,Charge 6
2025-09-02T10:46:33Z,92.2,Charge 6
2025-09-02T10:47:33Z,92.6,Charge 6
2025-09-02T10:48:33Z,92.7,Charge 6
2025-09-02T10:49:33Z,92.7,Charge 6
2025-09-02T10:50:33Z,92.9,Charge 6
2025-09-02T10:51:33Z,93.0,Charge 6
2025-09-02T10:52:33Z,93.2,Charge 6
2025-09-02T10:53:33Z,93.3,Charge 6
2025-09-02T10:54:33Z,93.3,Charge 6
2025-09-02T10:55:33Z,93.5,Charge 6
2025-09-02T10:56:33Z,93.6,Charge 6
2025-09-02T10:57:33Z,93.8,Charge 6
2025-09-02T10:58:33Z,93.8,Charge 6
2025-09-02T10:59:33Z,93.9,Charge 6
2025-09-02T11:00:33Z,93.8,Charge 6
2025-09-02T11:01:33Z,93.9,Charge 6
2025-09-02T11:06:33Z,93.9,Charge 6
2025-09-02T11:07:33Z,94.3,Charge 6
2025-09-02T11:08:33Z,94.4,Charge 6
2025-09-02T11:09:33Z,94.6,Charge 6
2025-09-02T11:10:33Z,94.8,Charge 6
2025-09-02T11:11:33Z,95.2,Charge 6
2025-09-02T11:12:33Z,95.2,Charge 6
2025-09-02T11:13:33Z,95.2,Charge 6
2025-09-02T11:14:33Z,95.5,Charge 6
2025-09-02T11:15:33Z,95.9,Charge 6
2025-09-02T11:16:33Z,96.5,Charge 6
2025-09-02T11:17:33Z,96.7,Charge 6
2025-09-02T11:18:33Z,96.7,Charge 6
2025-09-02T11:19:33Z,97.1,Charge 6
2025-09-02T11:20:33Z,97.0,Charge 6
2025-09-02T11:22:33Z,95.4,Charge 6
2025-09-02T11:23:33Z,95.4,Charge 6
2025-09-02T11:24:33Z,96.4,Charge 6
2025-09-02T11:25:33Z,97.2,Charge 6
2025-09-02T11:26:33Z,97.5,Charge 6
2025-09-02T11:29:33Z,96.8,Charge 6
2025-09-02T11:32:33Z,95.9,Charge 6
2025-09-02T11:33:33Z,95.6,Charge 6
2025-09-02T11:34:33Z,95.6,Charge 6
2025-09-02T11:35:33Z,95.8,Charge 6
2025-09-02T11:36:33Z,95.9,Charge 6
2025-09-02T11:39:33Z,94.8,Charge 6
2025-09-02T11:42:33Z,94.1,Charge 6
2025-09-02T11:45:33Z,95.2,Charge 6
2025-09-02T11:46:33Z,95.5,Charge 6
2025-09-02T11:47:33Z,95.7,Charge 6
2025-09-02T11:48:33Z,96.0,Charge 6
2025-09-02T11:50:33Z,95.7,Charge 6
2025-09-02T11:51:33Z,93.8,Charge 6
2025-09-02T11:52:33Z,93.7,Charge 6
2025-09-02T11:53:33Z,93.3,Charge 6
2025-09-02T11:54:33Z,93.0,Charge 6
2025-09-02T11:55:33Z,93.2,Charge 6
2025-09-02T11:56:33Z,93.9,Charge 6
2025-09-02T11:57:33Z,94.0,Charge 6
2025-09-02T11:58:33Z,95.1,Charge 6
2025-09-02T11:59:33Z,94.6,Charge 6
2025-09-02T12:00:33Z,95.1,Charge 6
2025-09-02T12:01:33Z,96.0,Charge 6
2025-09-02T12:02:33Z,97.2,Charge 6
2025-09-02T12:03:33Z,97.6,Charge 6
2025-09-02T12:04:33Z,98.2,Charge 6
2025-09-02T12:05:33Z,98.6,Charge 6
2025-09-02T12:06:33Z,99.0,Charge 6
2025-09-02T12:07:33Z,99.4,Charge 6
2025-09-02T12:08:33Z,99.6,Charge 6
2025-09-02T12:09:33Z,99.1,Charge 6
2025-09-02T12:10:33Z,99.1,Charge 6
2025-09-02T12:11:33Z,99.0,Charge 6
2025-09-02T12:12:33Z,98.9,Charge 6
2025-09-02T12:13:33Z,98.1,Charge 6
2025-09-02T12:14:33Z,98.6,Charge 6
2025-09-02T12:15:33Z,97.3,Charge 6
2025-09-02T12:16:33Z,96.7,Charge 6
2025-09-02T12:17:33Z,96.3,Charge 6
2025-09-02T12:18:33Z,95.7,Charge 6
2025-09-02T12:19:33Z,94.8,Charge 6
2025-09-02T12:20:33Z,95.8,Charge 6
2025-09-02T12:21:33Z,95.3,Charge 6
2025-09-02T12:22:33Z,95.7,Charge 6
2025-09-02T12:23:33Z,95.1,Charge 6
2025-09-02T12:25:33Z,93.3,Charge 6
2025-09-02T12:26:33Z,93.4,Charge 6
2025-09-02T12:27:33Z,93.4,Charge 6
2025-09-02T12:30:33Z,94.7,Charge 6
2025-09-02T12:31:33Z,95.1,Charge 6
2025-09-02T12:32:33Z,95.5,Charge 6
2025-09-02T12:33:33Z,95.6,Charge 6
2025-09-02T12:34:33Z,95.8,Charge 6
2025-09-02T12:35:33Z,96.0,Charge 6
2025-09-02T12:36:33Z,96.1,Charge 6
2025-09-02T12:37:33Z,96.2,Charge 6
2025-09-02T12:38:33Z,96.3,Charge 6
2025-09-02T12:40:33Z,96.2,Charge 6
2025-09-02T12:41:33Z,96.0,Charge 6
2025-09-02T12:42:33Z,95.9,Charge 6
2025-09-02T12:43:33Z,95.8,Charge 6
2025-09-02T12:44:33Z,95.8,Charge 6
2025-09-02T12:46:33Z,95.9,Charge 6
2025-09-02T12:47:33Z,96.0,Charge 6
2025-09-02T12:48:33Z,96.1,Charge 6
2025-09-02T12:49:33Z,96.1,Charge 6
2025-09-02T12:50:33Z,96.2,Charge 6
2025-09-02T12:51:33Z,96.3,Charge 6
2025-09-02T12:52:33Z,96.3,Charge 6
2025-09-02T12:53:33Z,96.4,Charge 6
2025-09-02T12:55:33Z,95.3,Charge 6
2025-09-02T12:56:33Z,94.1,Charge 6
2025-09-02T12:58:33Z,93.8,Charge 6
2025-09-02T12:59:33Z,95.4,Charge 6
2025-09-02T13:00:33Z,96.1,Charge 6
2025-09-02T13:01:33Z,96.7,Charge 6
2025-09-02T13:02:33Z,97.0,Charge 6
2025-09-02T13:04:33Z,97.0,Charge 6
2025-09-02T13:05:33Z,96.9,Charge 6
2025-09-02T13:07:33Z,96.8,Charge 6
2025-09-02T13:10:33Z,96.5,Charge 6
2025-09-02T13:11:33Z,96.4,Charge 6
2025-09-02T13:13:33Z,96.2,Charge 6
2025-09-02T13:14:33Z,95.3,Charge 6
2025-09-02T13:15:33Z,94.6,Charge 6
2025-09-02T13:16:33Z,94.7,Charge 6
2025-09-02T13:19:33Z,95.7,Charge 6
2025-09-02T13:20:33Z,96.0,Charge 6
2025-09-02T13:21:33Z,96.1,Charge 6
2025-09-02T13:22:33Z,96.1,Charge 6
