start time,end time,data source
2025-12-19T02:27:00Z,2025-12-19T02:39:00Z,Fitbit App
2025-12-19T02:43:00Z,2025-12-19T08:00:00Z,Fitbit App
2025-12-19T08:00:00Z,2025-12-19T09:13:00Z,Fitbit App
2025-12-19T09:14:00Z,2025-12-19T09:27:00Z,Fitbit App
2025-12-19T09:34:00Z,2025-12-19T09:48:00Z,Fitbit App
2025-12-19T09:56:00Z,2025-12-19T10:08:00Z,Fitbit App
2025-12-19T15:38:00Z,2025-12-19T16:05:00Z,Fitbit App
2025-12-19T17:49:00Z,2025-12-19T18:25:00Z,Fitbit App
2025-12-19T18:54:00Z,2025-12-19T20:14:00Z,Fitbit App
2025-12-19T21:54:00Z,2025-12-19T22:34:00Z,Fitbit App
2025-12-19T22:36:00Z,2025-12-20T02:52:00Z,Fitbit App
