start time,end time,data source
2025-10-20T00:25:00Z,2025-10-20T01:02:00Z,Fitbit App
2025-10-20T02:13:00Z,2025-10-20T02:40:00Z,Fitbit App
2025-10-20T02:58:00Z,2025-10-20T03:17:00Z,Fitbit App
2025-10-20T04:38:00Z,2025-10-20T05:16:00Z,Fitbit App
2025-10-20T05:17:00Z,2025-10-20T06:46:00Z,Fitbit App
2025-10-20T14:41:00Z,2025-10-20T15:01:00Z,Fitbit App
2025-10-20T15:47:00Z,2025-10-20T16:08:00Z,Fitbit App
2025-10-20T16:28:00Z,2025-10-20T17:46:00Z,Fitbit App
2025-10-20T18:16:00Z,2025-10-20T18:28:00Z,Fitbit App
2025-10-20T19:17:00Z,2025-10-20T19:32:00Z,Fitbit App
2025-10-20T19:36:00Z,2025-10-20T19:52:00Z,Fitbit App
2025-10-20T20:04:00Z,2025-10-20T21:16:00Z,Fitbit App
2025-10-20T21:21:00Z,2025-10-20T22:50:00Z,Fitbit App
2025-10-20T23:01:00Z,2025-10-20T23:52:00Z,Fitbit App
