start time,end time,data source
2026-01-19T00:00:00Z,2026-01-19T00:13:00Z,Fitbit App
2026-01-19T00:29:00Z,2026-01-19T01:32:00Z,Fitbit App
2026-01-19T01:53:00Z,2026-01-19T02:35:00Z,Fitbit App
2026-01-19T03:14:00Z,2026-01-19T03:34:00Z,Fitbit App
2026-01-19T04:33:00Z,2026-01-19T04:43:00Z,Fitbit App
2026-01-19T05:05:00Z,2026-01-19T05:17:00Z,Fitbit App
2026-01-19T05:56:00Z,2026-01-19T06:12:00Z,Fitbit App
2026-01-19T06:14:00Z,2026-01-19T06:24:00Z,Fitbit App
2026-01-19T06:30:00Z,2026-01-19T06:58:00Z,Fitbit App
2026-01-19T06:59:00Z,2026-01-19T07:24:00Z,Fitbit App
2026-01-19T07:29:00Z,2026-01-19T07:41:00Z,Fitbit App
2026-01-19T07:46:00Z,2026-01-19T08:00:00Z,Fitbit App
2026-01-19T08:07:00Z,2026-01-19T08:18:00Z,Fitbit App
2026-01-19T08:33:00Z,2026-01-19T09:04:00Z,Fitbit App
2026-01-19T09:16:00Z,2026-01-19T09:36:00Z,Fitbit App
2026-01-19T17:17:00Z,2026-01-19T18:10:00Z,Fitbit App
2026-01-19T19:01:00Z,2026-01-19T19:11:00Z,Fitbit App
2026-01-19T19:42:00Z,2026-01-19T19:57:00Z,Fitbit App
2026-01-19T20:02:00Z,2026-01-19T20:14:00Z,Fitbit App
2026-01-19T20:44:00Z,2026-01-19T20:57:00Z,Fitbit App
2026-01-19T21:50:00Z,2026-01-20T00:02:00Z,Fitbit App
