start time,end time,data source
2025-08-16T06:00:00Z,2025-08-16T06:41:00Z,Fitbit App
2025-08-16T06:42:00Z,2025-08-16T07:00:00Z,Fitbit App
2025-08-16T08:33:00Z,2025-08-16T08:50:00Z,Fitbit App
2025-08-16T08:54:00Z,2025-08-16T09:08:00Z,Fitbit App
2025-08-16T15:20:00Z,2025-08-16T16:55:00Z,Fitbit App
2025-08-16T18:06:00Z,2025-08-16T18:27:00Z,Fitbit App
2025-08-16T18:36:00Z,2025-08-16T18:57:00Z,Fitbit App
2025-08-16T19:02:00Z,2025-08-16T19:53:00Z,Fitbit App
2025-08-16T19:54:00Z,2025-08-16T20:31:00Z,Fitbit App
2025-08-16T22:37:00Z,2025-08-16T22:47:00Z,Fitbit App
2025-08-16T23:14:00Z,2025-08-16T23:45:00Z,Fitbit App
2025-08-16T23:47:00Z,2025-08-17T01:43:00Z,Fitbit App
