start time,end time,data source
2025-09-25T00:00:00Z,2025-09-25T01:09:00Z,Fitbit App
2025-09-25T01:10:00Z,2025-09-25T01:51:00Z,Fitbit App
2025-09-25T01:52:00Z,2025-09-25T02:49:00Z,Fitbit App
2025-09-25T05:13:00Z,2025-09-25T07:00:00Z,Fitbit App
2025-09-25T07:00:00Z,2025-09-25T08:22:00Z,Fitbit App
2025-09-25T08:26:00Z,2025-09-25T08:37:00Z,Fitbit App
2025-09-25T08:57:00Z,2025-09-25T10:16:00Z,Fitbit App
2025-09-25T10:25:00Z,2025-09-25T10:46:00Z,Fitbit App
2025-09-25T15:00:00Z,2025-09-25T16:14:00Z,Fitbit App
2025-09-25T16:25:00Z,2025-09-25T16:35:00Z,Fitbit App
2025-09-25T17:10:00Z,2025-09-25T17:21:00Z,Fitbit App
2025-09-25T18:00:00Z,2025-09-25T18:29:00Z,Fitbit App
2025-09-25T18:38:00Z,2025-09-25T19:12:00Z,Fitbit App
2025-09-25T19:36:00Z,2025-09-25T19:48:00Z,Fitbit App
2025-09-25T19:49:00Z,2025-09-25T20:58:00Z,Fitbit App
2025-09-25T21:14:00Z,2025-09-25T21:25:00Z,Fitbit App
2025-09-25T21:26:00Z,2025-09-25T21:36:00Z,Fitbit App
2025-09-25T21:38:00Z,2025-09-25T22:01:00Z,Fitbit App
2025-09-25T22:16:00Z,2025-09-25T23:43:00Z,Fitbit App
