timestamp,level,data source
2025-12-15T02:45:00Z,SEDENTARY,Fitbit App
2025-12-15T02:46:00Z,SEDENTARY,Fitbit App
2025-12-15T02:47:00Z,SEDENTARY,Fitbit App
2025-12-15T02:48:00Z,SEDENTARY,Fitbit App
2025-12-15T02:49:00Z,SEDENTARY,Fitbit App
2025-12-15T02:50:00Z,SEDENTARY,Fitbit App
2025-12-15T02:51:00Z,SEDENTARY,Fitbit App
2025-12-15T02:52:00Z,SEDENTARY,Fitbit App
2025-12-15T02:53:00Z,SEDENTARY,Fitbit App
2025-12-15T02:54:00Z,SEDENTARY,Fitbit App
2025-12-15T02:55:00Z,SEDENTARY,Fitbit App
2025-12-15T02:56:00Z,SEDENTARY,Fitbit App
2025-12-15T02:57:00Z,SEDENTARY,Fitbit App
2025-12-15T02:58:00Z,SEDENTARY,Fitbit App
2025-12-15T02:59:00Z,SEDENTARY,Fitbit App
2025-12-15T03:00:00Z,SEDENTARY,Fitbit App
2025-12-15T03:01:00Z,SEDENTARY,Fitbit App
2025-12-15T03:02:00Z,SEDENTARY,Fitbit App
2025-12-15T03:03:00Z,SEDENTARY,Fitbit App
2025-12-15T03:04:00Z,SEDENTARY,Fitbit App
2025-12-15T03:05:00Z,SEDENTARY,Fitbit App
2025-12-15T03:06:00Z,SEDENTARY,Fitbit App
2025-12-15T03:07:00Z,SEDENTARY,Fitbit App
2025-12-15T03:08:00Z,SEDENTARY,Fitbit App
2025-12-15T03:09:00Z,SEDENTARY,Fitbit App
2025-12-15T03:10:00Z,SEDENTARY,Fitbit App
2025-12-15T03:11:00Z,SEDENTARY,Fitbit App
2025-12-15T03:12:00Z,SEDENTARY,Fitbit App
2025-12-15T03:13:00Z,SEDENTARY,Fitbit App
2025-12-15T03:14:00Z,SEDENTARY,Fitbit App
2025-12-15T03:15:00Z,SEDENTARY,Fitbit App
2025-12-15T03:17:00Z,SEDENTARY,Fitbit App
2025-12-15T03:18:00Z,SEDENTARY,Fitbit App
2025-12-15T03:19:00Z,SEDENTARY,Fitbit App
2025-12-15T03:20:00Z,SEDENTARY,Fitbit App
2025-12-15T03:21:00Z,SEDENTARY,Fitbit App
2025-12-15T03:22:00Z,SEDENTARY,Fitbit App
2025-12-15T03:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T03:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T03:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T03:26:00Z,SEDENTARY,Fitbit App
2025-12-15T03:28:00Z,SEDENTARY,Fitbit App
2025-12-15T03:29:00Z,SEDENTARY,Fitbit App
2025-12-15T03:34:00Z,SEDENTARY,Fitbit App
2025-12-15T03:35:00Z,SEDENTARY,Fitbit App
2025-12-15T03:36:00Z,SEDENTARY,Fitbit App
2025-12-15T03:37:00Z,SEDENTARY,Fitbit App
2025-12-15T03:38:00Z,SEDENTARY,Fitbit App
2025-12-15T03:39:00Z,SEDENTARY,Fitbit App
2025-12-15T03:41:00Z,SEDENTARY,Fitbit App
2025-12-15T03:42:00Z,SEDENTARY,Fitbit App
2025-12-15T03:43:00Z,SEDENTARY,Fitbit App
2025-12-15T03:44:00Z,SEDENTARY,Fitbit App
2025-12-15T03:45:00Z,SEDENTARY,Fitbit App
2025-12-15T03:46:00Z,SEDENTARY,Fitbit App
2025-12-15T03:49:00Z,SEDENTARY,Fitbit App
2025-12-15T04:01:00Z,SEDENTARY,Fitbit App
2025-12-15T04:05:00Z,SEDENTARY,Fitbit App
2025-12-15T04:06:00Z,SEDENTARY,Fitbit App
2025-12-15T04:07:00Z,SEDENTARY,Fitbit App
2025-12-15T04:08:00Z,SEDENTARY,Fitbit App
2025-12-15T04:09:00Z,SEDENTARY,Fitbit App
2025-12-15T04:17:00Z,SEDENTARY,Fitbit App
2025-12-15T04:19:00Z,SEDENTARY,Fitbit App
2025-12-15T04:20:00Z,SEDENTARY,Fitbit App
2025-12-15T04:28:00Z,SEDENTARY,Fitbit App
2025-12-15T04:29:00Z,SEDENTARY,Fitbit App
2025-12-15T04:32:00Z,SEDENTARY,Fitbit App
2025-12-15T04:35:00Z,SEDENTARY,Fitbit App
2025-12-15T04:37:00Z,SEDENTARY,Fitbit App
2025-12-15T04:38:00Z,SEDENTARY,Fitbit App
2025-12-15T04:39:00Z,SEDENTARY,Fitbit App
2025-12-15T04:43:00Z,SEDENTARY,Fitbit App
2025-12-15T04:44:00Z,SEDENTARY,Fitbit App
2025-12-15T04:45:00Z,SEDENTARY,Fitbit App
2025-12-15T04:46:00Z,SEDENTARY,Fitbit App
2025-12-15T04:47:00Z,SEDENTARY,Fitbit App
2025-12-15T04:49:00Z,SEDENTARY,Fitbit App
2025-12-15T04:55:00Z,SEDENTARY,Fitbit App
2025-12-15T04:56:00Z,SEDENTARY,Fitbit App
2025-12-15T04:57:00Z,SEDENTARY,Fitbit App
2025-12-15T05:04:00Z,SEDENTARY,Fitbit App
2025-12-15T05:05:00Z,SEDENTARY,Fitbit App
2025-12-15T05:09:00Z,SEDENTARY,Fitbit App
2025-12-15T05:10:00Z,SEDENTARY,Fitbit App
2025-12-15T05:11:00Z,SEDENTARY,Fitbit App
2025-12-15T05:22:00Z,SEDENTARY,Fitbit App
2025-12-15T05:24:00Z,SEDENTARY,Fitbit App
2025-12-15T05:28:00Z,SEDENTARY,Fitbit App
2025-12-15T05:42:00Z,SEDENTARY,Fitbit App
2025-12-15T05:45:00Z,SEDENTARY,Fitbit App
2025-12-15T06:00:00Z,SEDENTARY,Fitbit App
2025-12-15T06:01:00Z,SEDENTARY,Fitbit App
2025-12-15T06:02:00Z,SEDENTARY,Fitbit App
2025-12-15T06:08:00Z,SEDENTARY,Fitbit App
2025-12-15T06:13:00Z,SEDENTARY,Fitbit App
2025-12-15T06:15:00Z,SEDENTARY,Fitbit App
2025-12-15T06:22:00Z,SEDENTARY,Fitbit App
2025-12-15T06:27:00Z,SEDENTARY,Fitbit App
2025-12-15T06:40:00Z,SEDENTARY,Fitbit App
2025-12-15T06:41:00Z,SEDENTARY,Fitbit App
2025-12-15T06:43:00Z,SEDENTARY,Fitbit App
2025-12-15T07:03:00Z,SEDENTARY,Fitbit App
2025-12-15T07:04:00Z,SEDENTARY,Fitbit App
2025-12-15T07:05:00Z,SEDENTARY,Fitbit App
2025-12-15T07:15:00Z,SEDENTARY,Fitbit App
2025-12-15T07:16:00Z,SEDENTARY,Fitbit App
2025-12-15T07:25:00Z,SEDENTARY,Fitbit App
2025-12-15T07:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T07:31:00Z,SEDENTARY,Fitbit App
2025-12-15T07:32:00Z,SEDENTARY,Fitbit App
2025-12-15T07:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T07:35:00Z,SEDENTARY,Fitbit App
2025-12-15T07:36:00Z,SEDENTARY,Fitbit App
2025-12-15T07:37:00Z,SEDENTARY,Fitbit App
2025-12-15T07:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T07:40:00Z,SEDENTARY,Fitbit App
2025-12-15T07:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T07:42:00Z,SEDENTARY,Fitbit App
2025-12-15T07:43:00Z,SEDENTARY,Fitbit App
2025-12-15T07:48:00Z,SEDENTARY,Fitbit App
2025-12-15T07:50:00Z,SEDENTARY,Fitbit App
2025-12-15T07:51:00Z,SEDENTARY,Fitbit App
2025-12-15T07:52:00Z,SEDENTARY,Fitbit App
2025-12-15T07:53:00Z,SEDENTARY,Fitbit App
2025-12-15T07:54:00Z,SEDENTARY,Fitbit App
2025-12-15T07:55:00Z,SEDENTARY,Fitbit App
2025-12-15T07:56:00Z,SEDENTARY,Fitbit App
2025-12-15T07:59:00Z,SEDENTARY,Fitbit App
2025-12-15T08:27:00Z,SEDENTARY,Fitbit App
2025-12-15T08:58:00Z,SEDENTARY,Fitbit App
2025-12-15T09:51:00Z,SEDENTARY,Fitbit App
2025-12-15T10:04:00Z,SEDENTARY,Fitbit App
2025-12-15T10:06:00Z,SEDENTARY,Fitbit App
2025-12-15T10:20:00Z,SEDENTARY,Fitbit App
2025-12-15T10:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T10:22:00Z,SEDENTARY,Fitbit App
2025-12-15T10:24:00Z,SEDENTARY,Fitbit App
2025-12-15T10:31:00Z,SEDENTARY,Fitbit App
2025-12-15T10:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T11:07:00Z,SEDENTARY,Fitbit App
2025-12-15T11:22:00Z,SEDENTARY,Fitbit App
2025-12-15T11:40:00Z,SEDENTARY,Fitbit App
2025-12-15T12:14:00Z,SEDENTARY,Fitbit App
2025-12-15T12:39:00Z,SEDENTARY,Fitbit App
2025-12-15T12:59:00Z,SEDENTARY,Fitbit App
2025-12-15T13:00:00Z,SEDENTARY,Fitbit App
2025-12-15T13:15:00Z,SEDENTARY,Fitbit App
2025-12-15T13:19:00Z,SEDENTARY,Fitbit App
2025-12-15T13:20:00Z,SEDENTARY,Fitbit App
2025-12-15T13:28:00Z,SEDENTARY,Fitbit App
2025-12-15T13:57:00Z,SEDENTARY,Fitbit App
2025-12-15T14:11:00Z,SEDENTARY,Fitbit App
2025-12-15T14:14:00Z,SEDENTARY,Fitbit App
2025-12-15T14:32:00Z,SEDENTARY,Fitbit App
2025-12-15T14:43:00Z,SEDENTARY,Fitbit App
2025-12-15T14:47:00Z,SEDENTARY,Fitbit App
2025-12-15T15:04:00Z,SEDENTARY,Fitbit App
2025-12-15T15:10:00Z,SEDENTARY,Fitbit App
2025-12-15T15:31:00Z,SEDENTARY,Fitbit App
2025-12-15T15:42:00Z,SEDENTARY,Fitbit App
2025-12-15T15:59:00Z,SEDENTARY,Fitbit App
2025-12-15T16:00:00Z,SEDENTARY,Fitbit App
2025-12-15T16:07:00Z,SEDENTARY,Fitbit App
2025-12-15T16:16:00Z,SEDENTARY,Fitbit App
2025-12-15T16:22:00Z,SEDENTARY,Fitbit App
2025-12-15T16:28:00Z,SEDENTARY,Fitbit App
2025-12-15T16:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T16:31:00Z,SEDENTARY,Fitbit App
2025-12-15T16:32:00Z,SEDENTARY,Fitbit App
2025-12-15T16:33:00Z,SEDENTARY,Fitbit App
2025-12-15T16:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T16:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T16:36:00Z,SEDENTARY,Fitbit App
2025-12-15T16:46:00Z,SEDENTARY,Fitbit App
2025-12-15T16:49:00Z,SEDENTARY,Fitbit App
2025-12-15T16:56:00Z,SEDENTARY,Fitbit App
2025-12-15T17:03:00Z,SEDENTARY,Fitbit App
2025-12-15T17:17:00Z,SEDENTARY,Fitbit App
2025-12-15T17:18:00Z,SEDENTARY,Fitbit App
2025-12-15T17:19:00Z,SEDENTARY,Fitbit App
2025-12-15T17:20:00Z,SEDENTARY,Fitbit App
2025-12-15T17:24:00Z,SEDENTARY,Fitbit App
2025-12-15T17:27:00Z,SEDENTARY,Fitbit App
2025-12-15T17:31:00Z,SEDENTARY,Fitbit App
2025-12-15T17:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:33:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:35:00Z,SEDENTARY,Fitbit App
2025-12-15T17:38:00Z,SEDENTARY,Fitbit App
2025-12-15T17:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:40:00Z,SEDENTARY,Fitbit App
2025-12-15T17:41:00Z,SEDENTARY,Fitbit App
2025-12-15T17:42:00Z,SEDENTARY,Fitbit App
2025-12-15T17:43:00Z,SEDENTARY,Fitbit App
2025-12-15T17:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:45:00Z,SEDENTARY,Fitbit App
2025-12-15T17:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T17:50:00Z,SEDENTARY,Fitbit App
2025-12-15T17:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T18:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T18:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T18:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T18:09:00Z,SEDENTARY,Fitbit App
2025-12-15T18:10:00Z,SEDENTARY,Fitbit App
2025-12-15T18:11:00Z,SEDENTARY,Fitbit App
2025-12-15T19:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:04:00Z,SEDENTARY,Fitbit App
2025-12-15T19:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:09:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T19:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:11:00Z,SEDENTARY,Fitbit App
2025-12-15T19:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:13:00Z,SEDENTARY,Fitbit App
2025-12-15T19:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:15:00Z,SEDENTARY,Fitbit App
2025-12-15T19:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:18:00Z,SEDENTARY,Fitbit App
2025-12-15T19:19:00Z,SEDENTARY,Fitbit App
2025-12-15T19:21:00Z,SEDENTARY,Fitbit App
2025-12-15T19:22:00Z,SEDENTARY,Fitbit App
2025-12-15T19:23:00Z,SEDENTARY,Fitbit App
2025-12-15T19:24:00Z,SEDENTARY,Fitbit App
2025-12-15T19:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T19:28:00Z,SEDENTARY,Fitbit App
2025-12-15T19:29:00Z,SEDENTARY,Fitbit App
2025-12-15T19:39:00Z,SEDENTARY,Fitbit App
2025-12-15T19:40:00Z,SEDENTARY,Fitbit App
2025-12-15T19:41:00Z,SEDENTARY,Fitbit App
2025-12-15T19:42:00Z,SEDENTARY,Fitbit App
2025-12-15T20:02:00Z,SEDENTARY,Fitbit App
2025-12-15T20:12:00Z,SEDENTARY,Fitbit App
2025-12-15T20:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:16:00Z,SEDENTARY,Fitbit App
2025-12-15T20:17:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:19:00Z,SEDENTARY,Fitbit App
2025-12-15T20:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:23:00Z,SEDENTARY,Fitbit App
2025-12-15T20:24:00Z,SEDENTARY,Fitbit App
2025-12-15T20:25:00Z,SEDENTARY,Fitbit App
2025-12-15T20:26:00Z,SEDENTARY,Fitbit App
2025-12-15T20:27:00Z,SEDENTARY,Fitbit App
2025-12-15T20:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:29:00Z,SEDENTARY,Fitbit App
2025-12-15T20:30:00Z,SEDENTARY,Fitbit App
2025-12-15T20:31:00Z,SEDENTARY,Fitbit App
2025-12-15T20:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:33:00Z,SEDENTARY,Fitbit App
2025-12-15T20:34:00Z,SEDENTARY,Fitbit App
2025-12-15T20:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:36:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:39:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:40:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:41:00Z,SEDENTARY,Fitbit App
2025-12-15T20:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:43:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T20:44:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T20:45:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:46:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:48:00Z,SEDENTARY,Fitbit App
2025-12-15T20:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:50:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:51:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:53:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:55:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T20:56:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T20:57:00Z,SEDENTARY,Fitbit App
2025-12-15T20:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T20:59:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:00:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:01:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:03:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:04:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:05:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:06:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:07:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:08:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:09:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:10:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:11:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:12:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:13:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:14:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:15:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:16:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:17:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:18:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:19:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:20:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:21:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:22:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:23:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:24:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:25:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:26:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:27:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:28:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:29:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:30:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:31:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:32:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:33:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:34:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:35:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:36:00Z,SEDENTARY,Fitbit App
2025-12-15T21:37:00Z,SEDENTARY,Fitbit App
2025-12-15T21:38:00Z,SEDENTARY,Fitbit App
2025-12-15T21:39:00Z,SEDENTARY,Fitbit App
2025-12-15T21:40:00Z,SEDENTARY,Fitbit App
2025-12-15T21:41:00Z,SEDENTARY,Fitbit App
2025-12-15T21:42:00Z,SEDENTARY,Fitbit App
2025-12-15T21:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:44:00Z,SEDENTARY,Fitbit App
2025-12-15T21:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:47:00Z,SEDENTARY,Fitbit App
2025-12-15T21:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:49:00Z,VERY_ACTIVE,Fitbit App
2025-12-15T21:50:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T21:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:52:00Z,SEDENTARY,Fitbit App
2025-12-15T21:53:00Z,SEDENTARY,Fitbit App
2025-12-15T21:54:00Z,SEDENTARY,Fitbit App
2025-12-15T21:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:57:00Z,SEDENTARY,Fitbit App
2025-12-15T21:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T21:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:02:00Z,SEDENTARY,Fitbit App
2025-12-15T22:03:00Z,SEDENTARY,Fitbit App
2025-12-15T22:04:00Z,SEDENTARY,Fitbit App
2025-12-15T22:05:00Z,SEDENTARY,Fitbit App
2025-12-15T22:06:00Z,SEDENTARY,Fitbit App
2025-12-15T22:07:00Z,SEDENTARY,Fitbit App
2025-12-15T22:08:00Z,SEDENTARY,Fitbit App
2025-12-15T22:09:00Z,SEDENTARY,Fitbit App
2025-12-15T22:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:11:00Z,SEDENTARY,Fitbit App
2025-12-15T22:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:13:00Z,MODERATELY_ACTIVE,Fitbit App
2025-12-15T22:14:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:21:00Z,SEDENTARY,Fitbit App
2025-12-15T22:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:25:00Z,SEDENTARY,Fitbit App
2025-12-15T22:30:00Z,SEDENTARY,Fitbit App
2025-12-15T22:31:00Z,SEDENTARY,Fitbit App
2025-12-15T22:33:00Z,SEDENTARY,Fitbit App
2025-12-15T22:34:00Z,SEDENTARY,Fitbit App
2025-12-15T22:38:00Z,SEDENTARY,Fitbit App
2025-12-15T22:39:00Z,SEDENTARY,Fitbit App
2025-12-15T22:40:00Z,SEDENTARY,Fitbit App
2025-12-15T22:42:00Z,SEDENTARY,Fitbit App
2025-12-15T22:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:44:00Z,SEDENTARY,Fitbit App
2025-12-15T22:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T22:46:00Z,SEDENTARY,Fitbit App
2025-12-15T22:47:00Z,SEDENTARY,Fitbit App
2025-12-15T22:48:00Z,SEDENTARY,Fitbit App
2025-12-15T22:50:00Z,SEDENTARY,Fitbit App
2025-12-15T22:51:00Z,SEDENTARY,Fitbit App
2025-12-15T22:55:00Z,SEDENTARY,Fitbit App
2025-12-15T22:57:00Z,SEDENTARY,Fitbit App
2025-12-15T22:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T23:00:00Z,SEDENTARY,Fitbit App
2025-12-15T23:01:00Z,SEDENTARY,Fitbit App
2025-12-15T23:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T23:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T23:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-12-15T23:05:00Z,SEDENTARY,Fitbit App
2025-12-15T23:06:00Z,SEDENTARY,Fitbit App
