start time,end time,data source
2025-11-24T00:28:00Z,2025-11-24T00:47:00Z,Fitbit App
2025-11-24T00:48:00Z,2025-11-24T01:02:00Z,Fitbit App
2025-11-24T01:42:00Z,2025-11-24T02:21:00Z,Fitbit App
2025-11-24T02:23:00Z,2025-11-24T02:37:00Z,Fitbit App
2025-11-24T02:38:00Z,2025-11-24T02:57:00Z,Fitbit App
2025-11-24T04:37:00Z,2025-11-24T04:49:00Z,Fitbit App
2025-11-24T05:02:00Z,2025-11-24T05:32:00Z,Fitbit App
2025-11-24T05:33:00Z,2025-11-24T06:19:00Z,Fitbit App
2025-11-24T06:20:00Z,2025-11-24T06:30:00Z,Fitbit App
2025-11-24T06:55:00Z,2025-11-24T07:56:00Z,Fitbit App
2025-11-24T08:00:00Z,2025-11-24T08:11:00Z,Fitbit App
2025-11-24T16:52:00Z,2025-11-24T17:13:00Z,Fitbit App
2025-11-24T17:32:00Z,2025-11-24T18:07:00Z,Fitbit App
2025-11-24T18:20:00Z,2025-11-24T18:46:00Z,Fitbit App
2025-11-24T19:16:00Z,2025-11-24T19:51:00Z,Fitbit App
2025-11-24T20:19:00Z,2025-11-24T20:48:00Z,Fitbit App
2025-11-24T21:02:00Z,2025-11-24T21:14:00Z,Fitbit App
2025-11-24T23:55:00Z,2025-11-25T00:28:00Z,Fitbit App
