start time,end time,data source
2025-10-21T00:01:00Z,2025-10-21T00:50:00Z,Fitbit App
2025-10-21T01:14:00Z,2025-10-21T01:26:00Z,Fitbit App
2025-10-21T01:42:00Z,2025-10-21T02:01:00Z,Fitbit App
2025-10-21T04:06:00Z,2025-10-21T04:20:00Z,Fitbit App
2025-10-21T04:29:00Z,2025-10-21T04:49:00Z,Fitbit App
2025-10-21T05:04:00Z,2025-10-21T06:06:00Z,Fitbit App
2025-10-21T06:07:00Z,2025-10-21T06:26:00Z,Fitbit App
2025-10-21T06:33:00Z,2025-10-21T07:00:00Z,Fitbit App
2025-10-21T07:00:00Z,2025-10-21T08:32:00Z,Fitbit App
2025-10-21T14:30:00Z,2025-10-21T14:42:00Z,Fitbit App
2025-10-21T15:09:00Z,2025-10-21T16:17:00Z,Fitbit App
2025-10-21T16:33:00Z,2025-10-21T18:02:00Z,Fitbit App
2025-10-21T18:03:00Z,2025-10-21T19:17:00Z,Fitbit App
2025-10-21T19:33:00Z,2025-10-21T20:46:00Z,Fitbit App
2025-10-21T21:40:00Z,2025-10-21T22:08:00Z,Fitbit App
2025-10-21T22:20:00Z,2025-10-21T22:57:00Z,Fitbit App
