start time,end time,data source
2025-10-01T00:07:00Z,2025-10-01T02:00:00Z,Fitbit App
2025-10-01T02:27:00Z,2025-10-01T02:37:00Z,Fitbit App
2025-10-01T03:29:00Z,2025-10-01T03:53:00Z,Fitbit App
2025-10-01T03:55:00Z,2025-10-01T04:07:00Z,Fitbit App
2025-10-01T04:17:00Z,2025-10-01T04:28:00Z,Fitbit App
2025-10-01T04:29:00Z,2025-10-01T05:07:00Z,Fitbit App
2025-10-01T05:12:00Z,2025-10-01T05:44:00Z,Fitbit App
2025-10-01T05:49:00Z,2025-10-01T06:01:00Z,Fitbit App
2025-10-01T06:19:00Z,2025-10-01T07:00:00Z,Fitbit App
2025-10-01T13:52:00Z,2025-10-01T14:06:00Z,Fitbit App
2025-10-01T14:59:00Z,2025-10-01T15:11:00Z,Fitbit App
2025-10-01T15:12:00Z,2025-10-01T15:29:00Z,Fitbit App
2025-10-01T16:01:00Z,2025-10-01T16:23:00Z,Fitbit App
2025-10-01T16:31:00Z,2025-10-01T17:47:00Z,Fitbit App
2025-10-01T17:48:00Z,2025-10-01T18:30:00Z,Fitbit App
2025-10-01T19:41:00Z,2025-10-01T19:51:00Z,Fitbit App
2025-10-01T19:53:00Z,2025-10-01T20:35:00Z,Fitbit App
2025-10-01T23:24:00Z,2025-10-01T23:43:00Z,Fitbit App
2025-10-01T23:52:00Z,2025-10-02T00:07:00Z,Fitbit App
