timestamp,beats per minute,data source
2026-01-05T00:00:00Z,78.0,Charge 6
2026-01-05T00:00:02Z,79.0,Charge 6
2026-01-05T00:00:04Z,76.0,Charge 6
2026-01-05T00:00:07Z,76.0,Charge 6
2026-01-05T00:00:08Z,92.0,Charge 6
2026-01-05T00:00:09Z,99.0,Charge 6
2026-01-05T00:00:12Z,99.0,Charge 6
2026-01-05T00:00:13Z,98.0,Charge 6
2026-01-05T00:00:16Z,98.0,Charge 6
2026-01-05T00:00:17Z,95.0,Charge 6
2026-01-05T00:00:19Z,99.0,Charge 6
2026-01-05T00:00:22Z,99.0,Charge 6
2026-01-05T00:00:23Z,102.0,Charge 6
2026-01-05T00:00:25Z,101.0,Charge 6
2026-01-05T00:00:27Z,100.0,Charge 6
2026-01-05T00:00:29Z,101.0,Charge 6
2026-01-05T00:00:31Z,102.0,Charge 6
2026-01-05T00:00:34Z,102.0,Charge 6
2026-01-05T00:00:37Z,102.0,Charge 6
2026-01-05T00:00:38Z,99.0,Charge 6
2026-01-05T00:00:41Z,99.0,Charge 6
2026-01-05T00:00:42Z,100.0,Charge 6
2026-01-05T00:00:44Z,102.0,Charge 6
2026-01-05T00:00:46Z,103.0,Charge 6
2026-01-05T00:00:48Z,102.0,Charge 6
2026-01-05T00:00:50Z,101.0,Charge 6
2026-01-05T00:00:52Z,100.0,Charge 6
2026-01-05T00:00:54Z,99.0,Charge 6
2026-01-05T00:00:57Z,101.0,Charge 6
2026-01-05T00:00:59Z,104.0,Charge 6
2026-01-05T00:01:01Z,108.0,Charge 6
2026-01-05T00:01:03Z,106.0,Charge 6
2026-01-05T00:01:05Z,100.0,Charge 6
2026-01-05T00:01:07Z,96.0,Charge 6
2026-01-05T00:01:09Z,94.0,Charge 6
2026-01-05T00:01:11Z,99.0,Charge 6
2026-01-05T00:01:13Z,103.0,Charge 6
2026-01-05T00:01:15Z,104.0,Charge 6
2026-01-05T00:01:17Z,105.0,Charge 6
2026-01-05T00:01:19Z,104.0,Charge 6
2026-01-05T00:01:21Z,103.0,Charge 6
2026-01-05T00:01:22Z,104.0,Charge 6
2026-01-05T00:01:24Z,105.0,Charge 6
2026-01-05T00:01:26Z,106.0,Charge 6
2026-01-05T00:01:28Z,105.0,Charge 6
