start time,end time,data source
2025-11-27T00:41:00Z,2025-11-27T01:05:00Z,Fitbit App
2025-11-27T01:17:00Z,2025-11-27T01:53:00Z,Fitbit App
2025-11-27T01:54:00Z,2025-11-27T02:08:00Z,Fitbit App
2025-11-27T02:13:00Z,2025-11-27T02:24:00Z,Fitbit App
2025-11-27T02:39:00Z,2025-11-27T02:53:00Z,Fitbit App
2025-11-27T02:54:00Z,2025-11-27T03:14:00Z,Fitbit App
2025-11-27T03:34:00Z,2025-11-27T04:00:00Z,Fitbit App
2025-11-27T04:06:00Z,2025-11-27T04:40:00Z,Fitbit App
2025-11-27T04:48:00Z,2025-11-27T04:58:00Z,Fitbit App
2025-11-27T05:08:00Z,2025-11-27T05:30:00Z,Fitbit App
2025-11-27T05:31:00Z,2025-11-27T07:23:00Z,Fitbit App
2025-11-27T07:24:00Z,2025-11-27T08:00:00Z,Fitbit App
2025-11-27T15:49:00Z,2025-11-27T16:47:00Z,Fitbit App
2025-11-27T18:23:00Z,2025-11-27T18:51:00Z,Fitbit App
2025-11-27T18:53:00Z,2025-11-27T19:45:00Z,Fitbit App
2025-11-27T19:54:00Z,2025-11-27T20:04:00Z,Fitbit App
2025-11-27T20:26:00Z,2025-11-27T21:10:00Z,Fitbit App
2025-11-27T23:14:00Z,2025-11-27T23:42:00Z,Fitbit App
