timestamp,latitude,longitude,altitude,data source
2025-10-27T02:48:34Z,34.419112,-119.850693,15.9,Charge 6
2025-10-27T02:48:35Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:36Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:37Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:38Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:39Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:40Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:41Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:42Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:43Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:44Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:45Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:46Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:47Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:48Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:49Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:50Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:51Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:52Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:53Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:54Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:55Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:56Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:57Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:58Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:48:59Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:00Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:01Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:02Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:03Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:04Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:05Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:06Z,34.419190,-119.850712,15.0,Charge 6
2025-10-27T02:49:07Z,34.419125,-119.850758,15.3,Charge 6
2025-10-27T02:49:08Z,34.419128,-119.850752,15.4,Charge 6
2025-10-27T02:49:09Z,34.419127,-119.850752,15.2,Charge 6
2025-10-27T02:49:10Z,34.419122,-119.850752,15.299,Charge 6
2025-10-27T02:49:11Z,34.419122,-119.850748,15.399,Charge 6
2025-10-27T02:49:12Z,34.419118,-119.850748,15.2,Charge 6
2025-10-27T02:49:13Z,34.419118,-119.850743,15.1,Charge 6
2025-10-27T02:49:14Z,34.419122,-119.850738,15.299,Charge 6
2025-10-27T02:49:15Z,34.419123,-119.850735,15.499,Charge 6
2025-10-27T02:49:16Z,34.419120,-119.850738,15.599,Charge 6
