start time,end time,data source
2025-10-05T00:32:00Z,2025-10-05T01:38:00Z,Fitbit App
2025-10-05T02:31:00Z,2025-10-05T03:53:00Z,Fitbit App
2025-10-05T04:09:00Z,2025-10-05T04:28:00Z,Fitbit App
2025-10-05T04:57:00Z,2025-10-05T05:09:00Z,Fitbit App
2025-10-05T05:15:00Z,2025-10-05T05:31:00Z,Fitbit App
2025-10-05T14:17:00Z,2025-10-05T14:36:00Z,Fitbit App
2025-10-05T20:22:00Z,2025-10-05T20:42:00Z,Fitbit App
2025-10-05T21:20:00Z,2025-10-05T21:37:00Z,Fitbit App
2025-10-05T22:03:00Z,2025-10-05T22:15:00Z,Fitbit App
2025-10-05T22:51:00Z,2025-10-05T23:12:00Z,Fitbit App
2025-10-05T23:26:00Z,2025-10-05T23:38:00Z,Fitbit App
2025-10-05T23:53:00Z,2025-10-06T00:25:00Z,Fitbit App
