start time,end time,data source
2025-09-16T00:13:00Z,2025-09-16T00:31:00Z,Fitbit App
2025-09-16T01:07:00Z,2025-09-16T01:24:00Z,Fitbit App
2025-09-16T02:07:00Z,2025-09-16T02:29:00Z,Fitbit App
2025-09-16T02:33:00Z,2025-09-16T03:26:00Z,Fitbit App
2025-09-16T03:30:00Z,2025-09-16T05:20:00Z,Fitbit App
2025-09-16T05:24:00Z,2025-09-16T06:55:00Z,Fitbit App
2025-09-16T07:00:00Z,2025-09-16T07:22:00Z,Fitbit App
2025-09-16T07:26:00Z,2025-09-16T07:39:00Z,Fitbit App
2025-09-16T07:45:00Z,2025-09-16T07:58:00Z,Fitbit App
2025-09-16T07:59:00Z,2025-09-16T08:48:00Z,Fitbit App
2025-09-16T15:50:00Z,2025-09-16T16:32:00Z,Fitbit App
2025-09-16T16:44:00Z,2025-09-16T17:00:00Z,Fitbit App
2025-09-16T17:02:00Z,2025-09-16T17:14:00Z,Fitbit App
2025-09-16T17:18:00Z,2025-09-16T17:47:00Z,Fitbit App
2025-09-16T18:09:00Z,2025-09-16T18:35:00Z,Fitbit App
2025-09-16T18:40:00Z,2025-09-16T19:10:00Z,Fitbit App
2025-09-16T19:15:00Z,2025-09-16T19:54:00Z,Fitbit App
2025-09-16T19:58:00Z,2025-09-16T21:22:00Z,Fitbit App
2025-09-16T21:28:00Z,2025-09-16T22:47:00Z,Fitbit App
2025-09-16T22:51:00Z,2025-09-16T23:05:00Z,Fitbit App
2025-09-16T23:32:00Z,2025-09-17T00:05:00Z,Fitbit App
