start time,end time,data source
2026-01-20T00:03:00Z,2026-01-20T00:15:00Z,Fitbit App
2026-01-20T00:54:00Z,2026-01-20T01:56:00Z,Fitbit App
2026-01-20T02:40:00Z,2026-01-20T03:16:00Z,Fitbit App
2026-01-20T03:53:00Z,2026-01-20T05:12:00Z,Fitbit App
2026-01-20T05:16:00Z,2026-01-20T05:29:00Z,Fitbit App
2026-01-20T05:30:00Z,2026-01-20T08:00:00Z,Fitbit App
2026-01-20T08:00:00Z,2026-01-20T10:24:00Z,Fitbit App
2026-01-20T10:40:00Z,2026-01-20T10:58:00Z,Fitbit App
2026-01-20T17:01:00Z,2026-01-20T17:26:00Z,Fitbit App
2026-01-20T18:19:00Z,2026-01-20T18:40:00Z,Fitbit App
2026-01-20T19:37:00Z,2026-01-20T20:16:00Z,Fitbit App
2026-01-20T20:31:00Z,2026-01-20T21:47:00Z,Fitbit App
2026-01-20T21:58:00Z,2026-01-20T22:10:00Z,Fitbit App
2026-01-20T23:04:00Z,2026-01-21T00:04:00Z,Fitbit App
