timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-19T00:00:00Z,0,0,0,Charge 6
2025-08-19T00:00:01Z,0,0,0,Charge 6
2025-08-19T00:00:02Z,0,0,0,Charge 6
2025-08-19T00:00:03Z,0,0,0,Charge 6
2025-08-19T00:00:04Z,0,0,0,Charge 6
2025-08-19T00:00:05Z,0,0,0,Charge 6
2025-08-19T00:00:06Z,0,0,0,Charge 6
2025-08-19T00:00:07Z,0,0,0,Charge 6
2025-08-19T00:00:08Z,0,0,0,Charge 6
2025-08-19T00:00:09Z,0,0,0,Charge 6
2025-08-19T00:00:10Z,0,0,0,Charge 6
2025-08-19T00:00:11Z,0,0,0,Charge 6
2025-08-19T00:00:12Z,0,0,0,Charge 6
2025-08-19T00:00:13Z,0,0,0,Charge 6
2025-08-19T00:00:14Z,0,0,0,Charge 6
2025-08-19T00:00:15Z,0,0,0,Charge 6
2025-08-19T00:00:16Z,0,0,0,Charge 6
2025-08-19T00:00:17Z,0,0,0,Charge 6
2025-08-19T00:00:18Z,0,0,0,Charge 6
2025-08-19T00:00:19Z,0,0,0,Charge 6
2025-08-19T00:00:20Z,0,0,0,Charge 6
2025-08-19T00:00:21Z,0,0,0,Charge 6
2025-08-19T00:00:22Z,0,0,0,Charge 6
2025-08-19T00:00:23Z,0,0,0,Charge 6
2025-08-19T00:00:24Z,0,0,0,Charge 6
2025-08-19T00:00:25Z,0,0,0,Charge 6
2025-08-19T00:00:26Z,0,0,0,Charge 6
2025-08-19T00:00:27Z,0,0,0,Charge 6
2025-08-19T00:00:28Z,0,0,0,Charge 6
2025-08-19T00:00:29Z,0,0,0,Charge 6
2025-08-19T00:00:30Z,0,0,0,Charge 6
2025-08-19T00:00:31Z,0,0,0,Charge 6
2025-08-19T00:00:32Z,0,0,0,Charge 6
2025-08-19T00:00:33Z,0,0,0,Charge 6
2025-08-19T00:00:34Z,0,0,0,Charge 6
2025-08-19T00:00:35Z,0,0,0,Charge 6
2025-08-19T00:00:36Z,0,0,0,Charge 6
2025-08-19T00:00:37Z,0,0,0,Charge 6
2025-08-19T00:00:38Z,0,0,0,Charge 6
2025-08-19T00:00:39Z,0,0,0,Charge 6
2025-08-19T00:00:40Z,0,0,0,Charge 6
2025-08-19T00:00:41Z,0,0,0,Charge 6
2025-08-19T00:00:42Z,0,0,0,Charge 6
2025-08-19T00:00:43Z,0,0,0,Charge 6
2025-08-19T00:00:44Z,0,0,0,Charge 6
2025-08-19T00:00:45Z,1,0,0,Charge 6
2025-08-19T00:00:46Z,1,0,0,Charge 6
2025-08-19T00:00:47Z,1,0,0,Charge 6
2025-08-19T00:00:48Z,1,0,0,Charge 6
2025-08-19T00:00:49Z,1,0,0,Charge 6
2025-08-19T00:00:50Z,2,140,0,Charge 6
2025-08-19T00:00:51Z,0,230,0,Charge 6
2025-08-19T00:00:52Z,1,350,0,Charge 6
2025-08-19T00:00:53Z,0,440,0,Charge 6
2025-08-19T00:00:54Z,0,500,0,Charge 6
2025-08-19T00:00:55Z,0,0,0,Charge 6
2025-08-19T00:00:56Z,0,0,0,Charge 6
2025-08-19T00:00:57Z,0,0,0,Charge 6
2025-08-19T00:00:58Z,0,0,0,Charge 6
2025-08-19T00:00:59Z,0,0,0,Charge 6
2025-08-19T00:01:00Z,0,0,0,Charge 6
2025-08-19T00:01:01Z,0,0,0,Charge 6
2025-08-19T00:01:02Z,0,0,0,Charge 6
2025-08-19T00:01:03Z,0,0,0,Charge 6
2025-08-19T00:01:04Z,0,0,0,Charge 6
2025-08-19T00:01:05Z,0,0,0,Charge 6
2025-08-19T00:01:06Z,0,0,0,Charge 6
2025-08-19T00:01:07Z,0,0,0,Charge 6
2025-08-19T00:01:08Z,0,0,0,Charge 6
2025-08-19T00:01:09Z,0,0,0,Charge 6
2025-08-19T00:01:10Z,2,0,0,Charge 6
2025-08-19T00:01:11Z,2,0,0,Charge 6
2025-08-19T00:01:12Z,0,0,0,Charge 6
2025-08-19T00:01:13Z,0,0,0,Charge 6
2025-08-19T00:01:14Z,0,0,0,Charge 6
2025-08-19T00:01:15Z,0,0,0,Charge 6
2025-08-19T00:01:16Z,0,0,0,Charge 6
2025-08-19T00:01:17Z,0,0,0,Charge 6
2025-08-19T00:01:18Z,0,0,0,Charge 6
2025-08-19T00:01:19Z,0,0,0,Charge 6
2025-08-19T00:01:20Z,0,0,0,Charge 6
2025-08-19T00:01:21Z,0,0,0,Charge 6
2025-08-19T00:01:22Z,0,0,0,Charge 6
2025-08-19T00:01:23Z,0,0,0,Charge 6
2025-08-19T00:01:24Z,0,0,0,Charge 6
2025-08-19T00:01:25Z,0,0,0,Charge 6
2025-08-19T00:01:26Z,0,0,0,Charge 6
2025-08-19T00:01:27Z,0,0,0,Charge 6
