start time,end time,data source
2025-08-13T06:36:00Z,2025-08-13T07:00:00Z,Fitbit App
2025-08-13T15:20:00Z,2025-08-13T15:40:00Z,Fitbit App
2025-08-13T16:23:00Z,2025-08-13T16:34:00Z,Fitbit App
2025-08-13T16:41:00Z,2025-08-13T17:02:00Z,Fitbit App
2025-08-13T17:14:00Z,2025-08-13T17:28:00Z,Fitbit App
2025-08-13T19:32:00Z,2025-08-13T20:40:00Z,Fitbit App
2025-08-13T20:52:00Z,2025-08-13T21:54:00Z,Fitbit App
2025-08-13T21:55:00Z,2025-08-13T22:51:00Z,Fitbit App
2025-08-13T23:01:00Z,2025-08-13T23:15:00Z,Fitbit App
2025-08-13T23:23:00Z,2025-08-13T23:55:00Z,Fitbit App
2025-08-13T23:59:00Z,2025-08-14T00:24:00Z,Fitbit App
