start time,end time,data source
2025-11-13T00:17:00Z,2025-11-13T01:08:00Z,Fitbit App
2025-11-13T01:35:00Z,2025-11-13T02:00:00Z,Fitbit App
2025-11-13T03:12:00Z,2025-11-13T03:39:00Z,Fitbit App
2025-11-13T04:02:00Z,2025-11-13T05:10:00Z,Fitbit App
2025-11-13T05:59:00Z,2025-11-13T06:35:00Z,Fitbit App
2025-11-13T06:40:00Z,2025-11-13T07:11:00Z,Fitbit App
2025-11-13T15:13:00Z,2025-11-13T15:43:00Z,Fitbit App
2025-11-13T16:07:00Z,2025-11-13T17:23:00Z,Fitbit App
2025-11-13T17:54:00Z,2025-11-13T18:17:00Z,Fitbit App
2025-11-13T18:24:00Z,2025-11-13T18:48:00Z,Fitbit App
2025-11-13T18:49:00Z,2025-11-13T20:15:00Z,Fitbit App
2025-11-13T20:28:00Z,2025-11-13T21:47:00Z,Fitbit App
2025-11-13T22:00:00Z,2025-11-13T22:22:00Z,Fitbit App
2025-11-13T22:23:00Z,2025-11-13T22:47:00Z,Fitbit App
2025-11-13T22:55:00Z,2025-11-13T23:07:00Z,Fitbit App
2025-11-13T23:12:00Z,2025-11-14T01:05:00Z,Fitbit App
