start time,end time,data source
2026-01-21T00:22:00Z,2026-01-21T00:35:00Z,Fitbit App
2026-01-21T00:41:00Z,2026-01-21T00:53:00Z,Fitbit App
2026-01-21T00:57:00Z,2026-01-21T02:50:00Z,Fitbit App
2026-01-21T03:00:00Z,2026-01-21T03:29:00Z,Fitbit App
2026-01-21T03:43:00Z,2026-01-21T04:26:00Z,Fitbit App
2026-01-21T04:42:00Z,2026-01-21T05:11:00Z,Fitbit App
2026-01-21T05:16:00Z,2026-01-21T05:35:00Z,Fitbit App
2026-01-21T05:39:00Z,2026-01-21T06:05:00Z,Fitbit App
2026-01-21T06:11:00Z,2026-01-21T06:40:00Z,Fitbit App
2026-01-21T07:13:00Z,2026-01-21T07:23:00Z,Fitbit App
2026-01-21T15:06:00Z,2026-01-21T15:27:00Z,Fitbit App
2026-01-21T16:04:00Z,2026-01-21T17:15:00Z,Fitbit App
2026-01-21T17:28:00Z,2026-01-21T18:10:00Z,Fitbit App
2026-01-21T18:40:00Z,2026-01-21T18:53:00Z,Fitbit App
2026-01-21T19:04:00Z,2026-01-21T20:04:00Z,Fitbit App
2026-01-21T21:00:00Z,2026-01-21T22:50:00Z,Fitbit App
2026-01-21T23:02:00Z,2026-01-21T23:24:00Z,Fitbit App
2026-01-21T23:35:00Z,2026-01-22T00:28:00Z,Fitbit App
