timestamp,beats per minute,data source
2025-12-28T00:00:01Z,80.0,Charge 6
2025-12-28T00:00:04Z,80.0,Charge 6
2025-12-28T00:00:06Z,81.0,Charge 6
2025-12-28T00:00:08Z,80.0,Charge 6
2025-12-28T00:00:11Z,80.0,Charge 6
2025-12-28T00:00:14Z,79.0,Charge 6
2025-12-28T00:00:16Z,78.0,Charge 6
2025-12-28T00:00:19Z,77.0,Charge 6
2025-12-28T00:00:21Z,76.0,Charge 6
2025-12-28T00:00:23Z,75.0,Charge 6
2025-12-28T00:00:26Z,75.0,Charge 6
2025-12-28T00:00:29Z,76.0,Charge 6
2025-12-28T00:00:31Z,77.0,Charge 6
2025-12-28T00:00:34Z,77.0,Charge 6
2025-12-28T00:00:35Z,78.0,Charge 6
2025-12-28T00:00:37Z,80.0,Charge 6
2025-12-28T00:00:40Z,80.0,Charge 6
2025-12-28T00:00:42Z,80.0,Charge 6
2025-12-28T00:00:45Z,80.0,Charge 6
2025-12-28T00:00:48Z,80.0,Charge 6
2025-12-28T00:00:50Z,79.0,Charge 6
2025-12-28T00:00:52Z,78.0,Charge 6
2025-12-28T00:00:54Z,77.0,Charge 6
2025-12-28T00:00:56Z,76.0,Charge 6
2025-12-28T00:00:58Z,76.0,Charge 6
2025-12-28T00:01:00Z,76.0,Charge 6
2025-12-28T00:01:03Z,76.0,Charge 6
2025-12-28T00:01:04Z,78.0,Charge 6
2025-12-28T00:01:07Z,78.0,Charge 6
2025-12-28T00:01:09Z,78.0,Charge 6
2025-12-28T00:01:11Z,78.0,Charge 6
2025-12-28T00:01:13Z,77.0,Charge 6
2025-12-28T00:01:15Z,78.0,Charge 6
2025-12-28T00:01:18Z,78.0,Charge 6
2025-12-28T00:01:19Z,79.0,Charge 6
2025-12-28T00:01:21Z,80.0,Charge 6
2025-12-28T00:01:24Z,80.0,Charge 6
2025-12-28T00:01:27Z,80.0,Charge 6
2025-12-28T00:01:29Z,81.0,Charge 6
2025-12-28T00:01:30Z,80.0,Charge 6
2025-12-28T00:01:33Z,80.0,Charge 6
2025-12-28T00:01:36Z,80.0,Charge 6
2025-12-28T00:01:38Z,79.0,Charge 6
2025-12-28T00:01:40Z,78.0,Charge 6
2025-12-28T00:01:43Z,78.0,Charge 6
2025-12-28T00:01:44Z,78.0,Charge 6
2025-12-28T00:01:47Z,78.0,Charge 6
2025-12-28T00:01:50Z,80.0,Charge 6
2025-12-28T00:01:52Z,81.0,Charge 6
2025-12-28T00:01:55Z,80.0,Charge 6
2025-12-28T00:01:58Z,80.0,Charge 6
2025-12-28T00:02:01Z,80.0,Charge 6
2025-12-28T00:02:03Z,79.0,Charge 6
2025-12-28T00:02:05Z,78.0,Charge 6
2025-12-28T00:02:07Z,79.0,Charge 6
2025-12-28T00:02:09Z,80.0,Charge 6
2025-12-28T00:02:12Z,80.0,Charge 6
2025-12-28T00:02:13Z,80.0,Charge 6
2025-12-28T00:02:15Z,79.0,Charge 6
2025-12-28T00:02:17Z,78.0,Charge 6
2025-12-28T00:02:20Z,77.0,Charge 6
2025-12-28T00:02:22Z,77.0,Charge 6
2025-12-28T00:02:24Z,78.0,Charge 6
2025-12-28T00:02:26Z,78.0,Charge 6
2025-12-28T00:02:29Z,78.0,Charge 6
2025-12-28T00:02:32Z,78.0,Charge 6
2025-12-28T00:02:35Z,78.0,Charge 6
2025-12-28T00:02:36Z,77.0,Charge 6
2025-12-28T00:02:38Z,76.0,Charge 6
2025-12-28T00:02:40Z,76.0,Charge 6
2025-12-28T00:02:41Z,75.0,Charge 6
2025-12-28T00:02:43Z,76.0,Charge 6
2025-12-28T00:02:46Z,76.0,Charge 6
2025-12-28T00:02:49Z,76.0,Charge 6
2025-12-28T00:02:52Z,76.0,Charge 6
2025-12-28T00:02:55Z,76.0,Charge 6
2025-12-28T00:02:58Z,76.0,Charge 6
2025-12-28T00:03:01Z,77.0,Charge 6
2025-12-28T00:03:03Z,76.0,Charge 6
2025-12-28T00:03:06Z,76.0,Charge 6
2025-12-28T00:03:09Z,76.0,Charge 6
2025-12-28T00:03:10Z,74.0,Charge 6
2025-12-28T00:03:13Z,74.0,Charge 6
2025-12-28T00:03:14Z,73.0,Charge 6
2025-12-28T00:03:16Z,74.0,Charge 6
2025-12-28T00:03:18Z,76.0,Charge 6
2025-12-28T00:03:21Z,76.0,Charge 6
2025-12-28T00:03:24Z,75.0,Charge 6
2025-12-28T00:03:26Z,77.0,Charge 6
2025-12-28T00:03:28Z,80.0,Charge 6
2025-12-28T00:03:29Z,81.0,Charge 6
2025-12-28T00:03:32Z,81.0,Charge 6
2025-12-28T00:03:33Z,80.0,Charge 6
2025-12-28T00:03:35Z,78.0,Charge 6
2025-12-28T00:03:37Z,77.0,Charge 6
2025-12-28T00:03:40Z,77.0,Charge 6
2025-12-28T00:03:41Z,76.0,Charge 6
2025-12-28T00:03:43Z,75.0,Charge 6
2025-12-28T00:03:46Z,75.0,Charge 6
2025-12-28T00:03:47Z,76.0,Charge 6
2025-12-28T00:03:50Z,76.0,Charge 6
2025-12-28T00:03:53Z,77.0,Charge 6
2025-12-28T00:03:56Z,78.0,Charge 6
2025-12-28T00:03:59Z,78.0,Charge 6
2025-12-28T00:04:00Z,76.0,Charge 6
2025-12-28T00:04:02Z,75.0,Charge 6
2025-12-28T00:04:04Z,74.0,Charge 6
2025-12-28T00:04:07Z,74.0,Charge 6
2025-12-28T00:04:08Z,76.0,Charge 6
2025-12-28T00:04:10Z,74.0,Charge 6
2025-12-28T00:04:13Z,74.0,Charge 6
2025-12-28T00:04:14Z,73.0,Charge 6
2025-12-28T00:04:17Z,73.0,Charge 6
2025-12-28T00:04:20Z,73.0,Charge 6
2025-12-28T00:04:23Z,73.0,Charge 6
2025-12-28T00:04:26Z,73.0,Charge 6
2025-12-28T00:04:27Z,74.0,Charge 6
2025-12-28T00:04:30Z,74.0,Charge 6
2025-12-28T00:04:33Z,74.0,Charge 6
2025-12-28T00:04:36Z,74.0,Charge 6
2025-12-28T00:04:39Z,74.0,Charge 6
2025-12-28T00:04:41Z,74.0,Charge 6
2025-12-28T00:04:42Z,75.0,Charge 6
2025-12-28T00:04:44Z,74.0,Charge 6
2025-12-28T00:04:46Z,74.0,Charge 6
2025-12-28T00:04:49Z,74.0,Charge 6
2025-12-28T00:04:50Z,74.0,Charge 6
2025-12-28T00:04:53Z,74.0,Charge 6
2025-12-28T00:04:56Z,74.0,Charge 6
2025-12-28T00:04:58Z,74.0,Charge 6
2025-12-28T00:05:00Z,76.0,Charge 6
2025-12-28T00:05:03Z,76.0,Charge 6
2025-12-28T00:05:06Z,76.0,Charge 6
2025-12-28T00:05:09Z,76.0,Charge 6
2025-12-28T00:05:12Z,76.0,Charge 6
2025-12-28T00:05:13Z,77.0,Charge 6
2025-12-28T00:05:16Z,77.0,Charge 6
2025-12-28T00:05:19Z,77.0,Charge 6
2025-12-28T00:05:21Z,76.0,Charge 6
2025-12-28T00:05:24Z,76.0,Charge 6
2025-12-28T00:05:27Z,76.0,Charge 6
2025-12-28T00:05:29Z,78.0,Charge 6
2025-12-28T00:05:32Z,79.0,Charge 6
2025-12-28T00:05:34Z,79.0,Charge 6
2025-12-28T00:05:36Z,78.0,Charge 6
2025-12-28T00:05:39Z,78.0,Charge 6
2025-12-28T00:05:40Z,77.0,Charge 6
2025-12-28T00:05:42Z,76.0,Charge 6
2025-12-28T00:05:44Z,75.0,Charge 6
2025-12-28T00:05:46Z,74.0,Charge 6
2025-12-28T00:05:48Z,75.0,Charge 6
2025-12-28T00:05:50Z,76.0,Charge 6
2025-12-28T00:05:52Z,75.0,Charge 6
2025-12-28T00:05:53Z,74.0,Charge 6
2025-12-28T00:05:56Z,74.0,Charge 6
2025-12-28T00:05:57Z,75.0,Charge 6
2025-12-28T00:06:00Z,75.0,Charge 6
2025-12-28T00:06:01Z,75.0,Charge 6
2025-12-28T00:06:03Z,74.0,Charge 6
2025-12-28T00:06:06Z,74.0,Charge 6
2025-12-28T00:06:07Z,75.0,Charge 6
2025-12-28T00:06:09Z,76.0,Charge 6
2025-12-28T00:06:11Z,76.0,Charge 6
2025-12-28T00:06:13Z,78.0,Charge 6
2025-12-28T00:06:15Z,80.0,Charge 6
2025-12-28T00:06:17Z,80.0,Charge 6
2025-12-28T00:06:20Z,79.0,Charge 6
2025-12-28T00:06:23Z,79.0,Charge 6
2025-12-28T00:06:24Z,80.0,Charge 6
2025-12-28T00:06:27Z,80.0,Charge 6
2025-12-28T00:06:28Z,78.0,Charge 6
2025-12-28T00:06:31Z,78.0,Charge 6
2025-12-28T00:06:34Z,78.0,Charge 6
2025-12-28T00:06:37Z,78.0,Charge 6
2025-12-28T00:06:38Z,78.0,Charge 6
2025-12-28T00:06:40Z,78.0,Charge 6
2025-12-28T00:06:41Z,79.0,Charge 6
2025-12-28T00:06:43Z,80.0,Charge 6
2025-12-28T00:06:46Z,80.0,Charge 6
2025-12-28T00:06:49Z,81.0,Charge 6
2025-12-28T00:06:51Z,82.0,Charge 6
2025-12-28T00:06:53Z,83.0,Charge 6
2025-12-28T00:06:56Z,83.0,Charge 6
2025-12-28T00:06:57Z,82.0,Charge 6
2025-12-28T00:06:59Z,80.0,Charge 6
2025-12-28T00:07:01Z,81.0,Charge 6
2025-12-28T00:07:03Z,82.0,Charge 6
2025-12-28T00:07:05Z,81.0,Charge 6
2025-12-28T00:07:06Z,80.0,Charge 6
2025-12-28T00:07:09Z,80.0,Charge 6
2025-12-28T00:07:10Z,82.0,Charge 6
2025-12-28T00:07:12Z,84.0,Charge 6
2025-12-28T00:07:14Z,84.0,Charge 6
2025-12-28T00:07:16Z,85.0,Charge 6
2025-12-28T00:07:18Z,83.0,Charge 6
2025-12-28T00:07:20Z,79.0,Charge 6
2025-12-28T00:07:22Z,77.0,Charge 6
2025-12-28T00:07:24Z,76.0,Charge 6
2025-12-28T00:07:27Z,76.0,Charge 6
2025-12-28T00:07:28Z,74.0,Charge 6
2025-12-28T00:07:29Z,75.0,Charge 6
2025-12-28T00:07:31Z,76.0,Charge 6
2025-12-28T00:07:33Z,77.0,Charge 6
2025-12-28T00:07:35Z,79.0,Charge 6
2025-12-28T00:07:37Z,79.0,Charge 6
2025-12-28T00:07:39Z,81.0,Charge 6
2025-12-28T00:07:41Z,82.0,Charge 6
2025-12-28T00:07:44Z,82.0,Charge 6
2025-12-28T00:07:45Z,81.0,Charge 6
2025-12-28T00:07:48Z,81.0,Charge 6
2025-12-28T00:07:49Z,82.0,Charge 6
2025-12-28T00:07:52Z,82.0,Charge 6
2025-12-28T00:07:53Z,83.0,Charge 6
2025-12-28T00:07:54Z,88.0,Charge 6
2025-12-28T00:07:57Z,88.0,Charge 6
2025-12-28T00:08:00Z,87.0,Charge 6
2025-12-28T00:08:02Z,84.0,Charge 6
2025-12-28T00:08:04Z,85.0,Charge 6
2025-12-28T00:08:06Z,84.0,Charge 6
2025-12-28T00:08:08Z,85.0,Charge 6
2025-12-28T00:08:10Z,87.0,Charge 6
2025-12-28T00:08:13Z,87.0,Charge 6
2025-12-28T00:08:14Z,86.0,Charge 6
2025-12-28T00:08:16Z,87.0,Charge 6
2025-12-28T00:08:19Z,88.0,Charge 6
2025-12-28T00:08:21Z,91.0,Charge 6
2025-12-28T00:08:23Z,88.0,Charge 6
2025-12-28T00:08:25Z,85.0,Charge 6
2025-12-28T00:08:27Z,87.0,Charge 6
2025-12-28T00:08:30Z,87.0,Charge 6
2025-12-28T00:08:31Z,86.0,Charge 6
2025-12-28T00:08:34Z,86.0,Charge 6
2025-12-28T00:08:35Z,88.0,Charge 6
2025-12-28T00:08:37Z,91.0,Charge 6
2025-12-28T00:08:39Z,88.0,Charge 6
2025-12-28T00:08:41Z,86.0,Charge 6
2025-12-28T00:08:44Z,87.0,Charge 6
2025-12-28T00:08:46Z,84.0,Charge 6
2025-12-28T00:08:48Z,81.0,Charge 6
2025-12-28T00:08:50Z,80.0,Charge 6
2025-12-28T00:08:52Z,80.0,Charge 6
2025-12-28T00:08:54Z,82.0,Charge 6
2025-12-28T00:08:57Z,82.0,Charge 6
2025-12-28T00:08:58Z,84.0,Charge 6
2025-12-28T00:09:00Z,85.0,Charge 6
2025-12-28T00:09:02Z,87.0,Charge 6
2025-12-28T00:09:04Z,87.0,Charge 6
2025-12-28T00:09:05Z,88.0,Charge 6
2025-12-28T00:09:07Z,89.0,Charge 6
2025-12-28T00:09:09Z,88.0,Charge 6
2025-12-28T00:09:12Z,88.0,Charge 6
2025-12-28T00:09:15Z,86.0,Charge 6
2025-12-28T00:09:18Z,86.0,Charge 6
2025-12-28T00:09:19Z,87.0,Charge 6
2025-12-28T00:09:21Z,84.0,Charge 6
2025-12-28T00:09:24Z,84.0,Charge 6
2025-12-28T00:09:25Z,83.0,Charge 6
2025-12-28T00:09:27Z,81.0,Charge 6
2025-12-28T00:09:29Z,82.0,Charge 6
2025-12-28T00:09:30Z,81.0,Charge 6
2025-12-28T00:09:32Z,80.0,Charge 6
2025-12-28T00:09:34Z,82.0,Charge 6
2025-12-28T00:09:37Z,82.0,Charge 6
2025-12-28T00:09:38Z,84.0,Charge 6
2025-12-28T00:09:41Z,84.0,Charge 6
2025-12-28T00:09:42Z,79.0,Charge 6
2025-12-28T00:09:44Z,77.0,Charge 6
2025-12-28T00:09:47Z,77.0,Charge 6
2025-12-28T00:09:50Z,76.0,Charge 6
2025-12-28T00:09:52Z,75.0,Charge 6
2025-12-28T00:09:53Z,74.0,Charge 6
2025-12-28T00:09:56Z,74.0,Charge 6
2025-12-28T00:09:57Z,76.0,Charge 6
2025-12-28T00:09:59Z,78.0,Charge 6
2025-12-28T00:10:01Z,77.0,Charge 6
2025-12-28T00:10:03Z,76.0,Charge 6
2025-12-28T00:10:06Z,76.0,Charge 6
2025-12-28T00:10:09Z,76.0,Charge 6
2025-12-28T00:10:12Z,76.0,Charge 6
2025-12-28T00:10:13Z,76.0,Charge 6
2025-12-28T00:10:15Z,76.0,Charge 6
2025-12-28T00:10:17Z,75.0,Charge 6
2025-12-28T00:10:18Z,74.0,Charge 6
2025-12-28T00:10:21Z,74.0,Charge 6
2025-12-28T00:10:22Z,76.0,Charge 6
2025-12-28T00:10:25Z,76.0,Charge 6
2025-12-28T00:10:26Z,74.0,Charge 6
2025-12-28T00:10:29Z,74.0,Charge 6
2025-12-28T00:10:30Z,74.0,Charge 6
2025-12-28T00:10:32Z,73.0,Charge 6
2025-12-28T00:10:34Z,72.0,Charge 6
2025-12-28T00:10:36Z,71.0,Charge 6
2025-12-28T00:10:38Z,72.0,Charge 6
2025-12-28T00:10:40Z,72.0,Charge 6
2025-12-28T00:10:43Z,70.0,Charge 6
2025-12-28T00:10:45Z,70.0,Charge 6
2025-12-28T00:10:47Z,70.0,Charge 6
2025-12-28T00:10:49Z,71.0,Charge 6
2025-12-28T00:10:52Z,71.0,Charge 6
2025-12-28T00:10:53Z,70.0,Charge 6
2025-12-28T00:10:55Z,70.0,Charge 6
2025-12-28T00:10:57Z,71.0,Charge 6
2025-12-28T00:10:59Z,72.0,Charge 6
2025-12-28T00:11:02Z,72.0,Charge 6
2025-12-28T00:11:05Z,72.0,Charge 6
2025-12-28T00:11:06Z,73.0,Charge 6
2025-12-28T00:11:08Z,73.0,Charge 6
2025-12-28T00:11:11Z,73.0,Charge 6
2025-12-28T00:11:12Z,74.0,Charge 6
2025-12-28T00:11:15Z,74.0,Charge 6
2025-12-28T00:11:16Z,74.0,Charge 6
2025-12-28T00:11:18Z,74.0,Charge 6
2025-12-28T00:11:21Z,74.0,Charge 6
2025-12-28T00:11:24Z,74.0,Charge 6
2025-12-28T00:11:26Z,74.0,Charge 6
2025-12-28T00:11:28Z,73.0,Charge 6
2025-12-28T00:11:29Z,72.0,Charge 6
2025-12-28T00:11:31Z,72.0,Charge 6
2025-12-28T00:11:33Z,72.0,Charge 6
2025-12-28T00:11:35Z,72.0,Charge 6
2025-12-28T00:11:38Z,72.0,Charge 6
2025-12-28T00:11:39Z,74.0,Charge 6
2025-12-28T00:11:41Z,77.0,Charge 6
2025-12-28T00:11:43Z,79.0,Charge 6
2025-12-28T00:11:46Z,79.0,Charge 6
2025-12-28T00:11:47Z,80.0,Charge 6
2025-12-28T00:11:49Z,80.0,Charge 6
2025-12-28T00:11:51Z,80.0,Charge 6
2025-12-28T00:11:53Z,80.0,Charge 6
2025-12-28T00:11:54Z,81.0,Charge 6
2025-12-28T00:11:57Z,81.0,Charge 6
2025-12-28T00:11:58Z,80.0,Charge 6
2025-12-28T00:12:01Z,80.0,Charge 6
2025-12-28T00:12:02Z,79.0,Charge 6
2025-12-28T00:12:04Z,78.0,Charge 6
2025-12-28T00:12:07Z,78.0,Charge 6
2025-12-28T00:12:10Z,76.0,Charge 6
2025-12-28T00:12:12Z,76.0,Charge 6
2025-12-28T00:12:15Z,76.0,Charge 6
2025-12-28T00:12:16Z,76.0,Charge 6
2025-12-28T00:12:17Z,75.0,Charge 6
2025-12-28T00:12:19Z,76.0,Charge 6
2025-12-28T00:12:22Z,76.0,Charge 6
2025-12-28T00:12:25Z,74.0,Charge 6
2025-12-28T00:12:27Z,74.0,Charge 6
2025-12-28T00:12:29Z,73.0,Charge 6
2025-12-28T00:12:31Z,72.0,Charge 6
2025-12-28T00:12:33Z,73.0,Charge 6
2025-12-28T00:12:35Z,72.0,Charge 6
2025-12-28T00:12:38Z,72.0,Charge 6
2025-12-28T00:12:39Z,70.0,Charge 6
2025-12-28T00:12:42Z,70.0,Charge 6
2025-12-28T00:12:45Z,70.0,Charge 6
2025-12-28T00:12:48Z,69.0,Charge 6
2025-12-28T00:12:50Z,70.0,Charge 6
2025-12-28T00:12:52Z,72.0,Charge 6
2025-12-28T00:12:55Z,72.0,Charge 6
2025-12-28T00:12:58Z,72.0,Charge 6
2025-12-28T00:13:01Z,72.0,Charge 6
2025-12-28T00:13:04Z,73.0,Charge 6
2025-12-28T00:13:07Z,73.0,Charge 6
2025-12-28T00:13:10Z,73.0,Charge 6
2025-12-28T00:13:11Z,72.0,Charge 6
2025-12-28T00:13:13Z,72.0,Charge 6
2025-12-28T00:13:16Z,72.0,Charge 6
2025-12-28T00:13:19Z,72.0,Charge 6
2025-12-28T00:13:22Z,72.0,Charge 6
2025-12-28T00:13:25Z,72.0,Charge 6
2025-12-28T00:13:28Z,72.0,Charge 6
2025-12-28T00:13:31Z,72.0,Charge 6
2025-12-28T00:13:34Z,72.0,Charge 6
2025-12-28T00:13:36Z,72.0,Charge 6
2025-12-28T00:13:38Z,72.0,Charge 6
2025-12-28T00:13:40Z,72.0,Charge 6
2025-12-28T00:13:42Z,73.0,Charge 6
2025-12-28T00:13:45Z,73.0,Charge 6
2025-12-28T00:13:46Z,72.0,Charge 6
2025-12-28T00:13:49Z,72.0,Charge 6
2025-12-28T00:13:52Z,71.0,Charge 6
2025-12-28T00:13:53Z,70.0,Charge 6
2025-12-28T00:13:56Z,70.0,Charge 6
2025-12-28T00:13:57Z,70.0,Charge 6
2025-12-28T00:14:00Z,70.0,Charge 6
2025-12-28T00:14:03Z,70.0,Charge 6
