start time,end time,data source
2025-12-25T00:37:00Z,2025-12-25T00:47:00Z,Fitbit App
2025-12-25T00:59:00Z,2025-12-25T01:09:00Z,Fitbit App
2025-12-25T02:30:00Z,2025-12-25T02:40:00Z,Fitbit App
2025-12-25T02:50:00Z,2025-12-25T03:02:00Z,Fitbit App
2025-12-25T03:07:00Z,2025-12-25T03:18:00Z,Fitbit App
2025-12-25T03:35:00Z,2025-12-25T03:51:00Z,Fitbit App
2025-12-25T04:07:00Z,2025-12-25T04:30:00Z,Fitbit App
2025-12-25T04:31:00Z,2025-12-25T04:48:00Z,Fitbit App
2025-12-25T04:49:00Z,2025-12-25T05:08:00Z,Fitbit App
2025-12-25T05:09:00Z,2025-12-25T05:19:00Z,Fitbit App
2025-12-25T05:20:00Z,2025-12-25T05:43:00Z,Fitbit App
2025-12-25T05:57:00Z,2025-12-25T06:27:00Z,Fitbit App
2025-12-25T07:09:00Z,2025-12-25T07:55:00Z,Fitbit App
2025-12-25T12:39:00Z,2025-12-25T15:50:00Z,Fitbit App
2025-12-25T16:14:00Z,2025-12-25T16:43:00Z,Fitbit App
2025-12-25T17:21:00Z,2025-12-25T17:53:00Z,Fitbit App
2025-12-25T18:45:00Z,2025-12-25T19:06:00Z,Fitbit App
2025-12-25T19:07:00Z,2025-12-25T19:30:00Z,Fitbit App
2025-12-25T19:35:00Z,2025-12-25T19:47:00Z,Fitbit App
2025-12-25T20:02:00Z,2025-12-25T20:12:00Z,Fitbit App
2025-12-25T20:26:00Z,2025-12-25T21:03:00Z,Fitbit App
2025-12-25T21:31:00Z,2025-12-25T21:46:00Z,Fitbit App
2025-12-25T21:51:00Z,2025-12-25T22:01:00Z,Fitbit App
2025-12-25T23:42:00Z,2025-12-26T00:56:00Z,Fitbit App
