timestamp,distance,data source
2025-08-17T22:51:00Z,31.20,Charge 6
2025-08-17T22:52:00Z,12.30,Charge 6
2025-08-17T22:56:00Z,18.80,Charge 6
2025-08-17T22:57:00Z,7.20,Charge 6
2025-08-17T22:58:00Z,6.50,Charge 6
2025-08-17T23:04:00Z,5.80,Charge 6
2025-08-17T23:06:00Z,9.40,Charge 6
2025-08-17T23:10:00Z,4.30,Charge 6
2025-08-17T23:12:00Z,10.80,Charge 6
2025-08-17T23:13:00Z,21.70,Charge 6
2025-08-17T23:14:00Z,10.10,Charge 6
2025-08-17T23:15:00Z,5.00,Charge 6
2025-08-17T23:16:00Z,14.50,Charge 6
2025-08-17T23:17:00Z,5.00,Charge 6
2025-08-17T23:22:00Z,5.80,Charge 6
2025-08-17T23:29:00Z,31.90,Charge 6
2025-08-17T23:30:00Z,15.20,Charge 6
2025-08-17T23:37:00Z,15.20,Charge 6
2025-08-17T23:38:00Z,23.20,Charge 6
2025-08-17T23:40:00Z,7.20,Charge 6
2025-08-17T23:41:00Z,8.70,Charge 6
2025-08-17T23:42:00Z,34.10,Charge 6
2025-08-17T23:43:00Z,21.80,Charge 6
2025-08-17T23:44:00Z,29.70,Charge 6
2025-08-17T23:45:00Z,13.00,Charge 6
2025-08-17T23:46:00Z,42.80,Charge 6
2025-08-17T23:47:00Z,51.50,Charge 6
2025-08-17T23:50:00Z,28.30,Charge 6
2025-08-17T23:51:00Z,17.40,Charge 6
2025-08-17T23:52:00Z,42.80,Charge 6
2025-08-17T23:53:00Z,1.40,Charge 6
2025-08-17T23:55:00Z,4.30,Charge 6
2025-08-18T00:04:00Z,10.10,Charge 6
2025-08-18T00:05:00Z,34.10,Charge 6
2025-08-18T00:06:00Z,49.40,Charge 6
2025-08-18T00:07:00Z,44.30,Charge 6
2025-08-18T00:08:00Z,50.10,Charge 6
2025-08-18T00:09:00Z,49.40,Charge 6
2025-08-18T00:10:00Z,39.20,Charge 6
2025-08-18T00:11:00Z,39.90,Charge 6
2025-08-18T00:12:00Z,56.60,Charge 6
2025-08-18T00:13:00Z,7.20,Charge 6
2025-08-18T00:14:00Z,23.90,Charge 6
2025-08-18T00:15:00Z,16.70,Charge 6
2025-08-18T00:16:00Z,10.80,Charge 6
2025-08-18T00:17:00Z,13.80,Charge 6
2025-08-18T00:18:00Z,4.30,Charge 6
2025-08-18T00:20:00Z,3.60,Charge 6
2025-08-18T00:23:00Z,15.20,Charge 6
2025-08-18T00:24:00Z,8.70,Charge 6
2025-08-18T00:25:00Z,21.00,Charge 6
2025-08-18T00:26:00Z,17.40,Charge 6
2025-08-18T00:30:00Z,24.70,Charge 6
2025-08-18T00:31:00Z,21.70,Charge 6
2025-08-18T00:32:00Z,21.80,Charge 6
2025-08-18T00:33:00Z,33.40,Charge 6
2025-08-18T00:34:00Z,23.20,Charge 6
2025-08-18T00:37:00Z,5.00,Charge 6
2025-08-18T00:38:00Z,10.80,Charge 6
2025-08-18T00:39:00Z,18.80,Charge 6
2025-08-18T00:40:00Z,18.80,Charge 6
2025-08-18T00:41:00Z,32.60,Charge 6
2025-08-18T00:46:00Z,7.90,Charge 6
2025-08-18T00:47:00Z,6.50,Charge 6
2025-08-18T00:48:00Z,14.50,Charge 6
2025-08-18T00:49:00Z,14.50,Charge 6
2025-08-18T00:50:00Z,8.70,Charge 6
2025-08-18T00:51:00Z,7.20,Charge 6
2025-08-18T00:52:00Z,31.20,Charge 6
2025-08-18T00:53:00Z,29.70,Charge 6
2025-08-18T00:54:00Z,24.70,Charge 6
2025-08-18T00:55:00Z,8.70,Charge 6
2025-08-18T00:56:00Z,26.80,Charge 6
2025-08-18T00:57:00Z,14.50,Charge 6
2025-08-18T00:58:00Z,18.80,Charge 6
2025-08-18T00:59:00Z,15.90,Charge 6
2025-08-18T01:00:00Z,5.00,Charge 6
2025-08-18T02:03:00Z,4.30,Charge 6
2025-08-18T02:04:00Z,20.30,Charge 6
2025-08-18T02:05:00Z,18.80,Charge 6
2025-08-18T02:06:00Z,16.70,Charge 6
2025-08-18T02:07:00Z,37.70,Charge 6
2025-08-18T02:08:00Z,26.80,Charge 6
2025-08-18T02:09:00Z,11.60,Charge 6
2025-08-18T02:10:00Z,11.60,Charge 6
2025-08-18T02:11:00Z,37.70,Charge 6
2025-08-18T02:12:00Z,42.10,Charge 6
2025-08-18T02:13:00Z,30.50,Charge 6
2025-08-18T02:14:00Z,38.50,Charge 6
2025-08-18T02:15:00Z,24.70,Charge 6
2025-08-18T02:16:00Z,23.90,Charge 6
2025-08-18T02:17:00Z,29.70,Charge 6
2025-08-18T02:18:00Z,15.20,Charge 6
2025-08-18T02:19:00Z,34.80,Charge 6
2025-08-18T02:20:00Z,13.80,Charge 6
2025-08-18T02:21:00Z,18.80,Charge 6
2025-08-18T02:22:00Z,49.40,Charge 6
2025-08-18T02:23:00Z,50.80,Charge 6
2025-08-18T02:24:00Z,24.70,Charge 6
2025-08-18T02:25:00Z,3.60,Charge 6
2025-08-18T02:35:00Z,14.50,Charge 6
2025-08-18T02:36:00Z,9.40,Charge 6
2025-08-18T02:39:00Z,9.40,Charge 6
2025-08-18T02:42:00Z,10.10,Charge 6
2025-08-18T03:03:00Z,7.90,Charge 6
2025-08-18T03:29:00Z,15.90,Charge 6
2025-08-18T03:30:00Z,5.80,Charge 6
2025-08-18T03:31:00Z,18.10,Charge 6
2025-08-18T03:33:00Z,71.20,Charge 6
2025-08-18T03:34:00Z,77.00,Charge 6
2025-08-18T03:35:00Z,66.90,Charge 6
2025-08-18T03:36:00Z,78.80,Charge 6
2025-08-18T03:37:00Z,76.10,Charge 6
2025-08-18T03:38:00Z,75.40,Charge 6
2025-08-18T03:39:00Z,71.60,Charge 6
2025-08-18T03:40:00Z,76.30,Charge 6
2025-08-18T03:41:00Z,65.00,Charge 6
2025-08-18T03:42:00Z,55.60,Charge 6
2025-08-18T03:44:00Z,2.90,Charge 6
2025-08-18T03:46:00Z,10.90,Charge 6
2025-08-18T03:48:00Z,53.90,Charge 6
2025-08-18T03:49:00Z,75.70,Charge 6
2025-08-18T03:50:00Z,73.30,Charge 6
2025-08-18T03:51:00Z,77.70,Charge 6
2025-08-18T03:52:00Z,75.80,Charge 6
2025-08-18T03:53:00Z,78.00,Charge 6
2025-08-18T03:54:00Z,77.50,Charge 6
2025-08-18T03:55:00Z,76.60,Charge 6
2025-08-18T03:56:00Z,41.60,Charge 6
2025-08-18T03:57:00Z,31.20,Charge 6
2025-08-18T03:58:00Z,15.20,Charge 6
2025-08-18T04:00:00Z,7.20,Charge 6
2025-08-18T04:01:00Z,13.00,Charge 6
2025-08-18T04:02:00Z,10.10,Charge 6
2025-08-18T04:18:00Z,5.00,Charge 6
2025-08-18T04:19:00Z,2.90,Charge 6
2025-08-18T04:49:00Z,5.80,Charge 6
2025-08-18T04:50:00Z,19.60,Charge 6
2025-08-18T04:51:00Z,22.50,Charge 6
2025-08-18T04:52:00Z,27.60,Charge 6
2025-08-18T04:53:00Z,8.70,Charge 6
2025-08-18T04:54:00Z,10.10,Charge 6
2025-08-18T04:56:00Z,5.00,Charge 6
2025-08-18T05:05:00Z,4.30,Charge 6
2025-08-18T05:31:00Z,10.10,Charge 6
2025-08-18T05:32:00Z,30.50,Charge 6
2025-08-18T05:51:00Z,14.50,Charge 6
2025-08-18T05:52:00Z,7.20,Charge 6
2025-08-18T05:57:00Z,11.60,Charge 6
2025-08-18T05:58:00Z,13.00,Charge 6
2025-08-18T05:59:00Z,9.40,Charge 6
2025-08-18T06:11:00Z,15.90,Charge 6
2025-08-18T06:13:00Z,9.40,Charge 6
2025-08-18T06:14:00Z,5.00,Charge 6
2025-08-18T06:15:00Z,7.90,Charge 6
2025-08-18T06:16:00Z,5.80,Charge 6
2025-08-18T06:18:00Z,14.50,Charge 6
2025-08-18T06:19:00Z,15.90,Charge 6
2025-08-18T06:20:00Z,13.80,Charge 6
2025-08-18T06:21:00Z,28.30,Charge 6
2025-08-18T06:22:00Z,5.80,Charge 6
2025-08-18T08:37:00Z,21.00,Charge 6
2025-08-18T08:38:00Z,10.80,Charge 6
2025-08-18T10:18:00Z,13.00,Charge 6
2025-08-18T10:48:00Z,8.70,Charge 6
2025-08-18T10:49:00Z,2.10,Charge 6
2025-08-18T10:56:00Z,7.20,Charge 6
2025-08-18T15:01:00Z,3.60,Charge 6
2025-08-18T15:02:00Z,26.10,Charge 6
2025-08-18T15:03:00Z,24.70,Charge 6
2025-08-18T15:04:00Z,31.20,Charge 6
2025-08-18T15:05:00Z,7.20,Charge 6
2025-08-18T15:06:00Z,1.40,Charge 6
2025-08-18T15:07:00Z,15.20,Charge 6
2025-08-18T15:09:00Z,7.20,Charge 6
2025-08-18T15:13:00Z,4.30,Charge 6
2025-08-18T15:15:00Z,18.80,Charge 6
2025-08-18T15:16:00Z,7.90,Charge 6
2025-08-18T15:17:00Z,6.50,Charge 6
2025-08-18T15:18:00Z,21.80,Charge 6
2025-08-18T15:19:00Z,5.80,Charge 6
2025-08-18T15:20:00Z,8.70,Charge 6
2025-08-18T15:21:00Z,10.10,Charge 6
2025-08-18T15:36:00Z,10.90,Charge 6
2025-08-18T15:37:00Z,7.90,Charge 6
2025-08-18T15:38:00Z,8.00,Charge 6
2025-08-18T15:44:00Z,14.50,Charge 6
2025-08-18T16:04:00Z,5.00,Charge 6
2025-08-18T16:05:00Z,46.50,Charge 6
2025-08-18T16:06:00Z,54.40,Charge 6
2025-08-18T16:07:00Z,49.40,Charge 6
2025-08-18T16:08:00Z,63.90,Charge 6
2025-08-18T16:09:00Z,74.80,Charge 6
2025-08-18T16:10:00Z,38.50,Charge 6
2025-08-18T16:11:00Z,73.30,Charge 6
2025-08-18T16:12:00Z,74.10,Charge 6
2025-08-18T16:13:00Z,27.60,Charge 6
2025-08-18T16:28:00Z,34.80,Charge 6
2025-08-18T16:39:00Z,5.00,Charge 6
2025-08-18T17:03:00Z,13.80,Charge 6
2025-08-18T17:04:00Z,18.80,Charge 6
2025-08-18T18:28:00Z,18.10,Charge 6
2025-08-18T18:35:00Z,26.80,Charge 6
2025-08-18T18:37:00Z,23.20,Charge 6
2025-08-18T19:12:00Z,9.40,Charge 6
2025-08-18T19:13:00Z,61.00,Charge 6
2025-08-18T19:14:00Z,47.20,Charge 6
2025-08-18T19:15:00Z,84.20,Charge 6
2025-08-18T19:16:00Z,84.20,Charge 6
2025-08-18T19:17:00Z,81.30,Charge 6
2025-08-18T19:18:00Z,81.30,Charge 6
2025-08-18T19:19:00Z,80.60,Charge 6
2025-08-18T19:20:00Z,79.90,Charge 6
2025-08-18T19:21:00Z,47.20,Charge 6
2025-08-18T19:22:00Z,5.80,Charge 6
2025-08-18T19:23:00Z,21.00,Charge 6
2025-08-18T19:24:00Z,71.90,Charge 6
2025-08-18T19:25:00Z,15.90,Charge 6
2025-08-18T19:29:00Z,10.80,Charge 6
2025-08-18T20:24:00Z,4.30,Charge 6
2025-08-18T20:38:00Z,5.00,Charge 6
2025-08-18T20:39:00Z,66.80,Charge 6
2025-08-18T20:40:00Z,78.40,Charge 6
2025-08-18T20:41:00Z,80.60,Charge 6
2025-08-18T20:42:00Z,85.00,Charge 6
2025-08-18T20:43:00Z,86.40,Charge 6
2025-08-18T20:44:00Z,87.10,Charge 6
2025-08-18T20:45:00Z,13.00,Charge 6
2025-08-18T20:46:00Z,66.80,Charge 6
2025-08-18T20:47:00Z,47.20,Charge 6
2025-08-18T20:48:00Z,49.40,Charge 6
2025-08-18T20:49:00Z,63.20,Charge 6
2025-08-18T20:50:00Z,44.30,Charge 6
2025-08-18T20:51:00Z,10.80,Charge 6
2025-08-18T20:55:00Z,2.90,Charge 6
2025-08-18T20:56:00Z,7.20,Charge 6
2025-08-18T20:58:00Z,5.00,Charge 6
2025-08-18T20:59:00Z,11.60,Charge 6
2025-08-18T21:00:00Z,13.80,Charge 6
2025-08-18T21:02:00Z,9.40,Charge 6
2025-08-18T21:03:00Z,5.00,Charge 6
2025-08-18T21:05:00Z,4.30,Charge 6
2025-08-18T21:06:00Z,10.10,Charge 6
2025-08-18T21:07:00Z,13.00,Charge 6
2025-08-18T21:08:00Z,5.00,Charge 6
2025-08-18T21:09:00Z,18.10,Charge 6
2025-08-18T21:12:00Z,14.50,Charge 6
2025-08-18T21:13:00Z,6.50,Charge 6
2025-08-18T21:14:00Z,5.00,Charge 6
2025-08-18T21:16:00Z,12.30,Charge 6
2025-08-18T21:17:00Z,6.50,Charge 6
2025-08-18T21:21:00Z,13.80,Charge 6
2025-08-18T21:22:00Z,0.70,Charge 6
2025-08-18T21:31:00Z,18.80,Charge 6
2025-08-18T21:32:00Z,6.50,Charge 6
2025-08-18T21:33:00Z,7.90,Charge 6
2025-08-18T21:34:00Z,2.90,Charge 6
2025-08-18T21:35:00Z,9.40,Charge 6
2025-08-18T21:37:00Z,19.60,Charge 6
2025-08-18T21:38:00Z,6.50,Charge 6
2025-08-18T21:44:00Z,2.90,Charge 6
2025-08-18T21:45:00Z,21.00,Charge 6
2025-08-18T21:46:00Z,5.00,Charge 6
2025-08-18T21:47:00Z,23.20,Charge 6
2025-08-18T21:48:00Z,45.00,Charge 6
2025-08-18T21:49:00Z,54.50,Charge 6
2025-08-18T21:50:00Z,49.40,Charge 6
2025-08-18T21:51:00Z,68.20,Charge 6
2025-08-18T21:52:00Z,53.70,Charge 6
2025-08-18T21:53:00Z,19.60,Charge 6
2025-08-18T22:12:00Z,4.30,Charge 6
2025-08-18T22:13:00Z,6.50,Charge 6
2025-08-18T22:20:00Z,10.80,Charge 6
2025-08-18T22:21:00Z,6.50,Charge 6
2025-08-18T22:30:00Z,16.70,Charge 6
2025-08-18T22:51:00Z,15.90,Charge 6
2025-08-18T22:52:00Z,22.50,Charge 6
2025-08-18T22:53:00Z,15.90,Charge 6
2025-08-18T22:54:00Z,18.80,Charge 6
2025-08-18T22:55:00Z,0.70,Charge 6
2025-08-18T22:56:00Z,45.00,Charge 6
2025-08-18T22:57:00Z,68.20,Charge 6
2025-08-18T22:58:00Z,82.80,Charge 6
2025-08-18T22:59:00Z,78.40,Charge 6
2025-08-18T23:00:00Z,65.30,Charge 6
2025-08-18T23:01:00Z,7.90,Charge 6
2025-08-18T23:02:00Z,15.90,Charge 6
2025-08-18T23:09:00Z,7.50,Charge 6
2025-08-18T23:10:00Z,19.50,Charge 6
2025-08-18T23:11:00Z,0.70,Charge 6
2025-08-18T23:16:00Z,1.40,Charge 6
2025-08-18T23:17:00Z,1.70,Charge 6
2025-08-18T23:18:00Z,4.00,Charge 6
2025-08-18T23:20:00Z,9.40,Charge 6
2025-08-18T23:21:00Z,4.10,Charge 6
2025-08-18T23:23:00Z,2.60,Charge 6
2025-08-18T23:24:00Z,2.80,Charge 6
2025-08-18T23:25:00Z,4.60,Charge 6
2025-08-18T23:27:00Z,0.10,Charge 6
2025-08-18T23:28:00Z,1.30,Charge 6
2025-08-18T23:29:00Z,1.40,Charge 6
2025-08-18T23:30:00Z,1.70,Charge 6
2025-08-18T23:35:00Z,9.00,Charge 6
2025-08-18T23:36:00Z,16.00,Charge 6
2025-08-18T23:38:00Z,1.40,Charge 6
2025-08-18T23:41:00Z,5.20,Charge 6
2025-08-18T23:42:00Z,2.90,Charge 6
2025-08-18T23:47:00Z,1.70,Charge 6
2025-08-18T23:49:00Z,12.70,Charge 6
2025-08-18T23:50:00Z,13.50,Charge 6
2025-08-18T23:51:00Z,6.90,Charge 6
2025-08-18T23:52:00Z,7.00,Charge 6
2025-08-18T23:53:00Z,14.90,Charge 6
2025-08-18T23:54:00Z,5.20,Charge 6
2025-08-18T23:56:00Z,11.00,Charge 6
2025-08-18T23:57:00Z,6.80,Charge 6
2025-08-18T23:58:00Z,11.10,Charge 6
2025-08-18T23:59:00Z,3.30,Charge 6
2025-08-19T00:00:00Z,1.60,Charge 6
2025-08-19T00:03:00Z,1.70,Charge 6
2025-08-19T00:04:00Z,2.10,Charge 6
2025-08-19T00:05:00Z,6.80,Charge 6
2025-08-19T00:10:00Z,6.00,Charge 6
2025-08-19T00:11:00Z,1.40,Charge 6
2025-08-19T00:12:00Z,10.60,Charge 6
2025-08-19T00:14:00Z,1.70,Charge 6
2025-08-19T00:15:00Z,1.40,Charge 6
2025-08-19T00:16:00Z,3.30,Charge 6
2025-08-19T00:17:00Z,1.40,Charge 6
2025-08-19T00:18:00Z,38.30,Charge 6
2025-08-19T00:19:00Z,55.90,Charge 6
2025-08-19T00:20:00Z,69.70,Charge 6
2025-08-19T00:21:00Z,61.60,Charge 6
2025-08-19T00:22:00Z,48.50,Charge 6
2025-08-19T00:25:00Z,21.30,Charge 6
2025-08-19T00:26:00Z,1.40,Charge 6
2025-08-19T00:27:00Z,37.30,Charge 6
2025-08-19T00:28:00Z,76.90,Charge 6
2025-08-19T00:29:00Z,74.70,Charge 6
2025-08-19T00:30:00Z,44.50,Charge 6
2025-08-19T00:32:00Z,10.20,Charge 6
2025-08-19T00:33:00Z,30.50,Charge 6
2025-08-19T00:34:00Z,58.80,Charge 6
2025-08-19T00:36:00Z,5.80,Charge 6
2025-08-19T00:39:00Z,8.70,Charge 6
2025-08-19T01:08:00Z,4.30,Charge 6
2025-08-19T01:24:00Z,4.30,Charge 6
2025-08-19T02:19:00Z,2.90,Charge 6
2025-08-19T02:29:00Z,10.10,Charge 6
2025-08-19T02:31:00Z,33.40,Charge 6
2025-08-19T02:32:00Z,30.50,Charge 6
2025-08-19T02:34:00Z,40.60,Charge 6
2025-08-19T02:35:00Z,64.60,Charge 6
2025-08-19T02:36:00Z,74.80,Charge 6
2025-08-19T02:37:00Z,71.20,Charge 6
2025-08-19T02:38:00Z,39.20,Charge 6
2025-08-19T02:39:00Z,37.70,Charge 6
2025-08-19T02:40:00Z,53.70,Charge 6
2025-08-19T02:41:00Z,58.10,Charge 6
2025-08-19T02:42:00Z,61.00,Charge 6
2025-08-19T02:43:00Z,50.80,Charge 6
2025-08-19T02:44:00Z,64.60,Charge 6
2025-08-19T02:45:00Z,37.70,Charge 6
2025-08-19T02:46:00Z,17.40,Charge 6
2025-08-19T02:47:00Z,10.10,Charge 6
2025-08-19T02:49:00Z,10.10,Charge 6
2025-08-19T02:50:00Z,5.80,Charge 6
2025-08-19T02:51:00Z,7.20,Charge 6
2025-08-19T02:54:00Z,5.80,Charge 6
2025-08-19T02:55:00Z,13.80,Charge 6
2025-08-19T02:57:00Z,5.80,Charge 6
2025-08-19T02:58:00Z,7.20,Charge 6
2025-08-19T03:04:00Z,18.80,Charge 6
2025-08-19T03:05:00Z,12.30,Charge 6
2025-08-19T03:07:00Z,8.70,Charge 6
2025-08-19T03:08:00Z,13.80,Charge 6
2025-08-19T03:09:00Z,2.90,Charge 6
2025-08-19T03:10:00Z,5.00,Charge 6
2025-08-19T03:12:00Z,5.00,Charge 6
2025-08-19T03:15:00Z,7.20,Charge 6
2025-08-19T03:16:00Z,3.60,Charge 6
2025-08-19T03:17:00Z,21.80,Charge 6
2025-08-19T03:18:00Z,7.20,Charge 6
2025-08-19T03:20:00Z,6.50,Charge 6
2025-08-19T03:21:00Z,6.50,Charge 6
2025-08-19T03:22:00Z,2.90,Charge 6
2025-08-19T03:23:00Z,3.60,Charge 6
2025-08-19T03:26:00Z,12.30,Charge 6
2025-08-19T03:27:00Z,5.00,Charge 6
2025-08-19T03:28:00Z,8.70,Charge 6
2025-08-19T03:30:00Z,4.30,Charge 6
2025-08-19T03:34:00Z,18.80,Charge 6
2025-08-19T03:36:00Z,14.50,Charge 6
2025-08-19T03:44:00Z,17.40,Charge 6
2025-08-19T03:49:00Z,5.00,Charge 6
2025-08-19T04:05:00Z,2.90,Charge 6
2025-08-19T04:09:00Z,15.20,Charge 6
2025-08-19T04:10:00Z,2.90,Charge 6
2025-08-19T04:20:00Z,4.30,Charge 6
2025-08-19T04:28:00Z,3.60,Charge 6
2025-08-19T04:29:00Z,4.30,Charge 6
2025-08-19T04:35:00Z,23.90,Charge 6
2025-08-19T04:36:00Z,22.50,Charge 6
2025-08-19T04:37:00Z,8.70,Charge 6
2025-08-19T04:38:00Z,5.00,Charge 6
2025-08-19T04:40:00Z,7.20,Charge 6
2025-08-19T04:41:00Z,10.10,Charge 6
2025-08-19T04:44:00Z,15.20,Charge 6
2025-08-19T04:46:00Z,18.10,Charge 6
2025-08-19T04:47:00Z,10.80,Charge 6
2025-08-19T04:58:00Z,13.00,Charge 6
2025-08-19T04:59:00Z,18.10,Charge 6
2025-08-19T05:00:00Z,16.70,Charge 6
2025-08-19T05:01:00Z,7.90,Charge 6
2025-08-19T05:03:00Z,11.60,Charge 6
2025-08-19T05:04:00Z,29.70,Charge 6
2025-08-19T05:06:00Z,4.30,Charge 6
2025-08-19T05:07:00Z,5.80,Charge 6
2025-08-19T05:09:00Z,5.80,Charge 6
2025-08-19T05:12:00Z,13.00,Charge 6
2025-08-19T05:13:00Z,61.00,Charge 6
2025-08-19T05:14:00Z,63.70,Charge 6
2025-08-19T05:15:00Z,78.00,Charge 6
2025-08-19T05:16:00Z,78.80,Charge 6
2025-08-19T05:17:00Z,76.50,Charge 6
2025-08-19T05:18:00Z,76.10,Charge 6
2025-08-19T05:19:00Z,79.00,Charge 6
2025-08-19T05:20:00Z,77.70,Charge 6
2025-08-19T05:21:00Z,12.50,Charge 6
2025-08-19T05:23:00Z,26.50,Charge 6
2025-08-19T05:24:00Z,66.00,Charge 6
2025-08-19T05:25:00Z,77.00,Charge 6
2025-08-19T05:26:00Z,76.30,Charge 6
2025-08-19T05:27:00Z,75.70,Charge 6
2025-08-19T05:28:00Z,77.20,Charge 6
2025-08-19T05:29:00Z,78.40,Charge 6
2025-08-19T05:30:00Z,78.40,Charge 6
2025-08-19T05:31:00Z,69.70,Charge 6
2025-08-19T05:32:00Z,25.40,Charge 6
2025-08-19T05:35:00Z,3.60,Charge 6
2025-08-19T05:36:00Z,12.30,Charge 6
2025-08-19T05:49:00Z,5.80,Charge 6
2025-08-19T05:50:00Z,3.60,Charge 6
2025-08-19T05:56:00Z,13.80,Charge 6
2025-08-19T06:00:00Z,18.10,Charge 6
2025-08-19T06:01:00Z,12.30,Charge 6
2025-08-19T06:40:00Z,3.60,Charge 6
2025-08-19T06:41:00Z,5.00,Charge 6
2025-08-19T10:35:00Z,2.90,Charge 6
2025-08-19T12:57:00Z,9.40,Charge 6
2025-08-19T12:59:00Z,5.80,Charge 6
2025-08-19T13:25:00Z,4.30,Charge 6
2025-08-19T14:50:00Z,5.80,Charge 6
2025-08-19T15:31:00Z,5.80,Charge 6
2025-08-19T15:50:00Z,19.60,Charge 6
2025-08-19T15:51:00Z,10.10,Charge 6
2025-08-19T15:52:00Z,7.90,Charge 6
2025-08-19T15:53:00Z,11.60,Charge 6
2025-08-19T15:54:00Z,10.80,Charge 6
2025-08-19T16:02:00Z,16.70,Charge 6
2025-08-19T16:03:00Z,10.10,Charge 6
2025-08-19T16:06:00Z,2.90,Charge 6
2025-08-19T16:07:00Z,5.80,Charge 6
2025-08-19T16:08:00Z,14.50,Charge 6
2025-08-19T16:13:00Z,9.40,Charge 6
2025-08-19T16:18:00Z,4.30,Charge 6
2025-08-19T16:20:00Z,2.90,Charge 6
2025-08-19T16:25:00Z,7.20,Charge 6
2025-08-19T16:26:00Z,15.90,Charge 6
2025-08-19T16:27:00Z,18.10,Charge 6
2025-08-19T16:28:00Z,21.00,Charge 6
2025-08-19T16:29:00Z,18.80,Charge 6
2025-08-19T16:30:00Z,26.80,Charge 6
2025-08-19T16:32:00Z,10.90,Charge 6
2025-08-19T16:33:00Z,11.60,Charge 6
2025-08-19T16:37:00Z,3.60,Charge 6
2025-08-19T16:48:00Z,7.20,Charge 6
2025-08-19T17:37:00Z,13.80,Charge 6
2025-08-19T17:38:00Z,25.40,Charge 6
2025-08-19T17:39:00Z,18.80,Charge 6
2025-08-19T17:40:00Z,45.70,Charge 6
2025-08-19T17:41:00Z,68.30,Charge 6
2025-08-19T17:42:00Z,68.20,Charge 6
2025-08-19T17:43:00Z,71.90,Charge 6
2025-08-19T17:44:00Z,70.40,Charge 6
2025-08-19T17:45:00Z,73.30,Charge 6
2025-08-19T17:46:00Z,79.90,Charge 6
2025-08-19T17:47:00Z,61.70,Charge 6
2025-08-19T17:48:00Z,28.30,Charge 6
2025-08-19T18:06:00Z,21.00,Charge 6
2025-08-19T18:07:00Z,8.70,Charge 6
2025-08-19T18:51:00Z,18.10,Charge 6
2025-08-19T18:53:00Z,29.00,Charge 6
2025-08-19T19:24:00Z,15.20,Charge 6
2025-08-19T19:25:00Z,79.10,Charge 6
2025-08-19T19:26:00Z,65.30,Charge 6
2025-08-19T19:27:00Z,35.60,Charge 6
2025-08-19T19:28:00Z,37.70,Charge 6
2025-08-19T19:29:00Z,73.30,Charge 6
2025-08-19T19:30:00Z,83.50,Charge 6
2025-08-19T19:31:00Z,2.90,Charge 6
2025-08-19T19:56:00Z,5.80,Charge 6
2025-08-19T20:36:00Z,40.60,Charge 6
2025-08-19T20:37:00Z,66.10,Charge 6
2025-08-19T20:38:00Z,74.80,Charge 6
2025-08-19T20:39:00Z,42.80,Charge 6
2025-08-19T20:40:00Z,6.50,Charge 6
2025-08-19T20:42:00Z,20.30,Charge 6
2025-08-19T20:44:00Z,61.70,Charge 6
2025-08-19T20:45:00Z,61.70,Charge 6
2025-08-19T20:46:00Z,62.40,Charge 6
2025-08-19T20:47:00Z,51.50,Charge 6
2025-08-19T20:48:00Z,41.40,Charge 6
2025-08-19T20:52:00Z,26.80,Charge 6
2025-08-19T20:53:00Z,9.40,Charge 6
2025-08-19T20:55:00Z,7.90,Charge 6
2025-08-19T20:56:00Z,2.90,Charge 6
2025-08-19T20:57:00Z,8.70,Charge 6
2025-08-19T20:59:00Z,18.10,Charge 6
2025-08-19T21:00:00Z,13.80,Charge 6
2025-08-19T21:04:00Z,8.70,Charge 6
2025-08-19T21:07:00Z,10.10,Charge 6
2025-08-19T21:08:00Z,32.60,Charge 6
2025-08-19T21:09:00Z,31.20,Charge 6
2025-08-19T21:11:00Z,30.50,Charge 6
2025-08-19T21:12:00Z,9.40,Charge 6
2025-08-19T21:14:00Z,4.30,Charge 6
2025-08-19T21:15:00Z,21.00,Charge 6
2025-08-19T21:16:00Z,8.70,Charge 6
2025-08-19T21:17:00Z,8.70,Charge 6
2025-08-19T21:18:00Z,10.10,Charge 6
2025-08-19T21:19:00Z,5.80,Charge 6
2025-08-19T21:25:00Z,23.20,Charge 6
2025-08-19T21:26:00Z,27.60,Charge 6
2025-08-19T21:27:00Z,2.90,Charge 6
2025-08-19T21:29:00Z,4.30,Charge 6
2025-08-19T21:37:00Z,4.30,Charge 6
2025-08-19T21:38:00Z,6.50,Charge 6
2025-08-19T21:41:00Z,10.10,Charge 6
2025-08-19T21:48:00Z,5.00,Charge 6
2025-08-19T21:49:00Z,8.70,Charge 6
2025-08-19T21:51:00Z,47.20,Charge 6
2025-08-19T21:52:00Z,47.90,Charge 6
2025-08-19T21:53:00Z,52.30,Charge 6
2025-08-19T21:54:00Z,45.00,Charge 6
2025-08-19T21:55:00Z,69.70,Charge 6
2025-08-19T21:56:00Z,42.80,Charge 6
2025-08-19T21:57:00Z,38.50,Charge 6
2025-08-19T21:58:00Z,13.00,Charge 6
2025-08-19T21:59:00Z,7.20,Charge 6
2025-08-19T22:00:00Z,22.50,Charge 6
2025-08-19T22:19:00Z,14.50,Charge 6
2025-08-19T22:36:00Z,7.20,Charge 6
2025-08-19T22:45:00Z,4.30,Charge 6
2025-08-19T22:52:00Z,15.90,Charge 6
2025-08-19T22:53:00Z,18.10,Charge 6
2025-08-19T22:54:00Z,54.40,Charge 6
2025-08-19T22:55:00Z,69.70,Charge 6
2025-08-19T22:56:00Z,30.50,Charge 6
