start time,end time,data source
2025-10-28T01:26:00Z,2025-10-28T01:46:00Z,Fitbit App
2025-10-28T02:20:00Z,2025-10-28T02:39:00Z,Fitbit App
2025-10-28T03:37:00Z,2025-10-28T03:49:00Z,Fitbit App
2025-10-28T04:18:00Z,2025-10-28T04:52:00Z,Fitbit App
2025-10-28T04:53:00Z,2025-10-28T05:07:00Z,Fitbit App
2025-10-28T05:08:00Z,2025-10-28T05:24:00Z,Fitbit App
2025-10-28T05:28:00Z,2025-10-28T05:40:00Z,Fitbit App
2025-10-28T05:46:00Z,2025-10-28T05:56:00Z,Fitbit App
2025-10-28T05:57:00Z,2025-10-28T07:00:00Z,Fitbit App
2025-10-28T07:00:00Z,2025-10-28T07:52:00Z,Fitbit App
2025-10-28T07:57:00Z,2025-10-28T08:10:00Z,Fitbit App
2025-10-28T13:59:00Z,2025-10-28T14:27:00Z,Fitbit App
2025-10-28T15:05:00Z,2025-10-28T16:12:00Z,Fitbit App
2025-10-28T16:26:00Z,2025-10-28T17:11:00Z,Fitbit App
2025-10-28T17:16:00Z,2025-10-28T17:42:00Z,Fitbit App
2025-10-28T18:01:00Z,2025-10-28T19:22:00Z,Fitbit App
2025-10-28T19:32:00Z,2025-10-28T20:45:00Z,Fitbit App
2025-10-28T21:41:00Z,2025-10-28T22:06:00Z,Fitbit App
2025-10-28T22:12:00Z,2025-10-28T22:23:00Z,Fitbit App
2025-10-28T23:17:00Z,2025-10-28T23:34:00Z,Fitbit App
