start time,end time,data source
2026-01-12T01:28:00Z,2026-01-12T01:57:00Z,Fitbit App
2026-01-12T01:58:00Z,2026-01-12T02:10:00Z,Fitbit App
2026-01-12T02:31:00Z,2026-01-12T02:43:00Z,Fitbit App
2026-01-12T03:31:00Z,2026-01-12T03:46:00Z,Fitbit App
2026-01-12T03:50:00Z,2026-01-12T04:19:00Z,Fitbit App
2026-01-12T05:24:00Z,2026-01-12T07:21:00Z,Fitbit App
2026-01-12T07:28:00Z,2026-01-12T08:00:00Z,Fitbit App
2026-01-12T08:09:00Z,2026-01-12T08:27:00Z,Fitbit App
2026-01-12T08:28:00Z,2026-01-12T08:40:00Z,Fitbit App
2026-01-12T15:04:00Z,2026-01-12T15:43:00Z,Fitbit App
2026-01-12T15:59:00Z,2026-01-12T17:13:00Z,Fitbit App
2026-01-12T17:19:00Z,2026-01-12T17:38:00Z,Fitbit App
2026-01-12T17:47:00Z,2026-01-12T18:01:00Z,Fitbit App
2026-01-12T18:02:00Z,2026-01-12T18:22:00Z,Fitbit App
2026-01-12T18:34:00Z,2026-01-12T18:48:00Z,Fitbit App
2026-01-12T19:00:00Z,2026-01-12T20:03:00Z,Fitbit App
2026-01-12T20:33:00Z,2026-01-12T20:58:00Z,Fitbit App
2026-01-12T21:13:00Z,2026-01-12T23:10:00Z,Fitbit App
2026-01-12T23:24:00Z,2026-01-12T23:34:00Z,Fitbit App
