start time,end time,data source
2026-01-06T00:02:00Z,2026-01-06T00:28:00Z,Fitbit App
2026-01-06T00:36:00Z,2026-01-06T02:08:00Z,Fitbit App
2026-01-06T02:32:00Z,2026-01-06T03:00:00Z,Fitbit App
2026-01-06T03:14:00Z,2026-01-06T03:24:00Z,Fitbit App
2026-01-06T05:27:00Z,2026-01-06T05:41:00Z,Fitbit App
2026-01-06T06:30:00Z,2026-01-06T06:54:00Z,Fitbit App
2026-01-06T07:30:00Z,2026-01-06T08:00:00Z,Fitbit App
2026-01-06T15:32:00Z,2026-01-06T15:47:00Z,Fitbit App
2026-01-06T16:33:00Z,2026-01-06T17:17:00Z,Fitbit App
2026-01-06T17:25:00Z,2026-01-06T17:40:00Z,Fitbit App
2026-01-06T17:47:00Z,2026-01-06T18:02:00Z,Fitbit App
2026-01-06T18:38:00Z,2026-01-06T19:01:00Z,Fitbit App
2026-01-06T19:19:00Z,2026-01-06T19:43:00Z,Fitbit App
2026-01-06T19:44:00Z,2026-01-06T20:05:00Z,Fitbit App
2026-01-06T20:06:00Z,2026-01-06T20:16:00Z,Fitbit App
2026-01-06T20:29:00Z,2026-01-06T21:53:00Z,Fitbit App
2026-01-06T23:06:00Z,2026-01-06T23:32:00Z,Fitbit App
2026-01-06T23:47:00Z,2026-01-07T00:00:00Z,Fitbit App
