timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-10-22T03:06:22Z,0,0,0,Charge 6
2025-10-22T03:06:23Z,0,0,0,Charge 6
2025-10-22T03:06:24Z,0,0,0,Charge 6
2025-10-22T03:06:25Z,0,0,0,Charge 6
2025-10-22T03:06:26Z,0,0,0,Charge 6
2025-10-22T03:06:27Z,0,0,0,Charge 6
2025-10-22T03:06:28Z,0,0,0,Charge 6
2025-10-22T03:06:29Z,0,0,0,Charge 6
2025-10-22T03:06:30Z,0,0,0,Charge 6
2025-10-22T03:06:31Z,0,0,0,Charge 6
2025-10-22T03:06:32Z,0,0,0,Charge 6
2025-10-22T03:06:33Z,0,0,0,Charge 6
2025-10-22T03:06:34Z,0,0,0,Charge 6
2025-10-22T03:06:35Z,0,0,0,Charge 6
2025-10-22T03:06:36Z,0,0,0,Charge 6
2025-10-22T03:06:37Z,0,0,0,Charge 6
2025-10-22T03:06:38Z,0,0,0,Charge 6
2025-10-22T03:06:39Z,0,0,0,Charge 6
2025-10-22T03:06:40Z,0,0,0,Charge 6
2025-10-22T03:06:41Z,0,0,0,Charge 6
2025-10-22T03:06:42Z,0,0,0,Charge 6
2025-10-22T03:06:43Z,0,0,0,Charge 6
2025-10-22T03:06:44Z,0,0,0,Charge 6
2025-10-22T03:06:45Z,0,0,0,Charge 6
2025-10-22T03:06:46Z,0,0,0,Charge 6
2025-10-22T03:06:47Z,0,0,0,Charge 6
2025-10-22T03:06:48Z,0,0,0,Charge 6
2025-10-22T03:06:49Z,0,0,0,Charge 6
2025-10-22T03:06:50Z,0,0,0,Charge 6
2025-10-22T03:06:51Z,0,0,0,Charge 6
2025-10-22T03:06:52Z,0,0,0,Charge 6
2025-10-22T03:06:53Z,0,0,0,Charge 6
2025-10-22T03:06:54Z,0,0,0,Charge 6
2025-10-22T03:06:55Z,0,0,0,Charge 6
2025-10-22T03:06:56Z,0,0,0,Charge 6
2025-10-22T03:06:57Z,2,0,0,Charge 6
2025-10-22T03:06:58Z,2,0,0,Charge 6
2025-10-22T03:06:59Z,0,0,0,Charge 6
2025-10-22T03:07:00Z,0,0,0,Charge 6
2025-10-22T03:07:01Z,0,0,0,Charge 6
2025-10-22T03:07:02Z,0,0,0,Charge 6
2025-10-22T03:07:03Z,0,0,0,Charge 6
2025-10-22T03:07:04Z,0,0,0,Charge 6
2025-10-22T03:07:05Z,0,0,0,Charge 6
2025-10-22T03:07:06Z,0,0,0,Charge 6
2025-10-22T03:07:07Z,0,0,0,Charge 6
2025-10-22T03:07:08Z,0,0,0,Charge 6
2025-10-22T03:07:09Z,0,0,0,Charge 6
2025-10-22T03:07:10Z,0,0,0,Charge 6
2025-10-22T03:07:11Z,0,0,0,Charge 6
2025-10-22T03:07:12Z,0,0,0,Charge 6
2025-10-22T03:07:13Z,0,0,0,Charge 6
