timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-08-16T01:05:14Z,2,0,0,Charge 6
2025-08-16T01:05:15Z,2,0,0,Charge 6
2025-08-16T01:05:16Z,1,0,0,Charge 6
2025-08-16T01:05:17Z,2,100,0,Charge 6
2025-08-16T01:05:18Z,1,210,0,Charge 6
2025-08-16T01:05:19Z,0,290,0,Charge 6
2025-08-16T01:05:20Z,0,370,0,Charge 6
2025-08-16T01:05:21Z,0,420,0,Charge 6
2025-08-16T01:05:22Z,0,0,0,Charge 6
2025-08-16T01:05:23Z,0,0,0,Charge 6
2025-08-16T01:05:24Z,0,0,0,Charge 6
2025-08-16T01:05:25Z,0,0,0,Charge 6
2025-08-16T01:05:26Z,0,0,0,Charge 6
2025-08-16T01:05:27Z,0,0,0,Charge 6
2025-08-16T01:05:28Z,0,0,0,Charge 6
2025-08-16T01:05:29Z,0,0,0,Charge 6
2025-08-16T01:05:30Z,0,0,0,Charge 6
2025-08-16T01:05:31Z,0,0,0,Charge 6
2025-08-16T01:05:32Z,1,0,0,Charge 6
2025-08-16T01:05:33Z,3,110,0,Charge 6
2025-08-16T01:05:34Z,2,280,0,Charge 6
2025-08-16T01:05:35Z,2,450,0,Charge 6
2025-08-16T01:05:36Z,0,590,0,Charge 6
2025-08-16T01:05:37Z,0,700,0,Charge 6
2025-08-16T01:05:38Z,0,650,0,Charge 6
2025-08-16T01:05:39Z,1,0,0,Charge 6
2025-08-16T01:05:40Z,2,0,0,Charge 6
2025-08-16T01:05:41Z,2,290,0,Charge 6
2025-08-16T01:05:42Z,2,420,0,Charge 6
2025-08-16T01:05:43Z,2,560,0,Charge 6
2025-08-16T01:05:44Z,1,710,0,Charge 6
2025-08-16T01:05:45Z,2,890,0,Charge 6
2025-08-16T01:05:46Z,1,920,0,Charge 6
2025-08-16T01:05:47Z,2,960,0,Charge 6
2025-08-16T01:05:48Z,0,900,0,Charge 6
2025-08-16T01:05:49Z,0,850,0,Charge 6
2025-08-16T01:05:50Z,0,730,0,Charge 6
2025-08-16T01:05:51Z,0,0,0,Charge 6
2025-08-16T01:05:52Z,0,0,0,Charge 6
2025-08-16T01:05:53Z,0,0,0,Charge 6
2025-08-16T01:05:54Z,0,0,0,Charge 6
2025-08-16T01:05:55Z,0,0,0,Charge 6
2025-08-16T01:05:56Z,0,0,0,Charge 6
2025-08-16T01:05:57Z,0,0,0,Charge 6
2025-08-16T01:05:58Z,0,0,0,Charge 6
2025-08-16T01:05:59Z,0,0,0,Charge 6
2025-08-16T01:06:00Z,0,0,0,Charge 6
2025-08-16T01:06:01Z,2,0,0,Charge 6
2025-08-16T01:06:02Z,1,0,0,Charge 6
2025-08-16T01:06:03Z,0,0,0,Charge 6
2025-08-16T01:06:04Z,2,0,0,Charge 6
2025-08-16T01:06:05Z,1,0,0,Charge 6
2025-08-16T01:06:06Z,1,130,0,Charge 6
2025-08-16T01:06:07Z,2,300,0,Charge 6
2025-08-16T01:06:08Z,1,450,0,Charge 6
2025-08-16T01:06:09Z,2,640,0,Charge 6
2025-08-16T01:06:10Z,2,860,0,Charge 6
2025-08-16T01:06:11Z,1,900,0,Charge 6
2025-08-16T01:06:12Z,2,950,0,Charge 6
2025-08-16T01:06:13Z,1,970,0,Charge 6
2025-08-16T01:06:14Z,1,970,0,Charge 6
2025-08-16T01:06:15Z,1,930,0,Charge 6
2025-08-16T01:06:16Z,1,930,0,Charge 6
2025-08-16T01:06:17Z,2,1000,0,Charge 6
2025-08-16T01:06:18Z,2,1010,0,Charge 6
2025-08-16T01:06:19Z,1,1010,0,Charge 6
2025-08-16T01:06:20Z,2,1040,0,Charge 6
2025-08-16T01:06:21Z,1,1070,0,Charge 6
2025-08-16T01:06:22Z,1,1070,0,Charge 6
2025-08-16T01:06:23Z,2,1070,0,Charge 6
2025-08-16T01:06:24Z,2,1080,0,Charge 6
2025-08-16T01:06:25Z,2,1110,0,Charge 6
2025-08-16T01:06:26Z,1,1120,0,Charge 6
2025-08-16T01:06:27Z,2,1170,0,Charge 6
2025-08-16T01:06:28Z,2,1190,0,Charge 6
2025-08-16T01:06:29Z,1,1200,0,Charge 6
2025-08-16T01:06:30Z,1,1190,0,Charge 6
2025-08-16T01:06:31Z,0,1190,0,Charge 6
2025-08-16T01:06:32Z,1,1030,0,Charge 6
2025-08-16T01:06:33Z,2,0,0,Charge 6
2025-08-16T01:06:34Z,1,0,0,Charge 6
2025-08-16T01:06:35Z,2,0,0,Charge 6
2025-08-16T01:06:36Z,1,270,0,Charge 6
2025-08-16T01:06:37Z,2,420,0,Charge 6
2025-08-16T01:06:38Z,1,540,0,Charge 6
2025-08-16T01:06:39Z,1,690,0,Charge 6
2025-08-16T01:06:40Z,2,850,0,Charge 6
2025-08-16T01:06:41Z,1,890,0,Charge 6
2025-08-16T01:06:42Z,2,890,0,Charge 6
2025-08-16T01:06:43Z,1,920,0,Charge 6
2025-08-16T01:06:44Z,2,960,0,Charge 6
2025-08-16T01:06:45Z,1,960,0,Charge 6
2025-08-16T01:06:46Z,2,1050,0,Charge 6
2025-08-16T01:06:47Z,1,1040,0,Charge 6
2025-08-16T01:06:48Z,2,1070,0,Charge 6
2025-08-16T01:06:49Z,1,1070,0,Charge 6
2025-08-16T01:06:50Z,1,1080,0,Charge 6
2025-08-16T01:06:51Z,1,1070,0,Charge 6
2025-08-16T01:06:52Z,3,1080,0,Charge 6
2025-08-16T01:06:53Z,2,1100,0,Charge 6
