timestamp,Infrared to Red Signal Ratio
09/05/25 00:00:30,0
09/05/25 00:01:30,0
09/05/25 00:02:30,0
09/05/25 00:03:30,0
09/05/25 00:04:30,0
09/05/25 00:05:30,0
09/05/25 00:06:30,0
09/05/25 00:07:30,0
09/05/25 00:08:30,0
09/05/25 00:09:30,0
09/05/25 00:10:30,0
09/05/25 00:11:30,0
09/05/25 00:12:31,0
09/05/25 00:13:31,0
09/05/25 00:14:31,0
09/05/25 00:15:31,0
09/05/25 00:16:31,0
09/05/25 00:17:31,0
09/05/25 00:18:31,0
09/05/25 00:19:31,0
09/05/25 00:20:31,0
09/05/25 00:21:31,0
09/05/25 00:22:31,0
09/05/25 00:23:31,0
09/05/25 00:24:31,0
09/05/25 00:25:31,0
09/05/25 00:26:31,0
09/05/25 00:27:31,0
09/05/25 00:28:31,0
09/05/25 00:29:31,0
09/05/25 00:30:31,0
09/05/25 00:31:31,0
09/05/25 00:32:31,0
09/05/25 00:33:31,0
09/05/25 00:34:31,0
09/05/25 00:35:31,0
09/05/25 00:36:31,0
09/05/25 00:37:31,0
09/05/25 00:38:31,0
09/05/25 00:39:31,0
09/05/25 00:40:31,0
09/05/25 00:41:31,0
09/05/25 00:42:31,0
09/05/25 00:43:31,0
09/05/25 00:44:31,0
09/05/25 00:45:31,0
09/05/25 00:46:31,0
09/05/25 00:47:31,0
09/05/25 00:48:31,0
09/05/25 00:49:31,0
09/05/25 00:50:31,0
09/05/25 00:51:31,0
09/05/25 00:52:31,0
09/05/25 00:53:31,0
09/05/25 00:54:31,0
09/05/25 00:55:31,0
09/05/25 00:56:31,0
09/05/25 00:57:31,0
09/05/25 00:58:31,0
09/05/25 00:59:31,0
09/05/25 01:00:31,0
09/05/25 01:01:31,0
09/05/25 01:02:31,0
09/05/25 01:03:31,0
09/05/25 01:04:31,0
09/05/25 01:05:31,0
09/05/25 01:06:31,0
09/05/25 01:07:31,0
09/05/25 01:08:31,0
09/05/25 01:09:31,0
09/05/25 01:10:31,0
09/05/25 01:11:31,0
09/05/25 01:12:31,0
09/05/25 01:13:32,0
09/05/25 01:14:32,0
09/05/25 01:15:32,0
09/05/25 01:16:32,0
09/05/25 01:17:32,0
09/05/25 01:18:32,0
09/05/25 01:19:32,0
09/05/25 01:20:32,0
09/05/25 01:21:32,0
09/05/25 01:22:32,0
09/05/25 01:23:32,0
09/05/25 01:24:32,0
09/05/25 01:25:32,0
09/05/25 01:26:32,0
09/05/25 01:27:32,0
09/05/25 01:28:32,0
09/05/25 01:29:32,0
09/05/25 01:30:32,0
09/05/25 01:31:32,0
09/05/25 01:32:32,0
09/05/25 01:33:32,0
09/05/25 01:34:32,0
09/05/25 01:35:32,0
09/05/25 01:36:32,0
09/05/25 01:37:32,0
09/05/25 01:38:32,0
09/05/25 01:39:32,0
09/05/25 01:40:32,0
09/05/25 01:41:32,0
09/05/25 01:42:32,0
09/05/25 01:43:32,0
09/05/25 01:44:32,0
09/05/25 01:45:32,0
09/05/25 01:46:32,0
09/05/25 01:47:32,0
09/05/25 01:48:32,0
09/05/25 01:49:32,0
09/05/25 01:50:32,0
09/05/25 01:51:32,0
09/05/25 01:52:32,0
09/05/25 01:53:32,0
09/05/25 01:54:32,0
09/05/25 01:55:32,0
09/05/25 01:56:32,0
09/05/25 01:57:32,0
09/05/25 01:58:32,0
09/05/25 01:59:32,0
09/05/25 02:00:32,0
09/05/25 02:01:32,0
09/05/25 02:02:32,0
09/05/25 02:03:32,0
09/05/25 02:04:32,0
09/05/25 02:05:32,0
09/05/25 02:06:32,0
09/05/25 02:07:32,0
09/05/25 02:08:33,0
09/05/25 02:09:33,0
09/05/25 02:10:33,0
09/05/25 02:11:33,0
09/05/25 02:12:33,0
09/05/25 02:13:33,0
09/05/25 02:14:33,0
09/05/25 02:15:33,0
09/05/25 02:16:33,0
09/05/25 02:17:33,0
09/05/25 02:18:33,0
09/05/25 02:19:33,0
09/05/25 02:20:33,0
09/05/25 02:21:33,0
09/05/25 02:22:33,0
09/05/25 02:23:33,0
09/05/25 02:24:33,0
09/05/25 02:25:33,0
09/05/25 02:26:33,0
09/05/25 02:27:33,0
09/05/25 02:28:33,0
09/05/25 02:29:33,0
09/05/25 02:30:33,0
09/05/25 02:31:33,0
09/05/25 02:32:33,0
09/05/25 02:33:33,0
09/05/25 02:34:33,0
09/05/25 02:35:33,0
09/05/25 02:36:33,0
09/05/25 02:37:33,0
09/05/25 02:38:33,0
09/05/25 02:39:33,0
09/05/25 02:40:35,0
09/05/25 02:41:35,0
09/05/25 02:42:35,0
