timestamp,Infrared to Red Signal Ratio
12/17/25 02:55:00,0
12/17/25 02:56:00,14
12/17/25 02:57:00,-25
12/17/25 02:58:00,0
12/17/25 02:59:00,0
12/17/25 03:00:00,-31
12/17/25 03:01:00,4
12/17/25 03:02:00,-5
12/17/25 03:03:00,-5
12/17/25 03:04:01,-4
12/17/25 03:05:01,-30
12/17/25 03:06:01,48
12/17/25 03:07:01,-22
12/17/25 03:08:01,6
12/17/25 03:09:01,29
12/17/25 03:10:01,21
12/17/25 03:11:01,-1
12/17/25 03:12:01,-14
12/17/25 03:13:01,0
12/17/25 03:14:01,44
12/17/25 03:15:01,18
12/17/25 03:16:01,-2
12/17/25 03:17:01,-2
12/17/25 03:18:01,0
12/17/25 03:19:01,0
12/17/25 03:20:01,4
12/17/25 03:21:01,9
12/17/25 03:22:01,-1
12/17/25 03:23:01,3
12/17/25 03:24:01,-16
12/17/25 03:25:01,0
12/17/25 03:26:01,17
12/17/25 03:27:01,-23
12/17/25 03:28:01,9
12/17/25 03:29:01,0
12/17/25 03:30:01,-1
12/17/25 03:31:01,0
12/17/25 03:32:01,5
12/17/25 03:33:01,43
12/17/25 03:34:01,2
12/17/25 03:35:02,0
12/17/25 03:36:04,-26
12/17/25 03:37:04,-9
12/17/25 03:38:04,0
12/17/25 03:39:04,-6
12/17/25 03:40:04,26
12/17/25 03:41:04,5
12/17/25 03:42:04,0
12/17/25 03:43:04,0
12/17/25 03:44:04,22
12/17/25 03:45:04,17
12/17/25 03:46:04,52
12/17/25 03:47:04,-43
12/17/25 03:48:04,35
12/17/25 03:49:04,9
12/17/25 03:50:04,3
12/17/25 03:51:04,2
12/17/25 03:52:04,2
12/17/25 03:53:04,39
12/17/25 03:54:04,8
12/17/25 03:55:04,0
12/17/25 03:56:04,10
12/17/25 03:57:04,3
12/17/25 03:58:04,17
12/17/25 03:59:04,16
12/17/25 04:00:04,21
12/17/25 04:01:04,7
12/17/25 04:02:04,0
12/17/25 04:03:04,0
12/17/25 04:04:04,-29
12/17/25 04:05:04,2
12/17/25 04:06:04,0
12/17/25 04:07:04,-19
12/17/25 04:08:04,-26
12/17/25 04:09:04,-63
12/17/25 04:10:04,-34
12/17/25 04:11:06,0
12/17/25 04:12:06,-1
12/17/25 04:13:06,15
12/17/25 04:14:06,-12
12/17/25 04:15:06,-44
12/17/25 04:16:06,0
12/17/25 04:17:06,5
12/17/25 04:18:06,30
12/17/25 04:19:06,-23
12/17/25 04:20:06,-4
12/17/25 04:21:06,0
12/17/25 04:22:06,18
12/17/25 04:23:06,0
12/17/25 04:24:06,5
12/17/25 04:25:06,2
12/17/25 04:26:06,-7
12/17/25 04:27:06,-8
12/17/25 04:28:06,38
12/17/25 04:29:06,0
12/17/25 04:30:06,-9
12/17/25 04:31:06,-34
12/17/25 04:32:06,-8
12/17/25 04:33:06,0
12/17/25 04:34:06,-6
12/17/25 04:35:06,5
12/17/25 04:36:06,-7
12/17/25 04:37:06,-16
12/17/25 04:38:06,8
12/17/25 04:39:06,0
12/17/25 04:40:06,-29
12/17/25 04:41:06,0
12/17/25 04:42:07,0
12/17/25 04:43:08,25
12/17/25 04:44:08,0
12/17/25 04:45:08,-8
12/17/25 04:46:08,-27
12/17/25 04:47:08,0
12/17/25 04:48:08,-7
12/17/25 04:49:08,0
12/17/25 04:50:08,26
12/17/25 04:51:08,-47
12/17/25 04:52:08,0
12/17/25 04:53:08,0
12/17/25 04:54:08,0
12/17/25 04:55:08,-53
12/17/25 04:56:08,-16
12/17/25 04:57:08,-5
12/17/25 04:58:08,-4
12/17/25 04:59:08,-4
12/17/25 05:00:08,-5
12/17/25 05:01:08,1
12/17/25 05:02:08,0
12/17/25 05:03:08,30
12/17/25 05:04:08,0
12/17/25 05:05:08,-6
12/17/25 05:06:08,-41
12/17/25 05:07:08,2
12/17/25 05:08:08,-7
12/17/25 05:09:08,13
12/17/25 05:10:08,-5
12/17/25 05:11:08,-3
12/17/25 05:12:08,-4
12/17/25 05:13:08,-6
12/17/25 05:14:08,-2
12/17/25 05:15:08,-44
12/17/25 05:16:08,-18
12/17/25 05:17:11,8
12/17/25 05:18:11,-11
12/17/25 05:19:11,15
12/17/25 05:20:11,27
12/17/25 05:21:11,-4
12/17/25 05:22:11,-2
12/17/25 05:23:11,-22
12/17/25 05:24:11,0
12/17/25 05:25:11,0
12/17/25 05:26:11,8
12/17/25 05:27:11,13
12/17/25 05:28:11,0
12/17/25 05:29:11,0
12/17/25 05:30:11,0
12/17/25 05:31:12,-4
12/17/25 05:32:12,-13
12/17/25 05:33:12,44
12/17/25 05:34:12,-30
12/17/25 05:35:12,-4
12/17/25 05:36:12,8
12/17/25 05:37:12,-1
12/17/25 05:38:12,-38
12/17/25 05:39:12,-3
12/17/25 05:40:12,1
12/17/25 05:41:12,80
12/17/25 05:42:12,1
12/17/25 05:43:12,-31
12/17/25 05:44:12,-17
12/17/25 05:45:12,-1
12/17/25 05:46:12,-17
12/17/25 05:47:12,-48
12/17/25 05:48:13,0
12/17/25 05:49:15,-2
12/17/25 05:50:15,15
12/17/25 05:51:15,-6
12/17/25 05:52:15,0
12/17/25 05:53:15,0
12/17/25 05:54:15,-17
12/17/25 05:55:15,0
12/17/25 05:56:15,-28
12/17/25 05:57:15,4
12/17/25 05:58:15,-8
12/17/25 05:59:15,-13
12/17/25 06:00:15,4
12/17/25 06:01:15,-43
12/17/25 06:02:15,-1
12/17/25 06:03:15,0
12/17/25 06:04:15,-4
12/17/25 06:05:15,-5
12/17/25 06:06:15,-1
12/17/25 06:07:15,4
12/17/25 06:08:15,-7
12/17/25 06:09:15,-12
12/17/25 06:10:15,-44
12/17/25 06:11:15,-39
12/17/25 06:12:15,-4
12/17/25 06:13:15,5
12/17/25 06:14:15,-1
12/17/25 06:15:15,0
12/17/25 06:16:15,10
12/17/25 06:17:15,45
12/17/25 06:18:15,-25
12/17/25 06:19:15,-1
12/17/25 06:20:15,-34
12/17/25 06:21:15,0
12/17/25 06:22:15,0
12/17/25 06:23:15,-13
12/17/25 06:24:15,17
12/17/25 06:25:15,57
12/17/25 06:26:15,4
12/17/25 06:27:15,0
12/17/25 06:28:15,26
12/17/25 06:29:15,-2
12/17/25 06:30:15,0
12/17/25 06:31:15,-41
12/17/25 06:32:15,-4
12/17/25 06:33:15,1
12/17/25 06:34:15,-47
12/17/25 06:35:15,8
12/17/25 06:36:16,-44
12/17/25 06:37:16,-24
12/17/25 06:38:16,-21
12/17/25 06:39:16,-15
12/17/25 06:40:16,65
12/17/25 06:41:16,-8
12/17/25 06:42:16,-21
12/17/25 06:43:16,0
12/17/25 06:44:16,0
12/17/25 06:45:16,-19
12/17/25 06:46:16,-26
12/17/25 06:47:16,-1
12/17/25 06:48:16,-1
12/17/25 06:49:16,-10
12/17/25 06:50:16,1
12/17/25 06:51:16,0
12/17/25 06:52:16,0
12/17/25 06:53:16,-46
12/17/25 06:54:16,-57
12/17/25 06:55:16,-53
12/17/25 06:56:16,-1
12/17/25 06:57:16,-12
12/17/25 06:58:16,-30
12/17/25 06:59:16,-22
12/17/25 07:00:16,4
12/17/25 07:01:16,0
12/17/25 07:02:16,5
12/17/25 07:03:16,-1
12/17/25 07:04:16,21
12/17/25 07:05:16,0
12/17/25 07:06:16,-11
12/17/25 07:07:16,2
12/17/25 07:08:16,0
12/17/25 07:09:16,9
12/17/25 07:10:16,19
12/17/25 07:11:16,1
12/17/25 07:12:16,-41
12/17/25 07:13:16,0
12/17/25 07:14:16,-3
12/17/25 07:15:16,11
12/17/25 07:16:16,1
12/17/25 07:17:16,1
12/17/25 07:18:16,0
12/17/25 07:19:16,0
12/17/25 07:20:16,-19
12/17/25 07:21:16,-4
12/17/25 07:22:16,6
12/17/25 07:23:16,-5
12/17/25 07:24:16,4
12/17/25 07:25:16,-30
12/17/25 07:26:16,-1
12/17/25 07:27:16,0
12/17/25 07:28:16,2
12/17/25 07:29:16,0
12/17/25 07:30:16,2
12/17/25 07:31:16,4
12/17/25 07:32:16,0
12/17/25 07:33:16,0
12/17/25 07:34:16,0
12/17/25 07:35:16,0
12/17/25 07:36:16,19
12/17/25 07:37:16,0
12/17/25 07:38:16,-36
12/17/25 07:39:16,0
