timestamp,Infrared to Red Signal Ratio
09/17/25 00:40:00,0
09/17/25 00:41:00,42
09/17/25 00:42:00,5
09/17/25 00:43:00,26
09/17/25 00:44:00,19
09/17/25 00:45:00,0
09/17/25 00:46:00,19
09/17/25 00:55:00,-35
09/17/25 00:56:00,23
09/17/25 00:57:00,17
09/17/25 00:58:00,31
09/17/25 00:59:00,0
09/17/25 01:00:00,0
09/17/25 01:01:00,0
09/17/25 01:02:00,0
09/17/25 01:03:00,0
09/17/25 01:04:00,12
09/17/25 01:05:00,15
09/17/25 01:06:00,-68
09/17/25 01:07:00,0
09/17/25 01:08:00,1
09/17/25 01:09:00,0
09/17/25 01:10:00,0
09/17/25 01:11:00,0
09/17/25 01:12:00,0
09/17/25 01:13:00,0
09/17/25 01:14:00,0
09/17/25 01:15:00,11
09/17/25 01:16:00,0
09/17/25 01:17:00,0
09/17/25 01:18:00,0
09/17/25 01:19:00,1
09/17/25 01:20:00,0
09/17/25 01:21:00,0
09/17/25 01:22:00,1
09/17/25 01:23:00,-21
09/17/25 01:24:00,0
09/17/25 01:25:00,-2
09/17/25 01:26:00,0
09/17/25 01:27:00,7
09/17/25 01:28:00,0
09/17/25 01:29:00,-36
09/17/25 01:30:00,8
09/17/25 01:31:00,0
09/17/25 01:32:00,-5
09/17/25 01:33:00,-1
09/17/25 01:34:00,13
09/17/25 01:35:00,0
09/17/25 01:36:00,-4
09/17/25 01:37:00,-7
09/17/25 01:38:00,29
09/17/25 01:39:00,-50
09/17/25 01:40:00,-10
09/17/25 01:41:00,-14
09/17/25 01:42:00,-6
09/17/25 01:43:00,38
09/17/25 01:44:00,-1
09/17/25 01:45:00,12
09/17/25 01:46:00,6
09/17/25 01:47:00,-16
09/17/25 01:48:00,4
09/17/25 01:49:00,0
09/17/25 01:50:00,40
09/17/25 01:51:00,0
09/17/25 01:52:00,4
09/17/25 01:53:00,17
09/17/25 01:54:00,0
09/17/25 01:55:00,13
09/17/25 01:56:00,-1
09/17/25 01:57:00,25
09/17/25 01:58:00,-26
09/17/25 01:59:00,-30
09/17/25 02:00:00,-15
09/17/25 02:01:00,17
09/17/25 02:02:00,4
09/17/25 02:03:00,11
09/17/25 02:04:00,-38
09/17/25 02:05:00,2
09/17/25 02:06:00,15
09/17/25 02:07:00,-13
09/17/25 02:08:00,20
09/17/25 02:09:00,-21
09/17/25 02:10:00,26
09/17/25 02:11:00,0
09/17/25 02:12:01,0
09/17/25 02:13:01,4
09/17/25 02:14:01,2
09/17/25 02:15:01,12
09/17/25 02:16:01,6
09/17/25 02:17:01,0
09/17/25 02:18:01,5
09/17/25 02:19:01,25
09/17/25 02:20:01,0
09/17/25 02:21:01,43
09/17/25 02:22:01,28
09/17/25 02:23:01,9
09/17/25 02:24:01,0
09/17/25 02:25:01,0
09/17/25 02:26:01,9
09/17/25 02:27:00,7
09/17/25 02:28:00,1
09/17/25 02:29:00,4
09/17/25 02:30:00,4
09/17/25 02:31:00,-21
09/17/25 02:32:00,-33
09/17/25 02:33:00,0
09/17/25 02:34:00,0
09/17/25 02:35:00,-3
09/17/25 02:36:00,-31
09/17/25 02:37:00,0
09/17/25 02:38:00,1
09/17/25 02:39:00,30
09/17/25 02:40:00,-36
09/17/25 02:41:00,-1
09/17/25 02:42:00,16
09/17/25 02:43:00,10
09/17/25 02:44:00,6
09/17/25 02:45:00,24
09/17/25 02:46:00,5
09/17/25 02:47:00,0
09/17/25 02:48:00,0
09/17/25 02:49:00,-5
09/17/25 02:50:00,0
09/17/25 02:51:00,0
09/17/25 02:52:00,-7
09/17/25 02:53:00,-2
09/17/25 02:54:00,2
09/17/25 02:55:00,19
09/17/25 02:56:00,38
09/17/25 02:57:00,-3
09/17/25 02:58:00,0
09/17/25 02:59:00,0
09/17/25 03:00:00,-34
09/17/25 03:01:00,21
09/17/25 03:02:00,-34
09/17/25 03:03:00,-17
09/17/25 03:04:00,2
09/17/25 03:05:00,-41
09/17/25 03:06:00,17
09/17/25 03:07:00,-8
09/17/25 03:08:00,5
09/17/25 03:09:00,7
09/17/25 03:10:00,-37
09/17/25 03:11:00,1
09/17/25 03:12:00,0
09/17/25 03:13:00,-4
09/17/25 03:14:00,-4
09/17/25 03:15:00,-5
09/17/25 03:16:00,8
09/17/25 03:17:00,0
09/17/25 03:18:00,0
09/17/25 03:19:00,0
09/17/25 03:20:00,14
09/17/25 03:21:00,0
09/17/25 03:22:00,0
09/17/25 03:23:00,0
09/17/25 03:24:00,8
09/17/25 03:25:00,0
09/17/25 03:26:00,0
09/17/25 03:27:00,0
09/17/25 03:28:00,0
09/17/25 03:29:00,0
09/17/25 03:30:00,0
