timestamp,Infrared to Red Signal Ratio
12/22/25 05:48:30,0
12/22/25 06:28:00,20
12/22/25 06:29:00,0
12/22/25 06:30:00,0
12/22/25 06:31:00,0
12/22/25 06:32:00,4
12/22/25 06:33:00,0
12/22/25 06:34:00,0
12/22/25 06:35:00,0
12/22/25 06:36:00,0
12/22/25 06:37:00,0
12/22/25 06:38:00,0
12/22/25 06:39:00,0
12/22/25 06:40:00,0
12/22/25 06:41:00,-26
12/22/25 06:42:00,0
12/22/25 06:43:00,0
12/22/25 06:44:00,0
12/22/25 06:45:00,0
12/22/25 06:46:00,0
12/22/25 06:47:00,0
12/22/25 06:48:00,0
12/22/25 06:49:00,0
12/22/25 06:50:00,0
12/22/25 06:51:00,0
12/22/25 06:52:00,0
12/22/25 06:53:00,0
12/22/25 06:54:00,0
12/22/25 06:55:00,0
12/22/25 06:56:00,0
12/22/25 06:57:00,0
12/22/25 06:58:00,0
12/22/25 06:59:00,0
12/22/25 07:00:00,0
12/22/25 07:01:00,0
12/22/25 07:02:00,0
12/22/25 07:03:01,1
12/22/25 07:04:01,0
12/22/25 07:05:01,-4
12/22/25 07:06:01,0
12/22/25 07:07:01,0
12/22/25 07:08:01,-7
12/22/25 07:09:01,0
12/22/25 07:10:01,0
12/22/25 07:11:01,0
12/22/25 07:12:01,0
12/22/25 07:13:01,-13
12/22/25 07:14:01,-19
12/22/25 07:15:01,0
12/22/25 07:16:01,4
12/22/25 07:17:01,17
12/22/25 07:18:01,0
12/22/25 07:19:01,0
12/22/25 07:20:01,0
12/22/25 07:21:01,0
12/22/25 07:22:32,0
12/22/25 07:23:32,7
12/22/25 07:24:32,-28
12/22/25 07:25:32,0
12/22/25 07:26:32,4
12/22/25 07:27:32,7
12/22/25 07:28:32,2
12/22/25 07:29:32,-13
12/22/25 07:30:32,0
12/22/25 07:31:32,-1
12/22/25 07:32:32,0
12/22/25 07:33:32,-9
12/22/25 07:34:32,-50
12/22/25 07:35:32,-12
12/22/25 07:36:32,0
12/22/25 07:37:32,8
12/22/25 07:38:32,0
12/22/25 07:39:32,1
12/22/25 07:40:33,0
12/22/25 07:41:35,0
12/22/25 07:42:35,2
12/22/25 07:43:35,53
12/22/25 07:44:35,-41
12/22/25 07:45:35,-4
12/22/25 07:46:35,-7
12/22/25 07:47:35,13
12/22/25 07:50:26,-28
12/22/25 07:51:26,-9
12/22/25 07:52:26,-7
12/22/25 07:53:26,2
12/22/25 07:54:26,0
12/22/25 07:55:26,0
12/22/25 07:56:26,-17
12/22/25 07:57:26,-1
12/22/25 07:58:26,9
12/22/25 07:59:26,-21
12/22/25 08:00:45,18
12/22/25 08:01:45,21
12/22/25 08:02:45,-17
12/22/25 08:03:45,0
12/22/25 08:04:45,-34
12/22/25 08:06:09,6
12/22/25 08:07:09,17
12/22/25 08:08:09,30
12/22/25 08:09:09,4
12/22/25 08:10:09,0
12/22/25 08:11:09,5
12/22/25 08:12:13,0
12/22/25 08:13:14,0
12/22/25 08:14:16,0
12/22/25 08:15:18,0
12/22/25 08:16:18,0
12/22/25 08:17:18,0
12/22/25 08:18:18,-3
12/22/25 08:20:45,0
12/22/25 08:21:45,-4
12/22/25 08:22:45,0
12/22/25 08:23:45,3
12/22/25 08:24:45,22
12/22/25 08:29:50,0
12/22/25 08:30:50,0
12/22/25 08:31:50,0
12/22/25 08:32:50,0
12/22/25 09:13:00,-4
12/22/25 09:14:00,4
12/22/25 09:15:00,14
12/22/25 09:16:00,-8
12/22/25 09:17:01,-39
12/22/25 09:18:01,0
12/22/25 09:50:31,0
12/22/25 09:51:31,0
12/22/25 10:18:32,-2
12/22/25 10:19:32,0
12/22/25 10:20:32,-1
12/22/25 10:21:32,0
12/22/25 10:22:32,-8
12/22/25 10:23:32,0
12/22/25 10:24:32,-1
12/22/25 10:25:32,0
12/22/25 10:44:00,36
12/22/25 10:45:00,-1
12/22/25 10:46:00,0
12/22/25 10:47:00,0
12/22/25 10:48:52,0
12/22/25 10:49:52,0
12/22/25 11:06:30,8
12/22/25 11:07:30,11
12/22/25 11:10:02,-27
12/22/25 11:11:02,0
12/22/25 11:12:02,29
12/22/25 11:13:19,-4
12/22/25 11:14:19,0
12/22/25 11:15:19,0
12/22/25 11:16:21,-29
12/22/25 11:17:22,7
12/22/25 11:18:23,0
12/22/25 11:19:23,4
12/22/25 11:20:23,-4
12/22/25 11:21:23,-1
