timestamp,Infrared to Red Signal Ratio
10/14/25 01:12:30,-21
10/14/25 01:13:30,-34
10/14/25 01:14:30,-22
10/14/25 01:15:30,-13
10/14/25 01:16:30,-39
10/14/25 01:17:30,-33
10/14/25 01:18:30,-6
10/14/25 01:19:30,-8
10/14/25 01:25:30,0
10/14/25 01:26:30,-1
10/14/25 01:27:30,7
10/14/25 01:28:30,-73
10/14/25 01:29:30,17
10/14/25 01:30:30,0
10/14/25 01:31:30,4
10/14/25 01:32:30,8
10/14/25 01:33:31,0
10/14/25 01:34:31,0
10/14/25 01:35:31,0
10/14/25 01:36:31,6
10/14/25 01:37:31,0
10/14/25 01:38:31,0
10/14/25 01:39:31,10
10/14/25 01:40:31,0
10/14/25 01:41:31,0
10/14/25 01:42:31,24
10/14/25 01:43:31,12
10/14/25 01:44:31,0
10/14/25 01:45:31,0
10/14/25 01:46:31,0
10/14/25 01:47:31,-32
10/14/25 01:48:31,-3
10/14/25 01:49:31,8
10/14/25 01:50:31,33
10/14/25 01:51:31,0
10/14/25 01:52:31,0
10/14/25 01:53:31,18
10/14/25 01:54:31,-17
10/14/25 01:55:31,-1
10/14/25 01:56:31,-10
10/14/25 01:57:31,17
10/14/25 01:58:31,7
10/14/25 01:59:31,-16
10/14/25 02:00:31,0
10/14/25 02:01:31,-26
10/14/25 02:02:31,-12
10/14/25 02:03:31,4
10/14/25 02:04:31,-45
10/14/25 02:05:31,1
10/14/25 02:06:31,-3
10/14/25 02:07:31,11
10/14/25 02:08:31,-16
10/14/25 02:09:31,0
10/14/25 02:10:31,53
10/14/25 02:11:31,0
10/14/25 02:12:31,-10
10/14/25 02:13:31,10
10/14/25 02:14:31,-37
10/14/25 02:15:31,23
10/14/25 02:16:31,-35
10/14/25 02:17:31,37
10/14/25 02:18:31,-37
10/14/25 02:19:31,4
10/14/25 02:20:31,0
10/14/25 02:21:31,-51
10/14/25 02:22:31,3
10/14/25 02:23:31,-2
10/14/25 02:24:31,14
10/14/25 02:25:31,0
10/14/25 02:26:31,7
10/14/25 02:27:31,0
10/14/25 02:28:31,4
10/14/25 02:29:31,-17
10/14/25 02:30:31,0
10/14/25 02:31:31,0
10/14/25 02:32:31,8
10/14/25 02:33:31,1
10/14/25 02:34:31,1
10/14/25 02:35:31,47
10/14/25 02:36:31,37
10/14/25 02:37:31,4
10/14/25 02:38:31,16
10/14/25 02:39:31,11
10/14/25 02:40:31,2
10/14/25 02:41:31,12
10/14/25 02:42:31,0
10/14/25 02:43:31,-3
10/14/25 02:44:31,14
10/14/25 02:45:31,0
10/14/25 02:46:31,14
10/14/25 02:47:31,0
10/14/25 02:48:31,10
10/14/25 02:49:31,11
10/14/25 02:50:31,0
10/14/25 02:51:31,0
10/14/25 02:52:31,1
10/14/25 02:53:31,39
10/14/25 02:54:31,27
10/14/25 02:55:31,4
10/14/25 02:56:31,30
10/14/25 02:57:31,-19
10/14/25 02:58:31,30
10/14/25 02:59:31,21
10/14/25 03:00:31,5
10/14/25 03:01:31,18
10/14/25 03:02:31,9
10/14/25 03:03:31,0
