timestamp,Infrared to Red Signal Ratio
11/14/25 00:52:30,0
11/14/25 00:53:31,0
11/14/25 00:54:31,-9
11/14/25 00:55:31,-3
11/14/25 00:56:31,0
11/14/25 00:57:31,-14
11/14/25 00:58:31,-9
11/14/25 00:59:31,-13
11/14/25 01:00:31,-4
11/14/25 01:01:32,-6
11/14/25 01:02:32,-32
11/14/25 01:03:32,0
11/14/25 01:04:32,-4
11/14/25 01:05:32,-1
11/14/25 01:06:32,0
11/14/25 02:24:30,39
11/14/25 02:25:30,-1
11/14/25 02:26:30,-5
11/14/25 05:19:01,0
11/14/25 05:20:01,0
11/14/25 05:21:01,0
11/14/25 05:22:01,0
11/14/25 05:23:01,0
11/14/25 05:24:01,0
11/14/25 05:25:01,0
11/14/25 05:26:01,0
11/14/25 05:27:01,0
11/14/25 05:28:01,0
11/14/25 05:29:01,0
11/14/25 05:30:01,0
11/14/25 05:31:01,0
11/14/25 05:32:01,-62
11/14/25 05:33:01,0
11/14/25 05:34:01,0
11/14/25 05:35:01,4
11/14/25 05:36:01,0
11/14/25 05:37:01,0
11/14/25 05:38:01,0
11/14/25 05:39:01,20
11/14/25 05:40:01,-23
11/14/25 05:41:01,0
11/14/25 05:42:01,0
11/14/25 05:43:01,2
11/14/25 05:44:01,0
11/14/25 05:45:01,-6
11/14/25 05:46:01,-3
11/14/25 05:47:01,8
11/14/25 05:48:01,-30
11/14/25 05:49:01,0
11/14/25 06:41:01,0
11/14/25 06:42:01,0
11/14/25 06:43:01,-3
11/14/25 06:44:01,-3
11/14/25 06:45:01,0
11/14/25 06:46:01,-4
11/14/25 06:47:01,0
11/14/25 06:48:01,0
11/14/25 06:49:01,0
11/14/25 06:50:01,0
11/14/25 06:51:01,0
11/14/25 06:52:01,0
11/14/25 06:53:01,0
11/14/25 06:54:01,0
11/14/25 06:55:01,0
11/14/25 06:56:01,0
11/14/25 06:57:01,0
11/14/25 06:58:01,0
11/14/25 06:59:01,0
11/14/25 07:00:01,0
11/14/25 07:01:01,0
11/14/25 07:02:01,0
11/14/25 07:03:02,0
11/14/25 07:04:02,0
11/14/25 07:05:02,-28
11/14/25 07:06:02,0
11/14/25 07:07:02,0
11/14/25 07:08:02,0
11/14/25 07:12:18,-47
11/14/25 07:13:18,17
11/14/25 07:14:18,5
11/14/25 07:15:18,26
11/14/25 07:16:18,-3
11/14/25 07:17:18,14
11/14/25 07:18:18,0
11/14/25 07:19:18,16
11/14/25 07:20:18,-4
11/14/25 07:21:18,7
11/14/25 07:22:18,17
11/14/25 07:23:18,-14
11/14/25 07:24:37,0
11/14/25 07:25:37,0
11/14/25 07:27:05,0
11/14/25 07:28:05,0
11/14/25 07:29:05,-7
11/14/25 07:30:05,0
11/14/25 08:26:30,0
11/14/25 08:27:30,-15
11/14/25 08:28:30,-18
11/14/25 08:29:30,5
11/14/25 08:30:30,10
11/14/25 08:31:30,-39
