timestamp,Infrared to Red Signal Ratio
09/09/25 00:00:01,16
09/09/25 00:01:01,1
09/09/25 00:02:01,-17
09/09/25 00:03:00,0
09/09/25 00:04:00,0
09/09/25 00:05:00,5
09/09/25 00:06:00,0
09/09/25 00:07:00,7
09/09/25 00:08:00,3
09/09/25 00:09:00,2
09/09/25 00:10:00,0
09/09/25 00:11:00,-13
09/09/25 00:12:00,33
09/09/25 00:13:00,10
09/09/25 00:14:00,1
09/09/25 00:15:01,35
09/09/25 00:16:04,18
09/09/25 00:17:07,-2
09/09/25 00:18:09,5
09/09/25 00:19:09,8
09/09/25 00:20:09,0
09/09/25 00:21:09,-13
09/09/25 00:22:09,-12
09/09/25 00:23:09,-12
09/09/25 00:24:09,8
09/09/25 00:25:09,52
09/09/25 00:26:09,0
09/09/25 00:27:09,-17
09/09/25 00:28:09,26
09/09/25 00:29:09,2
09/09/25 00:30:09,-2
09/09/25 00:31:09,18
09/09/25 00:32:09,2
09/09/25 00:33:08,7
09/09/25 00:34:08,4
09/09/25 00:35:08,0
09/09/25 00:36:08,-39
09/09/25 00:37:08,28
09/09/25 00:38:08,36
09/09/25 00:39:08,0
09/09/25 00:40:08,11
09/09/25 00:41:08,52
09/09/25 00:42:08,0
09/09/25 00:43:08,62
09/09/25 00:44:08,34
09/09/25 00:45:08,50
09/09/25 00:46:08,2
09/09/25 00:47:08,0
09/09/25 00:48:08,22
09/09/25 00:49:08,-43
09/09/25 00:50:08,4
09/09/25 00:51:08,1
09/09/25 00:52:08,6
09/09/25 00:53:08,1
09/09/25 00:54:08,6
09/09/25 00:55:08,0
09/09/25 00:56:08,15
09/09/25 00:57:08,-39
09/09/25 00:58:08,-1
09/09/25 00:59:08,-9
09/09/25 01:00:08,0
09/09/25 01:01:08,0
09/09/25 01:02:08,10
09/09/25 01:03:08,-10
09/09/25 01:04:09,5
09/09/25 01:05:09,3
09/09/25 01:06:09,-36
09/09/25 01:07:09,33
09/09/25 01:08:09,-15
09/09/25 01:09:09,-30
09/09/25 01:10:09,63
09/09/25 01:11:09,33
09/09/25 01:12:09,0
09/09/25 01:13:09,6
09/09/25 01:14:09,1
09/09/25 01:15:09,1
09/09/25 01:16:09,4
09/09/25 01:17:09,24
09/09/25 01:18:09,-1
09/09/25 01:19:09,47
09/09/25 01:20:09,0
09/09/25 01:21:09,56
09/09/25 01:22:09,18
09/09/25 01:23:09,-44
09/09/25 01:24:09,-10
09/09/25 01:25:09,8
09/09/25 01:26:09,-17
09/09/25 01:27:09,0
09/09/25 01:28:09,13
09/09/25 01:29:09,0
09/09/25 01:30:09,-4
09/09/25 01:31:09,0
09/09/25 01:32:09,21
09/09/25 01:33:09,0
09/09/25 01:34:09,-11
09/09/25 01:35:09,-40
09/09/25 01:36:09,0
09/09/25 01:37:09,56
09/09/25 01:38:09,-39
09/09/25 01:39:09,-38
09/09/25 01:40:09,7
09/09/25 01:41:09,-18
09/09/25 01:42:09,-1
09/09/25 01:43:09,-5
09/09/25 01:44:09,0
09/09/25 01:45:09,0
09/09/25 01:46:09,37
09/09/25 01:47:09,-6
09/09/25 01:48:09,-4
09/09/25 01:49:08,0
09/09/25 01:50:08,0
09/09/25 01:51:08,0
09/09/25 01:52:08,1
09/09/25 01:53:08,-15
09/09/25 01:54:08,-10
09/09/25 01:55:08,36
09/09/25 01:56:08,-76
09/09/25 01:57:08,0
09/09/25 01:58:08,0
09/09/25 01:59:08,0
09/09/25 02:00:08,-43
09/09/25 02:01:08,53
09/09/25 02:02:08,0
09/09/25 02:03:08,34
09/09/25 02:04:08,7
09/09/25 02:05:08,-9
09/09/25 02:06:08,-8
09/09/25 02:07:08,22
09/09/25 02:08:08,27
09/09/25 02:09:08,-23
09/09/25 02:10:08,-2
09/09/25 02:11:08,-2
09/09/25 02:12:08,0
09/09/25 02:13:08,15
09/09/25 02:14:08,9
09/09/25 02:15:08,6
09/09/25 02:16:08,5
09/09/25 02:17:08,-15
09/09/25 02:18:08,21
09/09/25 02:19:09,4
09/09/25 02:20:09,0
09/09/25 02:21:09,-2
09/09/25 02:22:09,0
09/09/25 02:23:09,0
09/09/25 02:24:09,-8
