timestamp,Infrared to Red Signal Ratio
01/12/26 01:08:00,-2
01/12/26 01:09:00,13
01/12/26 01:10:00,5
01/12/26 01:11:00,0
01/12/26 01:12:00,27
01/12/26 01:13:00,-22
01/12/26 01:14:00,-6
01/12/26 01:15:00,7
01/12/26 01:16:00,0
01/12/26 01:17:00,-8
01/12/26 01:18:00,0
01/12/26 01:19:00,0
01/12/26 01:20:00,-1
01/12/26 01:21:00,-6
01/12/26 01:22:00,-52
01/12/26 01:23:00,0
01/12/26 01:24:00,-10
01/12/26 01:25:00,14
01/12/26 01:26:00,-21
01/12/26 01:27:00,-11
01/12/26 01:28:00,0
01/12/26 01:29:00,1
01/12/26 01:30:00,3
01/12/26 01:31:01,24
01/12/26 01:32:01,-51
01/12/26 01:33:01,-13
01/12/26 01:34:01,47
01/12/26 01:35:01,4
01/12/26 01:36:01,4
01/12/26 01:37:01,19
01/12/26 01:38:01,73
01/12/26 01:39:01,50
01/12/26 01:40:01,18
01/12/26 01:41:01,14
01/12/26 01:42:01,-7
01/12/26 01:43:01,10
01/12/26 01:44:01,5
01/12/26 01:45:01,-9
01/12/26 01:46:01,21
01/12/26 01:47:01,9
01/12/26 01:48:01,-1
01/12/26 01:49:01,5
01/12/26 01:50:01,0
01/12/26 01:51:01,0
01/12/26 01:52:01,-8
01/12/26 01:53:01,0
01/12/26 01:54:01,14
01/12/26 01:55:01,31
01/12/26 01:56:01,38
01/12/26 01:57:01,43
01/12/26 01:58:01,-3
01/12/26 01:59:01,2
01/12/26 02:00:01,-4
01/12/26 02:01:01,21
01/12/26 02:02:02,-12
01/12/26 02:03:02,-18
01/12/26 02:04:02,-7
01/12/26 02:05:02,-5
01/12/26 02:06:02,-21
01/12/26 02:07:02,-8
01/12/26 02:08:02,4
01/12/26 02:09:02,-52
01/12/26 02:10:02,36
01/12/26 02:11:02,-19
01/12/26 02:12:02,-8
01/12/26 02:13:02,4
01/12/26 02:14:02,-25
01/12/26 02:15:02,14
01/12/26 02:16:02,0
01/12/26 02:17:02,-7
01/12/26 02:18:02,-3
01/12/26 02:19:02,0
01/12/26 02:20:02,35
01/12/26 02:21:02,-4
01/12/26 02:22:02,37
01/12/26 02:23:02,-18
01/12/26 02:24:02,6
01/12/26 02:25:02,-20
01/12/26 02:26:02,-6
01/12/26 02:27:02,0
01/12/26 02:28:02,-3
01/12/26 02:29:02,-28
01/12/26 02:30:02,0
01/12/26 02:31:02,10
01/12/26 02:32:02,-8
01/12/26 02:33:04,-4
01/12/26 02:34:04,-4
01/12/26 02:35:04,-13
01/12/26 02:36:04,-8
01/12/26 02:37:04,-3
01/12/26 02:38:04,0
01/12/26 02:39:04,-4
01/12/26 02:40:04,0
01/12/26 02:41:04,4
01/12/26 02:42:04,0
01/12/26 02:43:04,0
01/12/26 02:44:04,-1
01/12/26 02:45:04,12
01/12/26 02:46:04,2
01/12/26 02:47:04,-7
01/12/26 02:48:04,22
01/12/26 02:49:04,5
01/12/26 02:50:04,-7
01/12/26 02:51:04,8
01/12/26 02:52:04,0
01/12/26 02:53:04,3
01/12/26 02:54:04,10
01/12/26 02:55:04,0
01/12/26 02:56:04,21
01/12/26 02:57:04,31
01/12/26 02:58:04,11
01/12/26 02:59:04,0
01/12/26 03:00:04,-3
01/12/26 03:01:04,23
01/12/26 03:02:04,35
01/12/26 03:03:04,53
01/12/26 03:04:05,26
01/12/26 03:05:05,0
01/12/26 03:06:05,7
01/12/26 03:07:05,34
01/12/26 03:08:05,3
01/12/26 03:09:05,0
01/12/26 03:10:05,-5
01/12/26 03:11:05,1
01/12/26 03:12:05,21
01/12/26 03:13:05,0
01/12/26 03:14:05,3
01/12/26 03:15:05,1
01/12/26 03:16:05,15
01/12/26 03:17:05,17
01/12/26 03:18:05,18
01/12/26 03:19:05,10
01/12/26 03:20:05,-2
01/12/26 03:21:05,0
01/12/26 03:22:05,13
01/12/26 03:23:05,3
01/12/26 03:24:05,35
01/12/26 03:25:05,24
01/12/26 03:26:05,18
01/12/26 03:27:05,27
01/12/26 03:28:05,8
01/12/26 03:29:05,-1
01/12/26 03:30:05,0
01/12/26 03:31:05,-21
01/12/26 03:32:05,4
01/12/26 03:33:05,73
01/12/26 03:34:05,-78
01/12/26 03:35:06,-1
01/12/26 03:36:06,25
01/12/26 03:37:06,0
01/12/26 03:38:06,-26
01/12/26 03:39:06,86
01/12/26 03:40:06,-4
01/12/26 03:41:06,17
01/12/26 03:42:06,29
01/12/26 03:43:06,41
01/12/26 03:44:06,0
01/12/26 03:45:06,7
01/12/26 03:46:06,14
01/12/26 03:47:06,0
01/12/26 03:48:06,4
01/12/26 03:49:06,-19
01/12/26 03:50:06,17
01/12/26 03:51:06,30
01/12/26 03:52:06,-52
01/12/26 03:53:06,-23
01/12/26 03:54:06,12
01/12/26 03:55:06,5
01/12/26 03:56:06,5
01/12/26 03:57:06,0
01/12/26 03:58:06,0
01/12/26 03:59:06,2
01/12/26 04:00:06,0
01/12/26 04:01:06,0
01/12/26 04:02:06,0
01/12/26 04:03:06,0
01/12/26 04:04:06,0
01/12/26 04:05:06,-21
01/12/26 04:06:07,-49
01/12/26 04:07:07,9
01/12/26 04:08:07,-15
01/12/26 04:09:07,0
01/12/26 04:10:07,26
01/12/26 04:11:07,5
01/12/26 04:12:07,-3
01/12/26 04:13:07,29
01/12/26 04:14:07,-3
01/12/26 04:15:07,40
01/12/26 04:16:07,-2
01/12/26 04:17:07,-3
01/12/26 04:18:07,-17
01/12/26 04:19:07,0
01/12/26 04:20:07,0
01/12/26 04:21:07,20
01/12/26 04:22:07,5
01/12/26 04:23:07,64
01/12/26 04:24:07,0
01/12/26 04:25:07,4
01/12/26 04:26:07,-34
01/12/26 04:27:07,-30
01/12/26 04:28:07,-85
01/12/26 04:29:07,-18
01/12/26 04:30:07,7
01/12/26 04:31:07,-21
01/12/26 04:32:07,-17
01/12/26 04:33:07,-4
01/12/26 04:34:07,0
01/12/26 04:35:07,-32
01/12/26 04:36:07,21
01/12/26 04:37:08,33
01/12/26 04:38:08,0
01/12/26 04:39:08,0
01/12/26 04:40:08,0
01/12/26 04:41:08,-23
01/12/26 04:42:08,15
01/12/26 04:43:08,5
01/12/26 04:44:08,-25
01/12/26 04:45:08,-1
01/12/26 04:46:08,-60
01/12/26 04:47:08,19
01/12/26 04:48:08,-59
01/12/26 04:49:08,13
01/12/26 04:50:08,13
01/12/26 04:51:08,-13
01/12/26 04:52:08,0
01/12/26 04:53:08,39
