timestamp,Infrared to Red Signal Ratio
10/07/25 01:37:30,0
10/07/25 01:38:31,5
10/07/25 01:39:31,0
10/07/25 01:40:31,-47
10/07/25 01:41:31,-8
10/07/25 01:42:31,0
10/07/25 02:11:00,25
10/07/25 02:12:00,-47
10/07/25 02:13:00,6
10/07/25 02:14:00,2
10/07/25 02:15:00,39
10/07/25 02:16:00,47
10/07/25 02:17:00,35
10/07/25 02:18:00,-2
10/07/25 02:19:00,-5
10/07/25 02:20:00,34
10/07/25 02:21:00,0
10/07/25 02:22:00,-2
10/07/25 02:23:00,8
10/07/25 02:24:00,-50
10/07/25 02:25:00,-43
10/07/25 02:26:00,-18
10/07/25 02:27:00,0
10/07/25 02:28:00,14
10/07/25 02:29:00,2
10/07/25 02:30:00,0
10/07/25 02:31:00,31
10/07/25 02:32:00,0
10/07/25 02:33:00,-1
10/07/25 02:34:00,-7
10/07/25 02:35:00,-14
10/07/25 02:36:00,21
10/07/25 02:37:00,-1
10/07/25 02:38:00,-7
10/07/25 02:39:00,2
10/07/25 02:40:00,-8
10/07/25 02:41:00,3
10/07/25 02:42:00,-2
10/07/25 02:43:00,13
10/07/25 02:44:00,11
10/07/25 02:45:00,2
10/07/25 02:46:00,3
10/07/25 02:47:00,11
10/07/25 02:48:00,0
10/07/25 02:49:00,22
10/07/25 02:50:00,1
10/07/25 02:51:00,0
10/07/25 02:52:00,0
10/07/25 02:53:00,0
10/07/25 02:54:00,-2
10/07/25 02:55:00,-18
10/07/25 02:56:00,-4
10/07/25 02:57:00,24
10/07/25 02:58:00,18
10/07/25 02:59:00,-12
10/07/25 03:00:00,-49
10/07/25 03:01:00,-25
10/07/25 03:02:00,36
10/07/25 03:03:00,3
10/07/25 03:04:00,6
10/07/25 03:05:00,21
10/07/25 03:06:00,0
10/07/25 03:07:00,4
10/07/25 03:08:59,-8
10/07/25 03:09:59,-22
10/07/25 03:10:59,2
10/07/25 03:11:59,-5
10/07/25 03:12:59,-34
10/07/25 03:13:59,-6
10/07/25 03:14:59,0
10/07/25 03:15:59,-39
10/07/25 03:16:59,-13
10/07/25 03:17:59,7
10/07/25 03:18:59,-21
10/07/25 03:19:59,0
10/07/25 03:20:59,6
10/07/25 03:21:59,29
10/07/25 03:22:59,11
10/07/25 03:23:59,-4
10/07/25 03:24:59,21
10/07/25 03:25:59,7
10/07/25 03:26:59,-9
10/07/25 03:27:59,0
10/07/25 03:28:59,28
10/07/25 03:29:59,0
10/07/25 03:30:59,-2
10/07/25 03:31:59,5
10/07/25 03:32:59,-17
10/07/25 03:33:59,22
10/07/25 03:34:59,23
10/07/25 03:35:59,2
10/07/25 03:36:59,-20
10/07/25 03:37:59,-3
10/07/25 03:38:59,-8
10/07/25 03:39:59,0
10/07/25 03:40:59,-10
10/07/25 03:41:59,-60
10/07/25 03:43:00,0
10/07/25 03:44:00,4
10/07/25 03:45:00,0
10/07/25 03:46:00,43
10/07/25 03:47:00,8
10/07/25 03:48:00,0
10/07/25 03:49:00,15
10/07/25 03:50:00,0
10/07/25 03:51:00,9
10/07/25 03:52:00,12
10/07/25 03:53:00,-61
10/07/25 03:54:00,4
10/07/25 03:55:00,2
10/07/25 03:56:00,0
10/07/25 03:57:00,-9
10/07/25 03:58:00,17
10/07/25 03:59:00,-36
10/07/25 04:00:00,20
10/07/25 04:01:00,0
10/07/25 04:02:00,17
10/07/25 04:03:00,18
10/07/25 04:04:00,-4
10/07/25 04:05:00,-39
10/07/25 04:06:00,-2
10/07/25 04:07:00,0
10/07/25 04:08:00,0
10/07/25 04:09:00,23
10/07/25 04:10:00,-30
10/07/25 04:11:00,21
10/07/25 04:12:00,16
10/07/25 04:13:00,1
10/07/25 04:14:00,0
10/07/25 04:15:00,31
10/07/25 04:16:00,35
10/07/25 04:17:00,8
10/07/25 04:18:00,2
10/07/25 04:19:00,0
10/07/25 04:20:00,0
10/07/25 04:21:00,5
10/07/25 04:22:00,0
10/07/25 04:23:00,0
10/07/25 04:24:00,-3
10/07/25 04:25:00,-17
10/07/25 04:26:00,26
10/07/25 04:27:00,-29
10/07/25 04:28:00,-1
10/07/25 04:29:00,82
10/07/25 04:30:00,-25
10/07/25 04:31:00,0
10/07/25 04:32:00,-17
10/07/25 04:33:00,0
10/07/25 04:34:00,1
10/07/25 04:35:00,10
10/07/25 04:36:00,-26
10/07/25 04:37:00,-3
10/07/25 04:38:00,-7
10/07/25 04:39:00,-13
10/07/25 04:40:01,0
10/07/25 04:41:01,0
10/07/25 04:42:01,9
10/07/25 04:43:01,0
10/07/25 04:44:01,-15
10/07/25 04:45:01,6
10/07/25 04:46:01,0
10/07/25 04:47:01,17
10/07/25 04:48:01,27
10/07/25 04:49:01,-10
10/07/25 04:50:01,0
10/07/25 04:51:01,40
10/07/25 04:52:01,26
10/07/25 04:53:01,0
10/07/25 04:54:01,6
10/07/25 04:55:00,0
10/07/25 04:56:00,0
10/07/25 04:57:00,-5
10/07/25 04:58:00,0
10/07/25 04:59:00,10
10/07/25 05:00:00,-18
10/07/25 05:01:00,5
10/07/25 05:02:00,0
10/07/25 05:03:00,-8
10/07/25 05:04:00,4
10/07/25 05:05:00,-13
10/07/25 05:06:00,-2
10/07/25 05:07:00,-1
10/07/25 05:08:00,-29
10/07/25 05:09:00,0
10/07/25 05:10:01,-18
10/07/25 05:11:01,0
10/07/25 05:12:01,-26
10/07/25 05:13:01,10
10/07/25 05:14:01,4
10/07/25 05:15:01,-20
10/07/25 05:16:01,-3
10/07/25 05:17:01,21
10/07/25 05:18:01,-34
10/07/25 05:19:01,0
10/07/25 05:20:01,0
10/07/25 05:21:01,0
10/07/25 05:22:01,0
10/07/25 05:23:01,0
10/07/25 05:24:01,11
10/07/25 05:25:01,7
10/07/25 05:26:01,0
10/07/25 05:27:01,1
10/07/25 05:28:01,0
10/07/25 05:29:01,-40
10/07/25 05:30:01,-15
10/07/25 05:31:01,25
10/07/25 05:32:01,59
10/07/25 05:33:01,-19
10/07/25 05:34:01,-2
10/07/25 05:35:01,0
10/07/25 05:36:01,0
10/07/25 05:37:01,0
10/07/25 05:38:01,0
10/07/25 05:39:01,0
10/07/25 05:40:00,15
10/07/25 05:41:00,-1
10/07/25 05:42:00,-4
10/07/25 05:43:00,54
10/07/25 05:44:00,28
10/07/25 05:45:56,0
10/07/25 05:46:56,24
10/07/25 05:47:56,66
10/07/25 05:48:56,-26
10/07/25 05:49:56,-34
10/07/25 05:50:56,-8
10/07/25 05:51:56,-12
10/07/25 05:52:56,-4
10/07/25 05:53:56,39
10/07/25 05:54:56,-3
10/07/25 05:55:56,-45
10/07/25 05:56:56,1
10/07/25 05:57:56,-1
10/07/25 05:58:56,-24
10/07/25 05:59:56,13
10/07/25 06:01:01,16
10/07/25 06:02:01,-13
10/07/25 06:03:01,0
10/07/25 06:04:01,15
10/07/25 06:05:01,0
10/07/25 06:06:01,0
10/07/25 06:07:01,-21
10/07/25 06:08:01,4
10/07/25 06:09:01,8
10/07/25 06:10:01,-16
10/07/25 06:11:01,12
10/07/25 06:12:01,0
10/07/25 06:13:01,0
10/07/25 06:14:01,0
10/07/25 06:15:01,-1
10/07/25 06:16:01,37
10/07/25 06:17:01,2
10/07/25 06:18:01,-9
10/07/25 06:19:01,0
10/07/25 06:20:01,-17
10/07/25 06:21:01,13
10/07/25 06:22:01,-4
10/07/25 06:23:01,-13
10/07/25 06:24:58,14
10/07/25 06:25:58,0
10/07/25 06:26:58,17
10/07/25 06:27:58,-35
10/07/25 06:28:58,-8
10/07/25 06:29:58,8
10/07/25 06:30:58,-4
10/07/25 06:31:58,-8
10/07/25 06:32:58,-13
10/07/25 06:33:58,-19
10/07/25 06:34:58,0
10/07/25 06:35:58,31
10/07/25 06:36:58,-21
10/07/25 06:37:58,23
10/07/25 06:38:58,0
10/07/25 06:40:02,0
10/07/25 06:41:02,0
10/07/25 06:42:02,-19
10/07/25 06:43:02,0
10/07/25 06:44:02,0
10/07/25 06:45:02,0
10/07/25 06:46:02,11
10/07/25 06:47:03,-8
10/07/25 06:48:03,-4
10/07/25 06:49:04,-10
10/07/25 06:50:04,-3
10/07/25 06:51:04,8
10/07/25 06:52:04,0
10/07/25 06:53:04,0
10/07/25 06:54:04,0
10/07/25 06:55:04,0
10/07/25 06:56:04,0
10/07/25 06:57:04,0
10/07/25 06:58:04,0
10/07/25 06:59:06,-17
10/07/25 07:00:09,-62
10/07/25 07:01:10,-14
10/07/25 07:02:10,20
10/07/25 07:03:10,-26
10/07/25 07:04:10,43
10/07/25 07:05:10,2
10/07/25 07:06:10,7
10/07/25 07:07:10,41
10/07/25 07:08:10,22
10/07/25 07:09:10,0
10/07/25 07:10:10,-24
10/07/25 07:11:10,3
10/07/25 07:12:10,0
10/07/25 07:13:10,14
10/07/25 07:14:10,0
10/07/25 07:15:10,1
10/07/25 07:16:11,-2
10/07/25 07:17:11,-21
10/07/25 07:18:11,31
10/07/25 07:19:11,-5
10/07/25 07:20:11,-45
10/07/25 07:21:11,0
10/07/25 07:22:11,9
10/07/25 07:56:59,0
10/07/25 07:57:59,0
10/07/25 07:58:59,-6
