timestamp,Infrared to Red Signal Ratio
09/19/25 00:00:01,8
09/19/25 00:01:01,42
09/19/25 00:02:01,8
09/19/25 00:03:01,-4
09/19/25 00:04:01,6
09/19/25 00:05:01,-50
09/19/25 00:06:01,0
09/19/25 00:07:01,13
09/19/25 00:08:01,-1
09/19/25 00:09:01,-12
09/19/25 00:10:01,-44
09/19/25 00:11:01,-20
09/19/25 00:12:01,3
09/19/25 00:13:01,-3
09/19/25 00:14:01,-4
09/19/25 00:15:01,0
09/19/25 00:16:01,0
09/19/25 00:17:02,-4
09/19/25 00:18:02,-40
09/19/25 00:19:02,10
09/19/25 00:20:02,-21
09/19/25 00:21:02,9
09/19/25 00:22:02,-16
09/19/25 00:23:02,0
09/19/25 00:24:02,4
09/19/25 00:25:02,1
09/19/25 00:26:02,0
09/19/25 00:27:02,0
09/19/25 00:28:02,33
09/19/25 00:29:02,10
09/19/25 00:30:02,2
09/19/25 00:31:02,-5
09/19/25 00:32:02,0
09/19/25 00:33:02,-6
09/19/25 00:34:02,0
09/19/25 00:35:02,-66
09/19/25 00:36:02,0
09/19/25 00:37:02,9
09/19/25 00:38:02,14
09/19/25 00:39:02,36
09/19/25 00:40:02,-39
09/19/25 00:41:02,0
09/19/25 00:42:02,0
09/19/25 00:43:02,27
09/19/25 00:44:02,-30
09/19/25 00:45:02,-19
09/19/25 00:46:02,0
09/19/25 00:47:02,39
09/19/25 00:48:02,41
09/19/25 00:49:02,21
09/19/25 00:50:02,-24
09/19/25 00:51:02,0
09/19/25 00:52:02,17
09/19/25 00:53:02,48
09/19/25 00:54:02,10
09/19/25 00:55:02,-13
09/19/25 00:56:02,-39
09/19/25 00:57:02,-2
09/19/25 00:58:02,13
09/19/25 00:59:02,-9
09/19/25 01:00:02,2
09/19/25 01:01:02,0
09/19/25 01:02:01,17
09/19/25 01:03:01,22
09/19/25 01:04:01,31
09/19/25 01:05:01,17
09/19/25 01:06:01,-4
09/19/25 01:07:01,7
09/19/25 01:08:01,12
09/19/25 01:09:01,13
09/19/25 01:10:01,-10
09/19/25 01:11:01,0
09/19/25 01:12:01,0
09/19/25 01:13:01,16
09/19/25 01:14:01,0
09/19/25 01:15:01,0
09/19/25 01:16:01,52
09/19/25 01:17:02,0
09/19/25 01:18:02,13
09/19/25 01:19:02,31
09/19/25 01:20:02,3
09/19/25 01:21:02,8
09/19/25 01:22:02,-45
09/19/25 01:23:02,1
09/19/25 01:24:02,26
09/19/25 01:25:02,-22
09/19/25 01:26:02,-7
09/19/25 01:27:02,-34
09/19/25 01:28:02,0
09/19/25 01:29:02,0
