timestamp,Infrared to Red Signal Ratio
10/25/25 01:38:00,-8
10/25/25 01:39:00,-21
10/25/25 01:40:00,-4
10/25/25 01:41:00,-2
10/25/25 01:42:00,-14
10/25/25 01:53:00,1
10/25/25 01:54:00,-9
10/25/25 01:55:00,0
10/25/25 01:56:00,18
10/25/25 01:57:00,2
10/25/25 01:58:00,8
10/25/25 01:59:00,0
10/25/25 02:00:00,-10
10/25/25 02:01:00,8
10/25/25 02:02:00,0
10/25/25 02:03:00,11
10/25/25 02:04:00,4
10/25/25 02:05:00,3
10/25/25 02:06:00,0
10/25/25 02:07:59,2
10/25/25 02:08:59,4
10/25/25 02:09:59,9
10/25/25 02:10:59,2
10/25/25 02:11:59,4
10/25/25 02:12:59,-3
10/25/25 02:13:59,4
10/25/25 02:14:59,0
10/25/25 02:15:59,0
10/25/25 02:16:59,0
10/25/25 02:17:59,0
10/25/25 02:18:59,63
10/25/25 02:19:59,0
10/25/25 02:20:59,25
10/25/25 02:21:59,1
10/25/25 02:22:59,16
10/25/25 02:23:59,5
10/25/25 02:24:59,0
10/25/25 02:25:59,1
10/25/25 02:26:59,-4
10/25/25 02:27:59,0
10/25/25 02:28:59,0
10/25/25 02:29:59,7
10/25/25 02:30:59,23
10/25/25 02:31:59,-1
10/25/25 02:32:59,62
10/25/25 02:33:59,-27
10/25/25 02:34:59,-30
10/25/25 02:35:59,-56
10/25/25 02:36:59,-22
10/25/25 02:38:00,-21
10/25/25 02:39:00,9
10/25/25 02:40:00,-8
10/25/25 02:41:00,-44
10/25/25 02:42:00,0
10/25/25 02:43:00,-24
10/25/25 02:44:00,-30
10/25/25 02:45:00,4
10/25/25 02:46:00,0
10/25/25 02:47:00,0
10/25/25 02:48:00,0
10/25/25 02:49:00,13
10/25/25 02:50:00,0
10/25/25 02:51:00,5
10/25/25 02:52:00,0
10/25/25 02:53:00,0
10/25/25 02:54:00,-10
10/25/25 02:55:00,16
10/25/25 02:56:00,-39
10/25/25 02:57:00,-17
10/25/25 02:58:00,0
10/25/25 02:59:00,34
10/25/25 03:00:00,3
10/25/25 03:01:00,1
10/25/25 03:02:00,47
10/25/25 03:03:00,5
10/25/25 03:04:00,21
10/25/25 03:05:00,3
10/25/25 03:06:00,0
10/25/25 03:07:00,21
10/25/25 03:08:00,0
10/25/25 03:09:00,0
10/25/25 03:10:00,-2
10/25/25 03:11:00,-8
10/25/25 03:12:00,-34
