timestamp,Infrared to Red Signal Ratio
08/30/25 00:42:30,-7
08/30/25 00:43:30,50
08/30/25 00:44:30,-20
08/30/25 00:45:30,45
08/30/25 00:46:30,21
08/30/25 00:47:30,42
08/30/25 00:48:30,6
08/30/25 00:49:30,0
08/30/25 00:50:30,64
08/30/25 00:51:30,55
08/30/25 00:52:28,-1
08/30/25 00:53:28,0
08/30/25 00:54:28,-7
08/30/25 00:55:28,-2
08/30/25 00:56:28,0
08/30/25 00:57:28,0
08/30/25 00:58:28,25
08/30/25 00:59:28,-1
08/30/25 01:00:28,1
08/30/25 01:01:28,2
08/30/25 01:02:28,-1
08/30/25 01:03:28,-3
08/30/25 01:04:28,-6
08/30/25 01:05:28,0
08/30/25 01:06:28,41
08/30/25 01:07:28,-21
08/30/25 01:08:31,-38
08/30/25 01:09:31,-56
08/30/25 01:10:31,-60
08/30/25 01:11:31,23
08/30/25 01:12:31,-43
08/30/25 01:13:31,-30
08/30/25 01:14:31,22
08/30/25 01:15:31,0
08/30/25 01:16:31,0
08/30/25 01:17:31,8
08/30/25 01:18:31,-34
08/30/25 01:19:31,-20
08/30/25 01:20:31,-1
08/30/25 01:21:31,-15
08/30/25 01:22:31,0
08/30/25 01:23:30,1
08/30/25 01:24:30,56
08/30/25 01:25:30,0
08/30/25 01:26:30,1
08/30/25 01:27:30,4
08/30/25 01:28:30,0
08/30/25 01:29:30,-3
08/30/25 01:30:30,7
08/30/25 01:31:30,-4
08/30/25 01:32:30,-2
08/30/25 01:33:30,4
08/30/25 01:34:30,0
08/30/25 01:35:30,-11
08/30/25 01:36:30,10
08/30/25 01:37:30,-8
08/30/25 01:38:30,-2
08/30/25 01:39:30,-30
08/30/25 01:40:30,-61
08/30/25 01:41:30,0
08/30/25 01:42:30,2
08/30/25 01:43:30,-8
08/30/25 01:44:30,17
08/30/25 01:45:30,0
08/30/25 01:46:30,3
08/30/25 01:47:30,-4
08/30/25 01:48:30,0
08/30/25 01:49:30,-4
08/30/25 01:50:30,0
08/30/25 01:51:30,36
08/30/25 01:52:30,0
08/30/25 01:53:30,0
08/30/25 01:54:30,3
08/30/25 01:55:30,-10
08/30/25 01:56:30,15
08/30/25 01:57:30,0
08/30/25 01:58:30,14
08/30/25 01:59:30,-25
08/30/25 02:00:30,-4
08/30/25 02:01:30,4
08/30/25 02:02:30,-3
08/30/25 02:03:30,-8
08/30/25 02:04:30,5
08/30/25 02:05:30,1
08/30/25 02:06:30,-2
08/30/25 02:07:30,4
08/30/25 02:08:29,-4
08/30/25 02:09:30,12
08/30/25 02:10:32,-3
08/30/25 02:11:34,0
08/30/25 02:12:36,5
08/30/25 02:13:38,-2
08/30/25 02:14:39,0
08/30/25 02:15:39,59
08/30/25 02:16:39,-12
08/30/25 02:17:39,0
08/30/25 02:18:39,0
08/30/25 02:19:39,-2
08/30/25 02:20:39,0
