timestamp,Infrared to Red Signal Ratio
08/14/25 00:53:31,7
08/14/25 00:54:31,0
08/14/25 00:55:31,-11
08/14/25 00:56:31,4
08/14/25 00:57:31,-8
08/14/25 00:58:31,21
08/14/25 00:59:31,-3
08/14/25 01:00:31,0
08/14/25 01:01:31,-6
08/14/25 01:02:31,0
08/14/25 01:03:31,-4
08/14/25 01:04:31,0
08/14/25 01:05:31,-1
08/14/25 01:06:31,30
08/14/25 01:07:31,10
08/14/25 01:08:31,11
08/14/25 01:09:31,0
08/14/25 01:10:31,10
08/14/25 01:11:31,12
08/14/25 01:12:31,13
08/14/25 01:13:31,5
08/14/25 01:14:31,3
08/14/25 01:15:31,3
08/14/25 01:16:31,11
08/14/25 01:17:31,30
08/14/25 01:18:31,27
08/14/25 01:19:31,-5
08/14/25 01:20:31,16
08/14/25 01:21:31,-48
08/14/25 01:22:31,44
08/14/25 01:23:31,-6
08/14/25 01:24:31,7
08/14/25 01:25:31,0
08/14/25 01:26:31,-24
08/14/25 01:27:32,-4
08/14/25 01:28:32,-32
08/14/25 01:29:32,-15
08/14/25 01:30:32,0
08/14/25 01:31:32,0
08/14/25 01:32:32,-4
08/14/25 01:33:32,-15
08/14/25 01:34:32,8
08/14/25 01:35:32,34
08/14/25 01:36:32,6
08/14/25 01:37:32,50
08/14/25 01:38:32,-21
08/14/25 01:39:32,6
08/14/25 01:40:32,3
08/14/25 01:41:32,-2
08/14/25 01:42:30,0
08/14/25 01:43:30,-4
08/14/25 01:44:30,48
08/14/25 01:45:30,-16
08/14/25 01:46:30,0
08/14/25 01:47:30,0
08/14/25 01:48:30,4
08/14/25 01:49:30,8
08/14/25 01:50:30,-1
08/14/25 01:51:30,0
08/14/25 01:52:30,-21
08/14/25 01:53:30,0
08/14/25 01:54:30,-6
08/14/25 01:55:30,0
08/14/25 01:56:30,0
08/14/25 01:57:30,-15
08/14/25 01:58:31,13
08/14/25 01:59:31,2
08/14/25 02:00:31,29
08/14/25 02:01:31,8
08/14/25 02:02:31,4
08/14/25 02:03:31,0
08/14/25 02:04:31,31
08/14/25 02:05:31,-1
08/14/25 02:06:31,-21
08/14/25 02:07:31,13
08/14/25 02:08:31,4
08/14/25 02:09:31,6
08/14/25 02:10:31,2
08/14/25 02:11:31,0
08/14/25 02:12:31,25
08/14/25 02:13:29,4
08/14/25 02:14:29,29
08/14/25 02:15:29,10
08/14/25 02:16:29,-1
08/14/25 02:17:29,17
08/14/25 02:18:29,47
08/14/25 02:19:29,8
08/14/25 02:20:29,9
08/14/25 02:21:30,3
08/14/25 02:22:29,-1
08/14/25 02:23:29,0
08/14/25 02:24:29,-8
08/14/25 02:25:29,0
08/14/25 02:26:29,-26
08/14/25 02:27:29,4
08/14/25 02:28:30,0
08/14/25 02:29:30,8
08/14/25 02:30:30,24
08/14/25 02:31:30,0
08/14/25 02:32:30,-1
08/14/25 02:33:30,26
08/14/25 02:34:30,-46
08/14/25 02:35:30,0
08/14/25 02:36:30,32
08/14/25 02:37:30,8
08/14/25 02:38:30,-22
08/14/25 02:39:30,-30
08/14/25 02:40:30,-12
08/14/25 02:41:30,23
08/14/25 02:42:30,-6
08/14/25 02:43:31,1
08/14/25 02:44:31,-2
08/14/25 02:45:31,4
08/14/25 02:46:31,-35
08/14/25 02:47:31,0
08/14/25 02:48:31,22
08/14/25 02:49:31,0
08/14/25 02:50:31,0
08/14/25 02:51:31,-8
08/14/25 02:52:31,15
08/14/25 02:53:31,0
08/14/25 02:54:31,0
08/14/25 02:55:31,-6
08/14/25 02:56:31,0
08/14/25 02:57:31,-23
08/14/25 02:58:31,2
08/14/25 02:59:31,0
08/14/25 03:00:31,0
08/14/25 03:01:31,13
08/14/25 03:02:31,-10
08/14/25 03:03:31,-6
08/14/25 03:04:31,13
08/14/25 03:05:31,12
08/14/25 03:06:31,34
08/14/25 03:07:31,26
08/14/25 03:08:31,-2
08/14/25 03:09:31,-42
08/14/25 03:10:31,21
08/14/25 03:11:31,5
08/14/25 03:12:31,26
08/14/25 03:13:31,-18
08/14/25 03:14:31,-14
08/14/25 03:15:31,1
08/14/25 03:16:31,-34
08/14/25 03:17:31,-18
08/14/25 03:18:31,50
08/14/25 03:19:31,0
08/14/25 03:20:31,-19
08/14/25 03:21:31,12
08/14/25 03:22:31,-2
08/14/25 03:23:31,0
08/14/25 03:24:31,-6
08/14/25 03:25:31,4
08/14/25 03:26:31,0
08/14/25 03:27:31,1
08/14/25 03:28:31,2
08/14/25 03:29:31,47
08/14/25 03:30:31,30
08/14/25 03:31:31,17
08/14/25 03:32:31,-3
08/14/25 03:33:31,-34
08/14/25 03:34:31,0
08/14/25 03:35:31,3
08/14/25 03:36:31,34
08/14/25 03:37:31,8
08/14/25 03:38:31,-60
08/14/25 03:39:31,0
08/14/25 03:40:31,0
08/14/25 03:41:31,0
08/14/25 03:42:31,-17
08/14/25 03:43:32,-8
08/14/25 03:44:32,-14
08/14/25 03:45:32,-8
08/14/25 03:46:32,2
08/14/25 03:47:32,0
08/14/25 03:48:32,-19
08/14/25 03:49:32,0
08/14/25 03:50:32,20
08/14/25 03:51:32,0
08/14/25 03:52:32,4
08/14/25 03:53:32,-4
08/14/25 03:54:32,9
08/14/25 03:55:32,2
08/14/25 03:56:32,2
08/14/25 03:57:32,-7
08/14/25 03:58:31,15
08/14/25 03:59:31,0
08/14/25 04:00:31,15
08/14/25 04:01:31,-25
08/14/25 04:02:31,0
08/14/25 04:03:31,-4
08/14/25 04:04:31,44
08/14/25 04:05:31,-2
08/14/25 04:06:31,5
08/14/25 04:07:31,0
08/14/25 04:08:31,0
08/14/25 04:09:31,0
08/14/25 04:10:31,0
08/14/25 04:11:31,-3
08/14/25 04:12:31,0
08/14/25 04:13:30,-2
08/14/25 04:14:30,4
08/14/25 04:15:30,5
08/14/25 04:16:30,1
08/14/25 04:17:30,-15
08/14/25 04:18:30,0
08/14/25 04:19:30,-20
08/14/25 04:20:30,18
08/14/25 04:21:30,7
08/14/25 04:22:30,0
08/14/25 04:23:30,4
08/14/25 04:24:30,-26
08/14/25 04:25:30,0
08/14/25 04:26:30,0
08/14/25 04:27:30,-17
08/14/25 04:28:30,-13
08/14/25 04:29:31,16
08/14/25 04:30:31,-2
08/14/25 04:31:31,0
08/14/25 04:32:31,-30
08/14/25 04:33:31,-2
08/14/25 04:34:31,-8
08/14/25 04:35:31,2
08/14/25 04:36:31,8
08/14/25 04:37:31,20
08/14/25 04:38:31,35
08/14/25 04:39:31,-27
08/14/25 04:40:31,8
08/14/25 04:41:31,2
08/14/25 04:42:31,10
08/14/25 04:43:31,-1
08/14/25 04:44:31,-34
08/14/25 04:45:31,-6
08/14/25 04:46:31,-19
08/14/25 04:47:31,-23
08/14/25 04:48:31,-13
08/14/25 04:49:31,-5
08/14/25 04:50:31,5
08/14/25 04:51:31,2
08/14/25 04:52:31,-6
08/14/25 04:53:31,-19
08/14/25 04:54:31,0
08/14/25 04:55:31,-8
08/14/25 04:56:31,4
08/14/25 04:57:31,0
08/14/25 04:58:31,0
08/14/25 04:59:31,-10
08/14/25 05:00:31,7
08/14/25 05:01:31,0
08/14/25 05:02:31,0
08/14/25 05:03:31,0
08/14/25 05:04:31,-2
08/14/25 05:05:31,-5
08/14/25 05:06:31,22
08/14/25 05:07:31,-34
08/14/25 05:08:31,-2
08/14/25 05:09:31,-6
08/14/25 05:10:31,-19
