timestamp,Infrared to Red Signal Ratio
08/18/25 00:02:30,17
08/18/25 00:03:30,-21
08/18/25 00:04:30,13
08/18/25 00:05:30,40
08/18/25 00:06:30,31
08/18/25 00:07:30,0
08/18/25 00:08:30,-11
08/18/25 00:09:30,0
08/18/25 00:10:30,0
08/18/25 00:11:30,-12
08/18/25 00:12:30,-13
08/18/25 00:13:30,-15
08/18/25 00:14:31,-7
08/18/25 00:15:31,6
08/18/25 00:16:31,47
08/18/25 00:17:31,-21
08/18/25 00:18:31,0
08/18/25 00:19:31,-1
08/18/25 00:20:31,5
08/18/25 00:21:31,0
08/18/25 00:22:31,-2
08/18/25 00:23:31,0
08/18/25 00:24:31,27
08/18/25 00:25:31,37
08/18/25 00:26:31,9
08/18/25 00:27:31,-10
08/18/25 00:28:31,-30
08/18/25 00:29:32,-10
08/18/25 00:30:32,9
08/18/25 00:31:32,0
08/18/25 00:32:32,-9
08/18/25 00:33:32,0
08/18/25 00:34:32,0
08/18/25 00:35:32,-5
08/18/25 00:36:32,-7
08/18/25 00:37:32,17
08/18/25 00:38:32,0
08/18/25 00:39:32,19
08/18/25 00:40:32,-4
08/18/25 00:41:32,3
08/18/25 00:42:32,-9
08/18/25 00:43:32,0
08/18/25 00:44:31,-13
08/18/25 00:45:31,-37
08/18/25 00:46:31,0
08/18/25 00:47:31,-4
08/18/25 00:48:31,4
08/18/25 00:49:31,0
08/18/25 00:50:31,5
08/18/25 00:51:31,-6
08/18/25 00:52:31,-13
08/18/25 00:53:31,-1
08/18/25 00:54:31,-1
08/18/25 00:55:31,-10
08/18/25 00:56:31,-1
08/18/25 00:57:31,13
08/18/25 00:58:31,-11
08/18/25 00:59:31,0
08/18/25 01:00:31,-4
08/18/25 01:01:31,0
08/18/25 01:02:31,0
08/18/25 01:03:31,5
08/18/25 01:04:31,0
08/18/25 01:05:31,0
08/18/25 01:06:31,21
08/18/25 01:07:31,-73
08/18/25 01:08:31,56
08/18/25 01:09:31,-10
08/18/25 01:10:31,0
08/18/25 01:11:31,-4
08/18/25 01:12:31,-16
08/18/25 01:13:31,-3
08/18/25 01:14:31,-34
08/18/25 01:15:31,-22
08/18/25 01:16:31,8
08/18/25 01:17:31,13
08/18/25 01:18:31,3
08/18/25 01:19:31,-29
08/18/25 01:20:31,-9
08/18/25 01:21:31,14
08/18/25 01:22:31,15
08/18/25 01:23:31,-3
08/18/25 01:24:31,4
08/18/25 01:25:31,-19
08/18/25 01:26:31,7
08/18/25 01:27:31,37
08/18/25 01:28:31,-15
08/18/25 01:29:32,0
08/18/25 01:30:32,0
08/18/25 01:31:32,2
08/18/25 01:32:32,-3
08/18/25 01:33:32,-2
08/18/25 01:34:32,37
08/18/25 01:35:32,1
08/18/25 01:36:32,0
08/18/25 01:37:32,1
08/18/25 01:38:32,6
08/18/25 01:39:32,0
08/18/25 01:40:32,4
08/18/25 01:41:32,-43
08/18/25 01:42:32,0
08/18/25 01:43:32,-4
08/18/25 01:44:31,-19
08/18/25 01:45:31,-6
08/18/25 01:46:31,3
